date,storage,inflow,outflow
1982-01-01,1113392003.459,24.069,130.006
1982-01-02,1104705054.132,22.653,123.196
1982-01-03,1100457375.581,70.792,119.955
1982-01-04,1096376181.266,69.659,116.895
1982-01-05,1089765416.980,35.538,112.051
1982-01-06,1082592064.998,23.928,106.953
1982-01-07,1075717524.616,22.653,102.219
1982-01-08,1069217841.011,22.653,97.881
1982-01-09,1062830790.027,19.822,93.746
1982-01-10,1056772439.368,19.822,89.942
1982-01-11,1051017234.667,19.822,86.433
1982-01-12,1044843436.780,11.327,82.783
1982-01-13,1038960729.659,11.327,79.414
1982-01-14,1033347262.820,11.327,76.298
1982-01-15,1027749347.636,8.495,73.286
1982-01-16,1022392761.166,8.495,70.493
1982-01-17,1017260376.901,8.495,67.898
1982-01-18,1012688949.725,12.743,65.653
1982-01-19,1008181110.022,11.327,63.501
1982-01-20,1003847082.910,11.327,61.489
1982-01-21,999911305.783,14.158,59.711
1982-01-22,999231221.379,51.537,59.408
1982-01-23,997409522.413,37.520,58.604
1982-01-24,994533575.531,24.069,57.355
1982-01-25,991169553.521,16.990,55.925
1982-01-26,989339468.609,33.980,55.162
1982-01-27,986154286.341,16.990,53.856
1982-01-28,984021859.637,28.317,52.998
1982-01-29,982374017.985,33.272,52.344
1982-01-30,999494827.243,257.683,59.525
1982-01-31,1019232119.682,297.326,68.885
1982-02-01,1025129710.964,140.168,71.909
1982-02-02,1026757740.579,91.605,72.762
1982-02-03,1027133152.792,77.305,72.960
1982-02-04,1026954005.323,70.792,72.865
1982-02-05,1024968631.894,48.846,71.825
1982-02-06,1023689006.068,56.350,71.160
1982-02-07,1020671453.044,34.688,69.613
1982-02-08,1018084637.817,38.369,68.309
1982-02-09,1016226065.427,45.873,67.384
1982-02-10,1012929011.577,27.609,65.769
1982-02-11,1010068757.032,31.290,64.395
1982-02-12,1007638071.341,35.113,63.246
1982-02-13,1005618986.285,38.936,62.305
1982-02-14,1002759049.949,27.892,60.993
1982-02-15,1002490752.860,57.766,60.871
1982-02-16,1003550888.492,73.624,61.354
1982-02-17,1003970543.475,66.403,61.546
1982-02-18,1003974127.028,61.589,61.548
1982-02-19,1003071401.412,50.687,61.135
1982-02-20,1001543429.805,42.758,60.443
1982-02-21,999778055.486,39.219,59.652
1982-02-22,999079259.714,51.253,59.341
1982-02-23,996744434.044,31.290,58.313
1982-02-24,994151790.386,27.184,57.191
1982-02-25,992382726.049,35.962,56.437
1982-02-26,989825672.868,25.768,55.364
1982-02-27,986907622.955,20.388,54.162
1982-02-28,984750022.068,28.317,53.289
1982-03-01,983657690.246,40.210,52.853
1982-03-02,982080990.061,33.980,52.229
1982-03-03,980319095.119,31.148,51.540
1982-03-04,978081176.574,24.777,50.679
1982-03-05,975025367.034,14.158,49.526
