like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.3435416,0.4304737,0.7808882,0.4357178,0.26532036,0.12928067,1.9018993,0.0
0.629438,0.6018262,0.8117227,0.60516685,0.81266695,0.5664546,2.5461118,0.0
0.85281605,0.96380943,0.66932446,0.20220473,0.56610477,0.5092068,1.8812281,0.0
0.37246716,0.8444809,0.41643348,0.06928453,0.86468303,0.5744361,3.811723,0.0
0.2648284,0.8122597,0.07306918,0.42283008,0.83909243,0.35294253,1.9764324,0.0
1.3821334,0.36422056,0.22649194,0.67664576,0.93522567,0.8016685,3.1512446,0.0
0.82862806,0.5339918,0.096731275,0.65020674,0.8566724,0.49334383,2.978204,0.0
1.1051867,0.25255674,0.38875455,0.12913159,0.2609897,0.10638879,1.0504009,0.0
0.5435914,0.9332242,0.028926738,0.1757227,0.94526565,0.45890248,3.3106859,0.0
1.0519471,0.22175348,0.23246276,0.12155115,0.44656965,0.8564889,4.9874344,0.0
0.99308693,0.9723134,0.48061454,0.32236737,0.29890624,0.7590813,3.8601308,0.0
1.0092077,0.9728823,0.30015278,0.50518924,0.20819736,0.9099,3.5099807,0.0
0.90089345,0.5112759,0.6015853,0.72070265,0.756894,0.37833157,4.8656015,0.0
1.0286248,0.9567946,0.5247085,0.20495613,0.15359072,0.44763902,3.0481942,0.0
0.6602558,0.56602234,0.04426764,0.14183483,0.79354995,0.9541283,3.5644467,0.0
0.70736176,0.79857016,0.10986299,0.41792935,0.5802086,0.5198667,2.1780605,0.0
1.1095887,0.28299642,0.6819405,0.020456845,0.26091897,0.81881994,2.5314457,0.0
1.0344485,0.56086135,0.91958237,0.7122489,0.5487711,0.55452675,1.743328,0.0
1.2554638,0.3367311,0.806727,0.9653458,0.62469846,0.31760028,1.5154059,0.0
1.3298316,0.35495976,0.3379027,0.7252663,0.65315497,0.90577215,2.4589825,0.0
1.0313524,0.5233842,0.23798966,0.42543998,0.68054813,0.17512745,1.0692096,0.0
0.6456694,0.7931117,0.044039417,0.18278153,0.93261856,0.67487514,3.1933453,0.0
1.1477443,0.30690816,0.59035814,0.43293673,0.4744595,0.39417696,4.302155,0.0
1.2246054,0.58398956,0.62936974,0.8547253,0.98765904,0.0074806623,3.712448,0.0
1.1972977,0.4545682,0.9682663,0.15995851,0.74515665,0.1711007,4.112458,0.0
1.2060945,0.48975354,0.39651096,0.25719658,0.14096001,0.2750907,3.8594396,0.0
1.4193798,0.42303094,0.64507,0.6026912,0.3781972,0.82277954,2.0071812,0.0
1.0113971,0.5479898,0.21016443,0.9481325,0.51078403,0.6245797,1.5109191,0.0
1.0550923,0.4803616,0.6102167,0.42960465,0.4287391,0.4251746,3.2722707,0.0
0.7916341,0.7624383,0.604908,0.3329754,0.6608858,0.20771445,1.9910812,0.0
1.0967246,0.21128532,0.7405678,0.7791951,0.35174814,0.9847913,2.8215475,0.0
