date,storage,inflow,outflow
1982-01-01,1506979225.600,78.579,0.000
1982-01-02,1513340339.200,73.624,0.000
1982-01-03,1529854662.400,191.138,0.000
1982-01-04,1548937916.800,220.871,0.000
1982-01-05,1574651420.800,297.610,0.000
1982-01-06,1596254617.600,250.037,0.000
1982-01-07,1612157315.200,184.059,0.000
1982-01-08,1626347392.000,164.237,0.000
1982-01-09,1638090966.400,135.921,0.000
1982-01-10,1649834540.800,135.921,0.000
1982-01-11,1658397558.400,99.109,0.000
1982-01-12,1670141132.800,135.921,0.000
1982-01-13,1681884707.200,135.921,0.000
1982-01-14,1691915660.800,116.099,0.000
1982-01-15,1703903833.600,138.752,0.000
1982-01-16,1715647408.000,135.921,0.000
1982-01-17,1725678361.600,116.099,0.000
1982-01-18,1736687968.000,127.426,0.000
1982-01-19,1745495584.000,101.940,0.000
1982-01-20,1754303200.000,101.940,0.000
1982-01-21,1763110816.000,101.940,0.000
1982-01-22,1781876032.000,217.190,0.000
1982-01-23,1791601129.600,112.559,0.000
1982-01-24,1808115452.800,191.138,0.000
1982-01-25,1822794899.200,169.901,0.000
1982-01-26,1837474345.600,169.901,0.000
1982-01-27,1847016016.000,110.436,0.000
1982-01-28,1854355696.000,84.950,0.000
1982-01-29,1864080793.600,112.559,0.000
1982-01-30,1982201257.600,1367.135,0.000
1982-01-31,2073409417.600,1055.650,0.000
1982-02-01,2162060915.200,1026.059,0.000
1982-02-02,2254272179.200,1067.260,0.000
1982-02-03,2330225987.200,879.095,0.000
1982-02-04,2395940876.800,760.589,0.000
1982-02-05,2463637523.200,783.526,0.000
1982-02-06,2523211532.800,689.514,0.000
1982-02-07,2566087705.600,496.252,0.000
1982-02-08,2587091545.600,243.100,0.000
1982-02-09,2596094944.000,104.206,0.000
1982-02-10,2605869030.400,113.126,0.000
1982-02-11,2613734800.000,91.039,0.000
1982-02-12,2624022620.800,119.072,0.000
1982-02-13,2631166604.800,82.685,0.000
1982-02-14,2644329126.400,152.344,0.000
1982-02-15,2614676548.465,331.448,674.649
1982-02-16,2650922471.665,419.513,0.000
1982-02-17,2644022988.129,594.794,674.649
1982-02-18,2651986464.594,766.819,674.649
1982-02-19,2664145784.259,815.382,674.649
1982-02-20,2673210255.923,779.562,674.649
1982-02-21,2663680756.388,564.354,674.649
1982-02-22,2642652367.252,431.265,674.649
1982-02-23,2625269366.917,473.457,674.649
1982-02-24,2654726064.517,340.934,0.000
