like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.2631142,0.75869066,0.8731948,0.11596857,0.2624614,0.3868829,2.4631865,0.0
1.1242563,0.46910083,0.6545761,0.1574682,0.65710115,0.3258754,1.2632678,0.0
1.2288955,0.6857579,0.4331974,0.04859454,0.11761598,0.102438815,3.372617,0.0
1.488357,0.9649329,0.11513315,0.35754874,0.36511123,0.1255204,1.1027315,0.0
1.220026,0.63429326,0.16149586,0.21795942,0.59270155,0.47713777,1.0249797,0.0
1.4668815,0.96997476,0.36647543,0.37031156,0.40196213,0.72285235,2.0275517,0.0
1.2675765,0.5834946,0.71365166,0.68356174,0.7854976,0.8950443,2.6948593,0.0
1.0342664,0.24358858,0.56151193,0.17206153,0.96278304,0.51973534,1.1096476,0.0
0.99959344,0.89081705,0.6290137,0.81509495,0.7354583,0.8427289,4.335313,0.0
1.1992012,0.65781397,0.7873656,0.5088279,0.33124596,0.10949002,4.0029664,0.0
1.0342664,0.20119998,0.72558224,0.586121,0.30179453,0.30784613,3.6240144,0.0
1.4406389,0.9329303,0.49292636,0.2720461,0.30218112,0.2655195,3.4650133,0.0
1.2658641,0.58447206,0.4331325,0.45197886,0.5698816,0.35921276,2.7919781,0.0
1.3702072,0.8697626,0.57225406,0.64698344,0.33580497,0.61751115,1.0839945,0.0
1.1339628,0.8235801,0.526599,0.37564132,0.6469754,0.7779963,1.4804964,0.0
0.82545745,0.78619176,0.21311677,0.4482294,0.57611865,0.71643955,3.213265,0.0
1.3726214,0.93477106,0.8295577,0.22339152,0.54659504,0.7360999,2.0308714,0.0
1.2212476,0.7587193,0.7408051,0.12389337,0.4842604,0.59670675,1.664035,0.0
1.1606076,0.49778044,0.23153457,0.5168458,0.8253263,0.6324597,3.7093697,0.0
1.1601145,0.70618916,0.5358016,0.5317136,0.5059586,0.8681463,3.28922,0.0
1.0342664,0.29243526,0.47922474,0.5255545,0.954301,0.30992144,3.9992337,0.0
1.0982591,0.45085302,0.5676037,0.9038353,0.6851744,0.4726297,2.381675,0.0
1.116181,0.6684733,0.31596637,0.40988916,0.64188296,0.46184576,3.9528768,0.0
1.2418512,0.7554461,0.4574046,0.03740029,0.36468357,0.07799649,1.5689062,0.0
0.9166477,0.74099344,0.6613155,0.25104353,0.974204,0.88311356,1.4533998,0.0
1.0275624,0.33419606,0.798972,0.97503227,0.6705614,0.61858505,1.7631209,0.0
0.88727385,0.93720436,0.26167104,0.033308387,0.8148519,0.7116072,1.6217119,0.0
1.0623778,0.41335827,0.21858086,0.35437128,0.71496475,0.8223615,3.0366826,0.0
1.0235754,0.35726708,0.69882315,0.16619088,0.82625955,0.44708902,4.6202464,0.0
1.2467061,0.8149133,0.40686473,0.11346736,0.5349278,0.054685183,2.2212381,0.0
1.0342664,0.24676295,0.09142166,0.5061908,0.6238164,0.0111355735,3.165887,0.0
1.3909855,0.9167826,0.95794344,0.011966292,0.46822828,0.8995419,1.3392063,0.0
1.0122339,0.6832106,0.63294315,0.8249027,0.78283876,0.8534601,3.520273,0.0
1.1314508,0.70350736,0.0013327673,0.6965899,0.5453097,0.9872583,4.616946,0.0
1.0047492,0.84406245,0.74478525,0.23223281,0.7453634,0.7385627,2.8180757,0.0
1.132754,0.6723983,0.32627773,0.29992047,0.5807379,0.990578,4.659338,0.0
0.8803036,0.7680577,0.61845404,0.48615217,0.8128457,0.78165305,2.1165922,0.0
1.1399132,0.48759025,0.14476837,0.35564604,0.24418856,0.19348964,3.8397858,0.0
1.4058175,0.924319,0.9939501,0.29029185,0.4621642,0.9079062,4.7100277,0.0
1.0475342,0.42144632,0.14635819,0.4840514,0.78638434,0.3585128,4.0721245,0.0
1.1638993,0.69652957,0.7337216,0.2523681,0.52127486,0.5401796,3.1209173,0.0
1.2334465,0.5405046,0.34078267,0.61393523,0.7535932,0.34031096,3.353313,0.0
1.0342664,0.24900009,0.22467595,0.3971269,0.26518995,0.785796,1.8272249,0.0
1.3573369,0.88845056,0.55521464,0.8894464,0.5493894,0.5605608,3.429934,0.0
1.2737942,0.5744989,0.7490002,0.16378789,0.5361365,0.17297201,2.9574378,0.0
1.1968315,0.9522352,0.12434425,0.54275423,0.67257094,0.63402915,3.7611125,0.0
1.0327018,0.31287497,0.21417986,0.35583422,0.5379115,0.8814509,1.1848539,0.0
