like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
0.770548,0.5237975,0.78167987,0.9290834,0.48225644,0.43269092,1.9773487,0.0
0.22128002,0.79802173,0.5100674,0.5727118,0.8731247,0.30849433,2.4778144,0.0
0.1745751,0.80681247,0.8759394,0.3899253,0.72451377,0.55942523,2.7901335,0.0
1.2979354,0.211691,0.29408786,0.49685305,0.12731932,0.84461796,1.2295891,0.0
0.60985714,0.87210155,0.5096203,0.8693475,0.8931531,0.6596822,3.14961,0.0
0.38603994,0.72613144,0.10370657,0.9932608,0.7021136,0.39543274,3.8662312,0.0
0.5195061,0.63086736,0.63592494,0.33255747,0.48695764,0.5824818,1.6011981,0.0
0.88224256,0.23184687,0.98449415,0.56554776,0.9843659,0.6271763,1.0117041,0.0
1.0616628,0.20342116,0.35520616,0.91035175,0.9023115,0.70370734,4.6850047,0.0
0.53247523,0.62586033,0.52161133,0.054313827,0.47754046,0.50814605,4.204469,0.0
0.7713353,0.2759146,0.7400388,0.44276756,0.77604187,0.7683424,1.2487,0.0
0.16221854,0.8515372,0.027208528,0.24352312,0.652352,0.16908929,4.129112,0.0
0.49017093,0.49362803,0.78001565,0.059586152,0.5964148,0.8264719,4.8607373,0.0
0.71182334,0.69523394,0.039366525,0.96544635,0.4310319,0.6490223,2.5389984,0.0
1.1543045,0.41296625,0.4878057,0.9446252,0.36768386,0.21533298,2.3400552,0.0
0.3500363,0.6460219,0.97355974,0.006769746,0.50971746,0.9754911,3.7150116,0.0
0.3341781,0.8351561,0.950826,0.4815232,0.80029374,0.9480063,3.1656656,0.0
1.2044342,0.5010668,0.9209246,0.62538874,0.12351435,0.09987949,4.452927,0.0
1.2092489,0.80232155,0.6554199,0.87650514,0.278052,0.06979999,4.9121156,0.0
1.0969396,0.7823556,0.36619803,0.36916545,0.24302801,0.9312026,4.4583,0.0
0.8263836,0.41751346,0.6380336,0.37995166,0.8696287,0.085154444,4.0852313,0.0
1.3238759,0.96908957,0.07680207,0.68763196,0.18606515,0.07151928,2.701351,0.0
0.5797635,0.37535903,0.58048344,0.9507166,0.65890276,0.32746515,2.3202057,0.0
0.15180685,0.85814655,0.5276071,0.65246534,0.8066429,0.37307316,2.902667,0.0
1.1832385,0.7866491,0.52868235,0.51689917,0.13952608,0.7664707,3.2839315,0.0
0.6090707,0.35663286,0.92849433,0.70865124,0.5289543,0.7673839,4.0161467,0.0
1.1433935,0.68551564,0.46846524,0.88616693,0.26651555,0.43965188,1.3204532,0.0
0.89948124,0.3883013,0.24343242,0.22399707,0.9009981,0.4135197,4.297007,0.0
1.1776793,0.6051675,0.6832762,0.94710433,0.19282474,0.23177536,1.6536845,0.0
0.6467755,0.608049,0.6753018,0.06839196,0.59648407,0.15692703,2.38208,0.0
1.0379093,0.81905544,0.45441285,0.3618356,0.9339038,0.7760638,4.5596585,0.0
1.1936277,0.7948336,0.45364353,0.9449134,0.322028,0.24295689,2.0558264,0.0
1.0723709,0.69757533,0.4010227,0.8403228,0.37266052,0.09388879,3.118347,0.0
1.2989253,0.9862304,0.85371035,0.06499816,0.24096455,0.76558864,3.206607,0.0
0.90913546,0.8948229,0.24191926,0.4118013,0.36666286,0.97871244,4.473608,0.0
0.9781101,0.3990419,0.013555982,0.78038126,0.27580154,0.9478328,3.8892922,0.0
0.7971072,0.5733696,0.085490726,0.9357224,0.5530948,0.21007062,4.4049015,0.0
0.54088974,0.41969168,0.8757846,0.06653832,0.595405,0.7719198,1.2057743,0.0
1.0300747,0.5605966,0.19013618,0.55318415,0.25876418,0.61323106,3.7794857,0.0
0.69763017,0.37083843,0.6562082,0.5520775,0.6641131,0.84730846,3.0194664,0.0
1.137339,0.6322935,0.72729677,0.98620945,0.5574425,0.059528336,3.7553804,0.0
1.2617012,0.9346206,0.57442683,0.008174851,0.23276414,0.07967941,4.690797,0.0
0.8480609,0.34156838,0.5579323,0.85536045,0.8965142,0.67109406,2.49782,0.0
0.8503919,0.87959665,0.9854435,0.40546706,0.5348991,0.3857071,1.3569574,0.0
0.56923044,0.4671273,0.9127905,0.6234342,0.9167692,0.19079164,1.32271,0.0
1.0813657,0.7938871,0.109824784,0.7155177,0.8502646,0.71801674,3.4209585,0.0
0.33628592,0.6403691,0.36522248,0.6986304,0.6628258,0.26209313,2.5919259,0.0
1.10986,0.6150508,0.19869222,0.57541233,0.17155556,0.5012874,3.8050988,0.0
0.5789185,0.9230096,0.4844732,0.13823241,0.46558282,0.8217981,3.851109,0.0
