like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.0635885,0.25185707,0.01740338,0.58516294,0.63834023,0.34106627,2.6081064,0.0
1.304675,0.40329874,0.4829617,0.50598305,0.885719,0.6316387,4.8563814,0.0
1.5139545,0.78467464,0.7718793,0.71601635,0.26892352,0.9199334,3.0178025,0.0
1.3243808,0.64097273,0.2966307,0.9860259,0.26062244,0.9271802,1.9268216,0.0
1.2667274,0.86475563,0.44200557,0.45402664,0.96577215,0.0087057715,4.880112,0.0
1.0024005,0.56863546,0.5630351,0.3068406,0.14376178,0.5762263,4.0704703,0.0
1.1320069,0.8721186,0.41670382,0.6306055,0.9836386,0.04181313,3.5041933,0.0
1.6807106,0.9509778,0.44413882,0.998979,0.40416998,0.91911966,1.6050047,0.0
1.4565315,0.48119962,0.81727064,0.30381757,0.2876695,0.7696101,1.1247793,0.0
1.3323237,0.41646877,0.11674839,0.49747688,0.6698717,0.9230453,4.65749,0.0
1.0978802,0.6335162,0.23246107,0.19815491,0.6924395,0.32957688,2.976453,0.0
1.0109919,0.5281283,0.19680005,0.24576926,0.77848274,0.9085227,2.6875203,0.0
1.4847232,0.7236196,0.7911017,0.13933001,0.45754704,0.78651756,4.5589457,0.0
1.5017949,0.7769542,0.110129714,0.64445305,0.24540117,0.15805997,3.99552,0.0
1.854271,0.988196,0.6623136,0.28567523,0.6244888,0.60271674,4.907693,0.0
1.1276709,0.32490775,0.12709798,0.5456249,0.88770664,0.22069903,3.5978584,0.0
1.5122939,0.8531111,0.9144114,0.76538604,0.8467261,0.1598069,4.609529,0.0
1.1222067,0.31343967,0.9932326,0.82593614,0.14228386,0.25114423,2.8753245,0.0
1.1482896,0.34930998,0.06822782,0.8626951,0.8405997,0.7753328,1.4192793,0.0
1.7083868,0.9843295,0.3140362,0.88426226,0.4682879,0.4263532,3.2329996,0.0
1.0018039,0.20975049,0.5762131,0.15373732,0.7691949,0.15245506,2.0110407,0.0
0.985073,0.50706655,0.97251016,0.8379301,0.11242539,0.055242244,4.699657,0.0
1.2007897,0.7332035,0.23349366,0.11352713,0.64076966,0.799367,3.912266,0.0
0.92728937,0.5768811,0.03429111,0.77768993,0.9227828,0.11784855,3.4855845,0.0
1.2953355,0.39317316,0.06460139,0.60335207,0.20155632,0.38646695,3.548186,0.0
1.3066283,0.62121433,0.43155262,0.5821798,0.26499498,0.3482299,2.3126614,0.0
1.1411184,0.3212045,0.3687603,0.77335376,0.20858076,0.36841872,4.3805466,0.0
1.6527126,0.9342866,0.8090308,0.28190926,0.19835597,0.97775275,4.3665614,0.0
1.6374476,0.85621524,0.54366714,0.648818,0.23133071,0.8665363,1.2740237,0.0
