date,storage,inflow,outflow
1982-01-01,279533156.800,5.607,1.045
1982-01-02,280028574.400,6.779,1.045
1982-01-03,280314040.000,4.349,1.045
1982-01-04,280880910.400,7.606,1.045
1982-01-05,281507915.200,8.302,1.045
1982-01-06,282082129.600,7.691,1.045
1982-01-07,282757345.600,8.860,1.045
1982-01-08,283655732.800,11.443,1.045
1982-01-09,283857304.000,3.378,1.045
1982-01-10,284066219.200,3.463,1.045
1982-01-11,284214740.800,2.764,1.045
1982-01-12,284781611.200,7.606,1.045
1982-01-13,285981188.800,14.929,1.045
1982-01-14,286803457.600,10.562,1.045
1982-01-15,287269067.200,6.434,1.045
1982-01-16,287680331.200,5.805,1.045
1982-01-17,287717742.400,1.478,1.045
1982-01-18,288130993.600,5.828,1.045
1982-01-19,288657256.000,7.136,1.045
1982-01-20,289146280.000,6.705,1.045
1982-01-21,289812510.400,8.756,1.045
1982-01-22,290145755.200,4.902,1.045
1982-01-23,290750296.000,8.042,1.045
1982-01-24,290866244.800,2.387,1.045
1982-01-25,291633217.600,9.922,1.045
1982-01-26,292035150.400,5.697,1.045
1982-01-27,292618436.800,7.796,1.045
1982-01-28,293202932.800,7.810,1.045
1982-01-29,293678824.000,6.553,1.045
1982-01-30,294100369.600,5.924,1.045
1982-01-31,294557857.600,6.340,1.045
1982-02-01,295152116.800,7.923,1.045
1982-02-02,295639240.000,6.683,1.045
1982-02-03,296126363.200,6.683,1.045
1982-02-04,296454424.000,4.842,1.045
1982-02-05,296835620.800,5.457,1.045
1982-02-06,297004705.600,3.002,1.045
1982-02-07,297398084.800,5.598,1.045
1982-02-08,297847019.200,6.241,1.045
1982-02-09,298188558.400,4.998,1.045
1982-02-10,298521544.000,4.899,1.045
1982-02-11,298856948.800,4.927,1.045
1982-02-12,299390987.200,7.226,1.045
1982-02-13,299991640.000,7.997,1.045
1982-02-14,300233387.200,3.843,1.045
1982-02-15,301015307.200,10.095,1.045
1982-02-16,301626932.800,8.124,1.045
1982-02-17,302153886.400,7.144,1.045
1982-02-18,303006222.400,10.910,1.045
1982-02-19,303514340.800,6.926,1.045
1982-02-20,304179102.400,8.739,1.045
1982-02-21,305254609.600,13.493,1.045
1982-02-22,306328907.200,13.479,1.045
1982-02-23,307090004.800,9.854,1.045
1982-02-24,308007745.600,11.667,1.045
1982-02-25,308557940.800,7.413,1.045
1982-02-26,309109345.600,7.427,1.045
1982-02-27,309764257.600,8.625,1.045
1982-02-28,310525355.200,9.854,1.045
1982-03-01,311286452.800,9.854,1.045
1982-03-02,311942574.400,8.639,1.045
1982-03-03,312548065.600,8.053,1.045
1982-03-04,313152347.200,8.039,1.045
1982-03-05,313549441.600,5.641,1.045
1982-03-06,314154932.800,8.053,1.045
1982-03-07,314553236.800,5.655,1.045
1982-03-08,315459227.200,11.531,1.045
1982-03-09,316013137.600,7.456,1.045
1982-03-10,316991272.000,12.366,1.045
1982-03-11,317088644.800,2.172,1.045
1982-03-12,317765588.800,8.880,1.045
1982-03-13,318081208.000,4.698,1.045
1982-03-14,318239706.919,2.914,1.080
1982-03-15,318345356.216,2.328,1.105
1982-03-16,318510352.476,3.055,1.145
1982-03-17,318653506.508,2.837,1.180
1982-03-18,318866152.199,3.693,1.232
1982-03-19,319246883.619,5.731,1.324
1982-03-20,319900136.307,9.044,1.483
1982-03-21,320241655.203,5.519,1.566
1982-03-22,320865810.573,8.942,1.718
1982-03-23,321130426.735,4.845,1.782
1982-03-24,321803910.403,9.741,1.946
1982-03-25,322225072.138,6.923,2.048
1982-03-26,322786166.184,8.679,2.185
1982-03-27,323287312.575,8.107,2.307
1982-03-28,323667208.641,6.796,2.399
1982-03-29,324335213.694,10.293,2.561
1982-03-30,324721391.666,7.125,2.655
1982-03-31,325169099.686,7.946,2.764
1982-04-01,325463061.673,6.238,2.836
1982-04-02,325997565.709,9.152,2.966
1982-04-03,326373491.615,7.408,3.057
1982-04-04,327035408.005,10.879,3.218
1982-04-05,327490344.209,8.594,3.329
1982-04-06,327788593.131,6.853,3.401
1982-04-07,328033486.729,6.295,3.461
1982-04-08,328223922.518,5.711,3.507
1982-04-09,328521465.063,7.023,3.579
1982-04-10,328812886.148,7.023,3.650
1982-04-11,329111428.193,7.178,3.723
1982-04-12,330112625.931,15.554,3.966
1982-04-13,331293103.881,17.916,4.253
1982-04-14,332314153.327,16.319,4.501
1982-04-15,332942026.747,11.921,4.654
