like1,parFFf,paralpha,parbeta,parQQf,pargamma,park,chain
1.2260419,0.6088991,0.70441836,0.47244582,0.2554244,0.48550496,1.2593255,0.0
1.2265419,0.7764517,0.0075624725,0.9888499,0.6122692,0.44764614,4.6888337,0.0
1.3863832,0.22589755,0.8436381,0.53412944,0.41632774,0.53438383,2.5906568,0.0
1.3952109,0.23478845,0.62003785,0.63490874,0.5942321,0.185628,1.233533,0.0
1.4346143,0.26304364,0.09254888,0.10013896,0.2970581,0.18127796,3.0406168,0.0
1.4942555,0.3072617,0.5916234,0.37062857,0.8988001,0.15196949,2.121454,0.0
1.3590885,0.30841184,0.104459554,0.24330412,0.23184873,0.56299853,2.4612517,0.0
1.2260224,0.48590294,0.6096407,0.47118512,0.31765157,0.29211473,2.7415009,0.0
1.2320163,0.6702343,0.9817356,0.40207794,0.5211419,0.3786154,1.8516294,0.0
1.0266163,0.77843875,0.024929048,0.71673006,0.5721413,0.62461156,3.8590095,0.0
1.1023344,0.39706308,0.5676752,0.07034249,0.77552164,0.09772124,4.0293574,0.0
1.1109258,0.5795921,0.7811191,0.54900557,0.57134897,0.56430185,3.3380177,0.0
1.419212,0.24929407,0.809204,0.55598533,0.58809227,0.6457182,1.421238,0.0
1.1596907,0.9586704,0.41930693,0.4090041,0.783832,0.1842838,1.2471066,0.0
1.2133623,0.9793544,0.8296105,0.73001283,0.7943045,0.43349987,4.568874,0.0
1.294371,0.83490545,0.8819306,0.5012038,0.2974721,0.022137491,4.341171,0.0
1.0212601,0.7174736,0.59473956,0.065072946,0.98612934,0.80810356,3.5231092,0.0
1.3377677,0.93962777,0.2967579,0.21263286,0.33020687,0.072563455,1.5123856,0.0
1.2787269,0.83062255,0.22997706,0.037817854,0.24525951,0.07425554,3.606016,0.0
1.0500827,0.447549,0.8877389,0.90171164,0.8916081,0.43455273,2.0745983,0.0
1.2285663,0.50520444,0.6761556,0.5825083,0.32368007,0.32281652,1.7990476,0.0
1.307926,0.9513207,0.46017614,0.48210144,0.393866,0.6361338,4.6344047,0.0
1.2417848,0.7561685,0.26348427,0.82824016,0.16679041,0.66754276,4.5691023,0.0
0.38068458,0.9891412,0.14901239,0.55126494,0.89603597,0.57066923,2.5678325,0.0
1.3432682,0.9290137,0.50139815,0.38876665,0.29740527,0.10334996,4.156949,0.0
1.2314019,0.56305516,0.012290964,0.34010464,0.16286914,0.5778093,3.4761455,0.0
1.2336695,0.5877373,0.8556713,0.83930594,0.6387089,0.0023608312,3.077778,0.0
1.2746367,0.81159204,0.49773636,0.18349911,0.23381151,0.26226187,3.4943087,0.0
1.3185912,0.87314993,0.9791705,0.98382944,0.67089134,0.2663221,1.2145405,0.0
1.2954118,0.9808995,0.6740638,0.76531404,0.70485413,0.40678084,2.4560485,0.0
1.277375,0.88317907,0.41398928,0.605549,0.3003221,0.972312,1.1619488,0.0
1.1074591,0.6345868,0.19828776,0.11463869,0.39550963,0.66139394,3.8332713,0.0
1.1822437,0.79640657,0.8626123,0.24108793,0.74226797,0.18111257,2.6331267,0.0
1.2332307,0.7467114,0.6291812,0.054367576,0.2862461,0.43924156,4.143489,0.0
1.3417909,0.3778146,0.292226,0.2842109,0.14494628,0.45258296,4.032284,0.0
1.1776996,0.36789045,0.94652486,0.72634405,0.9167642,0.85836744,2.2593658,0.0
1.2384849,0.6492677,0.5313425,0.67362833,0.17458726,0.37478128,2.42454,0.0
1.2717941,0.33264652,0.1480681,0.5644953,0.8665744,0.5834048,3.9882035,0.0
0.843595,0.88052964,0.39194962,0.30363274,0.92746085,0.2469756,2.0539246,0.0
1.2185019,0.6971201,0.6534802,0.79275966,0.24664629,0.98807245,1.9737972,0.0
1.1651425,0.3862597,0.70171154,0.7269286,0.6711312,0.45475206,4.884922,0.0
1.2599812,0.9113978,0.3274343,0.8349088,0.47778946,0.27787974,3.1346805,0.0
1.1281505,0.7954253,0.41265434,0.6935869,0.75799716,0.13289843,2.0771797,0.0
1.2797345,0.44987643,0.3251303,0.94057083,0.39951205,0.012428901,2.3866425,0.0
1.4350547,0.26464197,0.8770013,0.297382,0.8860119,0.8710716,3.0360265,0.0
1.2466253,0.9258375,0.9277763,0.52000153,0.89429784,0.27728856,2.9331102,0.0
1.4220347,0.25167984,0.8915984,0.337618,0.6949276,0.36313578,1.4404548,0.0
1.0406492,0.5572758,0.5359362,0.36353627,0.84539807,0.17725028,2.0718374,0.0
1.1786773,0.43413872,0.15730746,0.68807995,0.36338225,0.47952133,1.602064,0.0
1.22768,0.45649943,0.9016304,0.31189892,0.26847225,0.95553935,4.182305,0.0
1.304226,0.98085105,0.38783136,0.73499423,0.7990265,0.034109466,1.228088,0.0
1.2346841,0.686006,0.9255449,0.09684502,0.35390967,0.01629493,1.2003114,0.0
0.9335001,0.53052133,0.7190501,0.6907785,0.80423766,0.96942973,2.5981176,1.0
1.379433,0.21724343,0.54994375,0.6001565,0.3716736,0.20877893,3.0928383,2.0
1.2961552,0.85520643,0.48305526,0.58081955,0.17136523,0.79789704,4.970287,3.0
1.1267406,0.69234526,0.44514412,0.6587282,0.4433978,0.63204306,3.6994393,4.0
0.6910754,0.71785426,0.56196874,0.88864124,0.94032216,0.38192338,2.8707323,5.0
1.2683161,0.8043112,0.07637923,0.93566585,0.48876467,0.22762184,1.0236855,6.0
1.1911204,0.82477814,0.294609,0.07033609,0.39683485,0.7015505,4.6677175,7.0
1.0356891,0.86511236,0.48573908,0.26083893,0.61040276,0.5468523,2.4008386,8.0
1.1001365,0.7241433,0.5760316,0.6472853,0.47492167,0.80526346,2.5238366,9.0
0.8336228,0.6328208,0.41116494,0.8028325,0.96729743,0.41533223,3.068904,10.0
1.1161411,0.40448675,0.5104368,0.38006926,0.84636766,0.8006813,4.993317,11.0
1.016476,0.6769153,0.5894371,0.36384466,0.5907085,0.5526544,3.6016002,12.0
0.96938765,0.5152351,0.81644344,0.97381645,0.7711637,0.74676204,3.3398278,13.0
1.16194,0.7863997,0.6001558,0.71120876,0.5986472,0.4229084,2.1827192,1.0
1.1546408,0.76477355,0.75576013,0.58626115,0.7586038,0.2951804,2.610937,2.0
0.93031,0.9025252,0.66561455,0.23594978,0.96040374,0.22901776,3.375524,3.0
1.2286766,0.34890607,0.2776943,0.5095944,0.9593742,0.06697615,3.5378246,4.0
0.8925029,0.7987283,0.09704714,0.046061046,0.6628015,0.101764776,4.0386753,5.0
1.2190325,0.62754875,0.826151,0.34470624,0.31453165,0.35494405,4.0973415,6.0
0.8931088,0.5386274,0.39479795,0.57759583,0.8714553,0.6539212,2.0577466,7.0
0.70013875,0.689688,0.19417405,0.33325154,0.9319717,0.30452976,2.6149457,8.0
0.5200484,0.66912055,0.16897732,0.66520363,0.68300694,0.88715035,4.9074326,9.0
1.0499163,0.45155364,0.10995788,0.57236814,0.5121284,0.54763305,3.583883,10.0
0.90834266,0.45522073,0.03967569,0.9718961,0.6948022,0.66448206,3.4652286,11.0
1.0697592,0.43026415,0.30321088,0.42433426,0.84787995,0.89202243,3.6869972,12.0
0.9754761,0.7288122,0.44704473,0.60012674,0.719784,0.48013568,2.7666974,13.0
1.2475561,0.8329169,0.0067860642,0.3280893,0.2011261,0.9712389,4.2154713,1.0
0.9872365,0.67783564,0.62972116,0.43953162,0.81737864,0.36743128,1.8546417,2.0
1.0625324,0.5568041,0.14212076,0.7206172,0.7268457,0.16980004,4.299638,3.0
1.1542915,0.76578534,0.39964283,0.20253532,0.44958973,0.20641266,2.9183524,4.0
1.1318117,0.70618594,0.6653319,0.21329102,0.49791598,0.18544096,2.108279,5.0
0.80141616,0.7093316,0.6833857,0.21763964,0.8844743,0.60850465,2.8954668,6.0
0.9873494,0.55770826,0.078653954,0.44401932,0.60809326,0.22258408,2.8526652,7.0
1.011206,0.6966925,0.46811372,0.2220924,0.6055876,0.29402182,2.8978028,8.0
1.09724,0.6508698,0.5539844,0.4406316,0.49656317,0.39663795,1.9669394,9.0
1.112357,0.7524207,0.1597958,0.3655738,0.44099206,0.67978716,3.545511,10.0
1.0204184,0.67941344,0.5490605,0.28239328,0.63466704,0.29859093,2.581083,11.0
1.0945622,0.74900883,0.13688758,0.524898,0.5613281,0.046952177,4.8937287,12.0
0.6271387,0.9665274,0.32314098,0.5875091,0.72183526,0.6863343,2.170874,13.0
1.1338052,0.39284906,0.96184295,0.5100043,0.8705459,0.70370567,1.8197191,1.0
0.9918618,0.49069482,0.7245895,0.79444695,0.8316407,0.7173688,3.092479,2.0
1.2783645,0.81990296,0.9716961,0.39899465,0.3312615,0.69324845,2.0770853,3.0
0.95790094,0.45931762,0.54114664,0.6720031,0.86143816,0.44702375,2.2393744,4.0
1.0365883,0.47931156,0.7239426,0.3617524,0.92920613,0.95607644,3.192139,5.0
1.2243805,0.6248492,0.062308174,0.28229752,0.17082281,0.49010608,1.9012479,6.0
1.018677,0.6771591,0.19338155,0.73958063,0.61953115,0.5485381,3.8542101,7.0
0.38318074,0.7869098,0.10038085,0.40612203,0.7320245,0.8635855,1.8052392,8.0
1.3308333,0.3581689,0.97342265,0.6861513,0.63010615,0.37931433,2.5217922,9.0
1.4331592,0.25657454,0.34123027,0.8863092,0.5084339,0.7613088,4.5916343,10.0
1.1778761,0.6152512,0.73123646,0.7771607,0.6642744,0.2602874,3.7356844,11.0
1.0662365,0.60126394,0.28278607,0.40165907,0.45325252,0.570531,2.4421396,12.0
1.0708051,0.7039498,0.6926588,0.45687598,0.52974325,0.6961231,2.5399354,13.0
0.5228997,0.7422253,0.2451138,0.58782834,0.69729406,0.77346766,1.56673,1.0
0.7372108,0.74779004,0.5290202,0.2690591,0.8973024,0.6045136,3.0558388,2.0
0.94368297,0.76177025,0.4391155,0.37499985,0.73123556,0.37052667,2.7156882,3.0
1.0172352,0.5996827,0.9479376,0.9878678,0.7533203,0.5452174,4.1423335,4.0
0.97312564,0.74947137,0.48160717,0.5794679,0.65727305,0.6126995,2.4158137,5.0
0.76531047,0.77801156,0.4338186,0.5376861,0.7527741,0.55202276,2.4438024,6.0
0.45860332,0.74537414,0.16525511,0.3014929,0.84917986,0.54771894,1.2682195,7.0
0.85859954,0.71555865,0.64596796,0.7089585,0.7975067,0.5099408,3.2044108,8.0
0.48129037,0.7170418,0.078060344,0.7146426,0.7939547,0.73892343,1.377926,9.0
1.0302689,0.45180318,0.5317923,0.91853094,0.83537424,0.9360501,4.0951324,10.0
0.74431336,0.63189065,0.40399712,0.69124204,0.83024055,0.72026145,3.0831823,11.0
0.56425047,0.7701277,0.34778088,0.5284706,0.7900543,0.6056409,2.2985454,12.0
0.7552505,0.7278009,0.049392816,0.4222243,0.90284467,0.6897198,1.4470705,13.0
0.78321135,0.72466445,0.5698905,0.2495792,0.85738903,0.97568876,4.318141,1.0
1.2085488,0.36038867,0.27600217,0.7088306,0.86028594,0.85224897,4.0230618,2.0
0.93229073,0.5724934,0.24912982,0.47614986,0.63432443,0.5370995,3.1680431,3.0
0.85015225,0.53252244,0.3303702,0.55398,0.81635517,0.6315027,3.3049917,4.0
0.78207785,0.6073445,0.48794112,0.51748455,0.78835773,0.7692291,2.9032283,5.0
0.7872571,0.56861943,0.29867977,0.40060908,0.79694057,0.688605,3.4979534,6.0
0.7471087,0.7240564,0.20181401,0.56038684,0.6791379,0.65373826,3.4751837,7.0
0.8833906,0.8074592,0.34413812,0.2260096,0.96197546,0.67833406,3.160364,8.0
0.88036966,0.68640316,0.4097216,0.37058192,0.67795706,0.5581149,3.3287356,9.0
0.8177983,0.68525636,0.46511203,0.3959192,0.794157,0.4524939,2.6840436,10.0
0.44255978,0.83457184,0.28725657,0.26849774,0.7789186,0.7869561,2.8999054,11.0
0.6659526,0.7738848,0.3415837,0.30059537,0.85761976,0.6967151,3.122786,12.0
0.75025654,0.7670328,0.20553093,0.22711433,0.717252,0.40277556,3.4268699,13.0
0.9445978,0.52160263,0.6839805,0.58788455,0.80202377,0.70222735,2.5130882,1.0
0.8566304,0.7205318,0.45544803,0.39411497,0.69774234,0.5668771,2.6559005,2.0
0.8050029,0.627418,0.16848189,0.4655365,0.8849109,0.62356925,2.6446366,3.0
0.92820996,0.64117867,0.5570281,0.5089475,0.66599923,0.6166769,2.7378156,4.0
1.068127,0.6045809,0.22275943,0.43650976,0.44911724,0.5951355,3.3455894,5.0
0.931376,0.61943316,0.297957,0.44945475,0.60457957,0.5984772,3.2118938,6.0
1.3865459,0.9870995,0.5257932,0.38654757,0.1416211,0.9892365,4.6641183,7.0
0.9369689,0.5871323,0.2752349,0.47086805,0.6818187,0.42881373,2.9615955,8.0
0.35917136,0.8355032,0.18186934,0.25117868,0.68061835,0.8658095,3.8849845,9.0
0.87726694,0.56548554,0.61494946,0.66512823,0.8376547,0.5677624,2.6244798,10.0
0.6735302,0.7418724,0.50185776,0.42943093,0.7917524,0.87160474,3.389453,11.0
0.9272164,0.69112366,0.60280263,0.13271067,0.95606434,0.9710838,2.8908105,12.0
0.56299925,0.8203224,0.22354458,0.35243952,0.69771296,0.6645648,4.0484543,13.0
1.0377699,0.65202016,0.2920317,0.64128256,0.6661988,0.2745041,4.1007943,1.0
1.0227523,0.62237525,0.564144,0.7122479,0.714285,0.47342545,3.4124367,2.0
0.97225386,0.7042697,0.3396005,0.52297693,0.6032296,0.6014679,3.3022523,3.0
0.5664983,0.6954538,0.26221803,0.6682269,0.7500468,0.66423106,2.5636199,4.0
0.89015514,0.5586059,0.570777,0.55744886,0.82899624,0.81809205,3.0905929,5.0
0.76660556,0.7607799,0.80107546,0.7687543,0.84254855,0.99837744,1.8125283,6.0
0.38320678,0.8057018,0.2628363,0.75963885,0.7772404,0.72575796,2.5568395,7.0
