date,storage,inflow,outflow
2001-10-03,2454159.200,5.639,0.371
2001-10-04,2499685.900,0.899,0.372
2001-10-05,2531575.112,0.742,0.373
2001-10-06,2579417.800,0.928,0.374
2001-10-07,2624635.689,0.899,0.376
2001-10-08,2669726.299,0.899,0.377
2001-10-09,2719677.295,0.957,0.379
2001-10-10,2790306.228,1.199,0.382
2001-10-11,2852076.319,1.099,0.384
2001-10-12,2922218.735,1.199,0.387
2001-10-13,3003172.447,1.328,0.391
2001-10-14,3055470.127,0.999,0.394
2001-10-15,3106323.244,0.985,0.396
2001-10-16,3152031.195,0.928,0.399
2001-10-17,3195018.369,0.899,0.401
2001-10-18,3245175.153,0.985,0.404
2001-10-19,3287672.376,0.899,0.407
2001-10-20,3316445.372,0.742,0.409
2001-10-21,3356138.370,0.871,0.412
2001-10-22,3396803.033,0.885,0.414
2001-10-23,3456889.096,1.114,0.419
2001-10-24,3479766.926,0.685,0.420
2001-10-25,3493915.453,0.585,0.421
2001-10-26,3531324.631,0.857,0.424
2001-10-27,3580676.842,0.999,0.428
2001-10-28,3627292.794,0.971,0.431
2001-10-29,3661316.394,0.828,0.434
2001-10-30,3679229.190,0.643,0.436
2001-10-31,3715371.647,0.857,0.439
2001-11-01,3797730.128,1.399,0.446
2001-11-02,3829302.161,0.814,0.449
2001-11-03,3847170.329,0.657,0.450
2001-11-04,3886929.054,0.914,0.454
2001-11-05,3925169.672,0.900,0.457
2001-11-06,3969182.018,0.971,0.462
2001-11-07,4000575.501,0.828,0.465
2001-11-08,4070848.565,1.285,0.472
2001-11-09,4052462.780,0.257,0.470
2001-11-10,4091707.401,0.928,0.474
2001-11-11,4130604.675,0.928,0.478
2001-11-12,4169151.447,0.928,0.482
2001-11-13,4197586.055,0.814,0.485
2001-11-14,4213516.869,0.671,0.487
2001-11-15,4229299.417,0.671,0.488
2001-11-16,4246132.274,0.685,0.490
2001-11-17,4261608.030,0.671,0.492
2001-11-18,4265897.126,0.542,0.492
2001-11-19,4271429.151,0.557,0.493
2001-11-20,4291541.539,0.728,0.495
2001-11-21,4311460.077,0.728,0.497
2001-11-22,4332382.789,0.742,0.500
2001-11-23,4350704.893,0.714,0.502
2001-11-24,4367562.832,0.699,0.504
2001-11-25,4384253.096,0.699,0.506
2001-11-26,4387347.345,0.542,0.506
2001-11-27,4428299.854,0.985,0.511
2001-11-28,4470029.816,0.999,0.516
2001-11-29,4510127.991,0.985,0.521
2001-11-30,4550998.448,0.999,0.526
2001-12-01,4591429.333,0.999,0.531
2001-12-02,4657052.017,1.299,0.539
2001-12-03,4709721.832,1.156,0.546
2001-12-04,4717888.324,0.642,0.547
2001-12-05,4724766.064,0.628,0.548
2001-12-06,4732761.142,0.642,0.549
2001-12-07,4740664.746,0.642,0.551
2001-12-08,4749758.771,0.657,0.552
2001-12-09,4757467.031,0.642,0.553
2001-12-10,4765086.313,0.642,0.554
2001-12-11,4781157.114,0.742,0.556
2001-12-12,4797040.555,0.742,0.558
2001-12-13,4812737.778,0.742,0.560
2001-12-14,4828249.951,0.742,0.562
2001-12-15,4847249.283,0.785,0.565
2001-12-16,4862351.060,0.742,0.567
2001-12-17,4878552.130,0.757,0.569
2001-12-18,4893277.443,0.742,0.572
2001-12-19,4902959.266,0.685,0.573
2001-12-20,4911328.566,0.671,0.574
2001-12-21,4921985.580,0.699,0.576
2001-12-22,4930122.673,0.671,0.577
2001-12-23,4939354.751,0.685,0.578
2001-12-24,4947278.566,0.671,0.579
2001-12-25,4956299.334,0.685,0.581
2001-12-26,4966403.121,0.699,0.582
2001-12-27,4975186.910,0.685,0.583
2001-12-28,4983861.354,0.685,0.585
2001-12-29,4992427.503,0.685,0.586
2001-12-30,4999691.969,0.671,0.587
2001-12-31,5010533.788,0.714,0.589
2002-01-01,5018765.018,0.685,0.590
2002-01-02,5026892.301,0.685,0.591
2002-01-03,5034916.677,0.685,0.592
2002-01-04,5045312.922,0.714,0.594
2002-01-05,5049435.213,0.642,0.594
2002-01-06,5049922.417,0.600,0.594
2002-01-07,5053985.945,0.642,0.595
2002-01-08,5056803.447,0.628,0.595
2002-01-09,5060779.092,0.642,0.596
2002-01-10,5065983.277,0.657,0.597
2002-01-11,5069841.377,0.642,0.597
