date,storage,inflow,outflow
1982-01-01,103815272.292,4.361,6.140
1982-01-02,103682074.738,4.559,6.101
1982-01-03,103502094.376,3.964,6.047
1982-01-04,103276587.560,3.370,5.980
1982-01-05,103104407.872,3.936,5.929
1982-01-06,102943702.054,4.021,5.881
1982-01-07,102686866.867,2.832,5.805
1982-01-08,102536622.313,4.021,5.760
1982-01-09,102342464.879,3.455,5.702
1982-01-10,102153171.954,3.455,5.646
1982-01-11,101999620.250,3.823,5.600
1982-01-12,101735439.936,2.464,5.522
1982-01-13,101446795.693,2.095,5.436
1982-01-14,101151147.511,1.926,5.348
1982-01-15,100910583.812,2.492,5.276
1982-01-16,100645048.718,2.124,5.197
1982-01-17,100336046.462,1.529,5.105
1982-01-18,100072944.680,1.982,5.027
1982-01-19,99911873.359,3.115,4.979
1982-01-20,99869313.359,4.474,4.967
1982-01-21,99858818.265,4.842,4.963
1982-01-22,99862906.120,5.012,4.965
1982-01-23,99852571.556,4.842,4.962
1982-01-24,99890257.332,5.409,4.973
1982-01-25,99895916.086,5.040,4.975
1982-01-26,99803635.887,3.879,4.947
1982-01-27,99732789.130,4.106,4.926
1982-01-28,99616040.223,3.540,4.891
1982-01-29,99454454.985,2.973,4.843
1982-01-30,99265919.590,2.605,4.787
1982-01-31,99127426.436,3.143,4.746
1982-02-01,98978083.153,2.973,4.702
1982-02-02,98772842.997,2.265,4.640
1982-02-03,98572745.023,2.265,4.581
1982-02-04,98375301.807,2.237,4.522
1982-02-05,98185164.012,2.265,4.466
1982-02-06,98002232.841,2.294,4.411
1982-02-07,97826243.500,2.322,4.359
1982-02-08,97654663.477,2.322,4.308
1982-02-09,97547020.887,3.030,4.276
1982-02-10,97647188.167,5.465,4.306
1982-02-11,97742487.221,5.437,4.334
1982-02-12,97635002.843,3.058,4.302
1982-02-13,97577972.841,3.625,4.285
1982-02-14,97524730.282,3.653,4.269
1982-02-15,97439380.275,3.256,4.244
1982-02-16,97341932.902,3.087,4.215
1982-02-17,97294604.196,3.653,4.201
1982-02-18,97169701.286,2.718,4.164
1982-02-19,97095689.163,3.285,4.142
1982-02-20,97025889.961,3.313,4.121
1982-02-21,96988838.130,3.681,4.110
1982-02-22,96921716.023,3.313,4.090
1982-02-23,96872954.213,3.511,4.075
1982-02-24,96792056.928,3.115,4.051
1982-02-25,96763306.480,3.710,4.043
1982-02-26,96704193.536,3.341,4.025
1982-02-27,96632241.634,3.171,4.004
1982-02-28,96607495.273,3.710,3.996
1982-03-01,96523730.329,3.002,3.972
1982-03-02,96470619.836,3.341,3.956
1982-03-03,96423641.410,3.398,3.942
1982-03-04,96377840.002,3.398,3.928
1982-03-05,96333186.124,3.398,3.915
1982-03-06,96289651.025,3.398,3.902
1982-03-07,96247206.675,3.398,3.889
1982-03-08,96251144.333,3.936,3.890
1982-03-09,96169147.570,2.917,3.866
1982-03-10,96163079.545,3.794,3.864
1982-03-11,96200123.552,4.304,3.875
1982-03-12,96293519.441,4.984,3.903
1982-03-13,96327295.346,4.304,3.913
1982-03-14,96345905.014,4.134,3.919
1982-03-15,96261534.074,2.917,3.894
1982-03-16,96298469.943,4.332,3.905
1982-03-17,96348800.405,4.502,3.919
1982-03-18,96412189.863,4.672,3.938
1982-03-19,96519309.722,5.210,3.970
1982-03-20,96506911.397,3.823,3.966
1982-03-21,96523463.705,4.163,3.971
1982-03-22,96510961.304,3.823,3.968
1982-03-23,96591767.910,4.927,3.992
1982-03-24,96577554.184,3.823,3.988
1982-03-25,96594695.163,4.191,3.993
1982-03-26,96556569.508,3.540,3.981
1982-03-27,96617196.248,4.701,3.999
1982-03-28,96673861.194,4.672,4.016
1982-03-29,96688589.253,4.191,4.021
1982-03-30,96717268.309,4.361,4.029
1982-03-31,96730908.827,4.191,4.033
1982-04-01,96791884.766,4.757,4.051
1982-04-02,96755978.631,3.625,4.041
1982-04-03,96723330.694,3.653,4.031
1982-04-04,96689142.145,3.625,4.021
1982-04-05,96655810.172,3.625,4.011
1982-04-06,96692470.490,4.446,4.022
1982-04-07,96840329.481,5.777,4.066
1982-04-08,96984483.945,5.777,4.109
1982-04-09,97127385.285,5.805,4.151
1982-04-10,97266706.308,5.805,4.192
1982-04-11,97373896.718,5.465,4.224
1982-04-12,97435441.531,4.955,4.243
1982-04-13,97719678.725,7.617,4.327
1982-04-14,97777361.567,5.012,4.344
1982-04-15,97862239.197,5.352,4.370
1982-04-16,98176384.618,8.099,4.463
1982-04-17,98427737.883,7.447,4.538
1982-04-18,98699075.040,7.759,4.619
1982-04-19,98896815.401,6.966,4.677
1982-04-20,98846329.954,4.078,4.662
1982-04-21,98813787.981,4.276,4.653
1982-04-22,98743902.741,3.823,4.632
1982-04-23,98740124.203,4.587,4.631
1982-04-24,98698281.746,4.134,4.618
1982-04-25,98657487.628,4.134,4.606
1982-04-26,98660675.586,4.644,4.607
1982-04-27,98959533.791,8.155,4.696
1982-04-28,99262865.676,8.297,4.786
1982-04-29,99386841.979,6.258,4.823
1982-04-30,99529192.123,6.513,4.865
1982-05-01,99813450.114,8.240,4.950
1982-05-02,100224183.352,9.826,5.072
1982-05-03,100731941.655,11.100,5.223
1982-05-04,101379612.703,12.912,5.416
1982-05-05,102075496.701,13.677,5.623
1982-05-06,102458195.583,10.166,5.737
1982-05-07,102735867.561,9.033,5.819
1982-05-08,102927906.853,8.099,5.876
1982-05-09,103131813.292,8.297,5.937
