like1,parT,chain,KGEval
1.49866100,1641.25730000,0.00000000,
1.49866100,1091.51830000,0.00000000,
1.49865770,100.42886000,0.00000000,
1.49866100,123.13824500,0.00000000,
1.49866100,1250.21700000,0.00000000,
1.49866100,1773.75630000,0.00000000,
1.49866100,1679.63730000,0.00000000,
1.49866100,2002.05160000,0.00000000,
1.49866100,150.44609000,0.00000000,
1.49866100,2114.02080000,0.00000000,
1.49866100,617.09680000,0.00000000,
1.49866100,1194.06080000,0.00000000,
1.49866100,1932.86220000,1.00000000,
1.49866100,1743.86800000,2.00000000,
1.49866100,2121.85640000,3.00000000,
1.49866100,1433.49200000,1.00000000,
1.49866100,2114.02080000,2.00000000,
1.49866100,1508.75840000,3.00000000,
1.49866100,503.39938000,1.00000000,
1.49866100,1679.63730000,2.00000000,
1.49866100,503.39938000,3.00000000,
1.49866100,494.05585000,1.00000000,
1.49866100,1907.47740000,2.00000000,
1.49866100,911.16833000,3.00000000,
1.49866100,1354.63110000,1.00000000,
1.49866100,587.40580000,2.00000000,
1.49866100,2121.85640000,3.00000000,
1.49866100,1773.75630000,1.00000000,
1.49866100,1508.75840000,2.00000000,
1.49866100,1773.75630000,3.00000000,
1.49866100,1679.63730000,1.00000000,
1.49866100,503.39938000,2.00000000,
1.49866100,1679.63730000,3.00000000,
1.49866100,1999.13100000,1.00000000,
1.49866100,195.01259000,2.00000000,
1.49866100,169.93712000,3.00000000,
1.49866100,228.98384000,1.00000000,
1.49866100,1419.09860000,2.00000000,
1.49866100,1876.79020000,3.00000000,
1.49866100,1508.75840000,1.00000000,
1.49866100,903.49600000,2.00000000,
1.49866100,2114.02080000,3.00000000,
1.49866100,503.39938000,1.00000000,
1.49866100,1679.63730000,2.00000000,
1.49866100,503.39938000,3.00000000,
1.49866100,1950.40840000,1.00000000,
1.49866100,1840.61170000,2.00000000,
1.49865590,98.88885000,3.00000000,
