like1,parT,chain,KGEval
2.36931700,1277.83090000,0.00000000,
2.36713580,1229.75670000,0.00000000,
2.37956240,1887.72410000,0.00000000,
1.36773750,387.18450000,0.00000000,-0.15230999
2.37195280,1344.68790000,0.00000000,
2.37554260,1461.67040000,0.00000000,
2.37956240,1938.57060000,0.00000000,
2.36055140,1113.58410000,0.00000000,
2.32689620,855.49677000,0.00000000,
2.37890170,1658.13300000,0.00000000,
2.37940500,1752.06240000,0.00000000,
1.40634510,418.53920000,0.00000000,-0.24603652
2.30452040,808.47060000,1.00000000,
1.92727970,597.82760000,2.00000000,-0.95328947
1.61409450,492.50604000,3.00000000,-0.46757952
2.13311430,216.44067000,1.00000000,-0.15563352
1.99212650,620.63776000,2.00000000,-0.92301669
1.70370500,519.58850000,3.00000000,-0.54881480
1.39377400,366.30573000,1.00000000,-0.10312432
1.96507590,610.90125000,2.00000000,-0.93446493
1.60521400,490.64240000,3.00000000,-0.46195753
2.26945520,765.49780000,1.00000000,
1.40215290,417.41150000,2.00000000,-0.24404847
1.90719400,591.45465000,3.00000000,-0.94844886
1.45956480,438.91345000,1.00000000,-0.30710158
1.39071510,413.04898000,2.00000000,-0.23036858
1.37247040,400.11676000,3.00000000,-0.19284275
1.42959110,429.40588000,1.00000000,-0.27684526
1.37102680,397.85580000,2.00000000,-0.18615322
2.35247920,1012.21936000,3.00000000,
1.55991210,315.23450000,1.00000000,-0.19335075
1.39373840,366.32300000,2.00000000,-0.10315686
1.36899940,391.86725000,3.00000000,-0.16533143
1.65423750,504.99692000,1.00000000,-0.50356007
1.47760330,332.08150000,2.00000000,-0.13118061
1.37850400,375.31036000,3.00000000,-0.12079274
1.37117770,399.05870000,1.00000000,-0.18986589
1.65418900,504.97995000,2.00000000,-0.50351215
1.36973080,393.12158000,3.00000000,-0.16986242
1.37459430,379.09512000,1.00000000,-0.13108297
2.33995080,912.84534000,2.00000000,
2.05911040,645.97020000,3.00000000,-0.88492053
1.37092240,382.08075000,1.00000000,-0.13788461
1.36800580,389.96830000,2.00000000,-0.15997032
1.36936620,386.02450000,3.00000000,-0.14883744
2.37956240,2111.65670000,1.00000000,
1.37106620,381.69427000,2.00000000,-0.13709863
1.36840020,390.90552000,3.00000000,-0.16240377
