like1,parT,chain,KGEval
0.62999860,1205.31510000,0.00000000,0.33148014
0.64078380,1359.33120000,0.00000000,0.31167918
0.48553064,757.98580000,0.00000000,0.48720253
0.64078380,1313.72550000,0.00000000,0.31167918
0.61426390,1143.16780000,0.00000000,0.35376342
0.61884220,596.65730000,0.00000000,0.39152667
0.63227034,1217.39600000,0.00000000,0.32771385
0.64078380,2149.75830000,0.00000000,0.31167918
0.64078380,1501.92420000,0.00000000,0.31167918
0.64078380,1954.87980000,0.00000000,0.31167918
0.48463747,763.46985000,0.00000000,0.48653966
0.64078380,2018.82340000,0.00000000,0.31167918
0.54712373,984.39246000,1.00000000,0.41733643
0.51803770,921.73956000,2.00000000,0.44188815
0.48990977,842.60474000,3.00000000,0.46831171
0.54872920,987.69086000,1.00000000,0.41596394
0.63637280,1244.80750000,2.00000000,0.32035780
0.49878370,872.83830000,3.00000000,0.45908927
0.48459320,763.78265000,1.00000000,0.48649751
0.52035576,927.00450000,2.00000000,0.43993876
0.50058960,710.84120000,3.00000000,0.48836928
0.64078380,2148.55760000,1.00000000,0.31167918
0.64078380,1890.61550000,2.00000000,0.31167918
0.64078380,2001.96400000,3.00000000,0.31167918
0.48523074,818.31050000,1.00000000,0.47492757
0.48280933,791.04660000,2.00000000,0.48135156
0.52210426,930.90800000,3.00000000,0.43842205
0.48491007,816.09860000,1.00000000,0.47541502
0.56927470,1030.45310000,2.00000000,0.39881545
0.51871470,923.27580000,3.00000000,0.44132870
0.48988223,842.49510000,1.00000000,0.46834351
0.51748240,920.47040000,2.00000000,0.44233746
0.48310727,800.24040000,3.00000000,0.47905891
0.50587950,700.81696000,1.00000000,0.48754840
0.48360536,771.71080000,2.00000000,0.48535175
0.48378372,807.15780000,3.00000000,0.47757274
0.48309255,777.41460000,1.00000000,0.48438766
0.48283204,784.23060000,2.00000000,0.48288406
0.48279673,787.63855000,3.00000000,0.48213929
0.49010274,843.37286000,1.00000000,0.46808494
0.48288040,781.85516000,2.00000000,0.48344442
0.48280940,791.04780000,3.00000000,0.48135129
0.50562245,701.28920000,1.00000000,0.48760451
0.48284888,793.90470000,2.00000000,0.48065005
0.48285624,782.80774000,3.00000000,0.48323295
0.48286173,782.57180000,1.00000000,0.48328707
0.48286322,794.86475000,2.00000000,0.48042079
0.64078380,2103.79520000,3.00000000,0.31167918
0.48283997,792.46936000,1.00000000,0.48099324
0.48279387,790.05396000,2.00000000,0.48160074
0.48278800,788.84625000,3.00000000,0.48187898
0.48281136,786.80914000,1.00000000,0.48232697
0.48278782,788.92786000,2.00000000,0.48186091
0.48279333,789.98720000,3.00000000,0.48161667
0.49399993,857.66760000,1.00000000,0.46373046
0.48280302,787.23083000,2.00000000,0.48223316
0.48278812,789.13934000,3.00000000,0.48181377
0.64078380,1548.80600000,1.00000000,0.31167918
0.48279390,787.87994000,2.00000000,0.48208201
0.48280650,790.89233000,3.00000000,0.48139147
