like1,parT,chain,KGEval
2.18656420,1280.45010000,0.00000000,-1.77672189
1.55032890,513.20874000,0.00000000,-1.76658360
2.30791520,1780.36560000,0.00000000,-1.77715272
2.32184050,2121.14840000,0.00000000,-1.77716297
1.75541190,641.96814000,0.00000000,-1.77091459
2.27265640,1592.50260000,0.00000000,-1.77708389
2.32184050,2092.26600000,0.00000000,-1.77716297
2.25822450,1498.73270000,0.00000000,-1.77701411
2.32184050,2014.68820000,0.00000000,-1.77716297
2.07884360,1037.76560000,0.00000000,-1.77591235
1.32006360,257.04086000,0.00000000,-1.75881191
2.21758840,1363.40300000,0.00000000,-1.77685701
1.36657230,372.84470000,1.00000000,-1.76596157
1.35299360,141.23700000,2.00000000,-1.94543618
1.31968830,199.13893000,3.00000000,-1.82285618
2.02084110,938.30585000,1.00000000,-1.77535418
1.85440910,724.81824000,2.00000000,-1.77302726
1.32429500,301.59927000,3.00000000,-1.75572075
2.17905800,1259.45150000,1.00000000,-1.77667979
1.95915890,842.25750000,2.00000000,-1.77457826
1.76516650,648.34080000,3.00000000,-1.77110964
1.50697000,483.02856000,1.00000000,-1.76637319
2.29799370,1723.02380000,2.00000000,-1.77713772
1.52783470,497.87656000,3.00000000,-1.76643800
1.34846000,348.50775000,1.00000000,-1.76354510
1.31818070,273.82333000,2.00000000,-1.75354512
1.56169240,520.69820000,3.00000000,-1.76684478
1.37884240,385.12480000,1.00000000,-1.76726270
1.36444900,128.95691000,2.00000000,-1.97839791
1.32154050,192.99889000,3.00000000,-1.83243791
1.49138960,471.78372000,1.00000000,-1.76648461
1.36214240,131.41486000,2.00000000,-1.97249405
1.31645620,216.50706000,3.00000000,-1.79890848
2.31870320,1917.68460000,1.00000000,-1.77716279
1.33097090,317.71630000,2.00000000,-1.75811549
1.34385860,152.40407000,3.00000000,-1.91818125
1.31781860,240.01526000,1.00000000,-1.77085273
1.37355980,380.35672000,2.00000000,-1.76668221
1.31633680,228.26117000,3.00000000,-1.78336158
2.22950670,1394.45870000,1.00000000,-1.77689894
1.31917180,246.04738000,2.00000000,-1.76632437
1.65340750,578.39250000,3.00000000,-1.76879742
1.31975260,258.42760000,1.00000000,-1.75799565
1.31637200,228.78328000,2.00000000,-1.78269066
1.31678940,213.96110000,3.00000000,-1.80233638
1.31835560,204.72246000,1.00000000,-1.81509396
2.10444600,1087.36280000,2.00000000,-1.77613553
1.31653540,230.88165000,3.00000000,-1.78010833
1.32273790,297.15890000,1.00000000,-1.75531454
1.31618770,221.11113000,2.00000000,-1.79269016
1.31878710,262.71005000,3.00000000,-1.75566367
1.34998060,350.70648000,1.00000000,-1.76383705
1.32045290,289.74487000,2.00000000,-1.75461218
1.31954050,259.26407000,3.00000000,-1.75751322
1.33856880,333.99414000,1.00000000,-1.76119733
1.31634000,228.29167000,2.00000000,-1.78332277
1.31617280,222.39937000,3.00000000,-1.79103267
1.31656360,215.71594000,1.00000000,-1.79997931
1.31617280,223.29880000,2.00000000,-1.78988891
2.06032320,1005.62360000,3.00000000,-1.77575933
1.31629740,218.30592000,1.00000000,-1.79641749
1.31619420,220.80235000,2.00000000,-1.79308822
1.31617640,222.05058000,3.00000000,-1.79147987
1.31621650,225.59132000,1.00000000,-1.78686758
1.31617990,223.99535000,2.00000000,-1.78899057
1.31617180,223.19736000,3.00000000,-1.79001633
1.31622860,225.99640000,1.00000000,-1.78633265
1.31617310,223.55377000,2.00000000,-1.78956321
1.31617090,222.33244000,3.00000000,-1.79111702
2.31760760,1901.09380000,1.00000000,-1.77716260
1.70336010,608.17975000,2.00000000,-1.76983545
2.22049450,1370.92980000,3.00000000,-1.77686716
1.31617130,222.94310000,1.00000000,-1.79033780
2.19958400,1316.11580000,2.00000000,-1.77678395
1.31829750,278.16330000,3.00000000,-1.75360904
1.39666710,400.22153000,1.00000000,-1.76762358
1.31617100,222.62396000,2.00000000,-1.79074622
1.31617150,222.91066000,3.00000000,-1.79037954
1.31629530,218.33643000,1.00000000,-1.79637754
1.48071280,464.17590000,2.00000000,-1.76658072
1.31619390,220.81761000,3.00000000,-1.79306698
1.31797530,240.83173000,1.00000000,-1.77019695
1.31660380,231.61555000,2.00000000,-1.77927504
1.31627320,227.00746000,3.00000000,-1.78500104
