like1,parT,chain,KGEval
0.93293330,1288.04040000,0.00000000,-0.30340413
2.58670620,585.69350000,0.00000000,-0.33352997
8.36035700,112.92982000,0.00000000,-5.80105124
1.39997950,2055.18400000,0.00000000,-0.42366079
1.02944580,1384.30370000,0.00000000,-0.33153043
8.16076500,117.61494400,0.00000000,-5.65241549
1.36461620,1928.61930000,0.00000000,-0.41390882
0.72631925,1021.04330000,0.00000000,-0.19176835
6.42214900,174.66590000,0.00000000,-4.39723122
3.34642600,473.67150000,0.00000000,-1.04467830
4.14008400,358.22250000,0.00000000,-2.16875359
0.75085413,1119.24020000,0.00000000,-0.23816260
1.11204970,1474.83130000,1.00000000,-0.35110864
1.39146750,2019.11280000,2.00000000,-0.42128164
0.85192520,930.54974000,3.00000000,-0.12786947
1.20267940,1587.21220000,1.00000000,-0.37050973
0.99532070,1353.22620000,2.00000000,-0.32340845
3.96295140,384.62952000,3.00000000,-1.88997342
1.38305000,1990.38730000,1.00000000,-0.41891510
2.51483230,596.21550000,2.00000000,-0.28817709
1.23405860,1639.21390000,3.00000000,-0.37864408
1.15826560,834.41320000,1.00000000,-0.03589372
0.74355286,1109.35840000,2.00000000,-0.23302971
0.88721280,1246.83100000,3.00000000,-0.29095377
1.08110860,854.44824000,1.00000000,-0.06231457
0.72248830,1050.63960000,2.00000000,-0.20560634
0.72315840,1035.84140000,3.00000000,-0.19885045
0.85160460,930.67650000,1.00000000,-0.12798455
0.72654223,1020.01746000,2.00000000,-0.19127949
0.72344065,1064.68800000,3.00000000,-0.21225114
0.97921693,885.25430000,1.00000000,-0.08905929
0.73617524,1002.24725000,2.00000000,-0.18137490
0.72268910,1060.74380000,3.00000000,-0.21060725
0.83395654,1202.69060000,1.00000000,-0.27433943
0.72386616,1066.62010000,2.00000000,-0.21308228
0.76309264,1134.65530000,3.00000000,-0.24553372
0.72340256,1034.65920000,1.00000000,-0.19829623
0.72244080,1042.64940000,2.00000000,-0.20199851
0.72206690,1046.64450000,3.00000000,-0.20374547
0.72252760,1040.38060000,1.00000000,-0.20099739
0.72248730,1050.56210000,2.00000000,-0.20556593
0.72205830,1045.47140000,3.00000000,-0.20321778
0.72456380,1069.43570000,1.00000000,-0.21425354
1.24950860,1665.20000000,2.00000000,-0.38278912
0.72265770,1052.63850000,3.00000000,-0.20666122
0.74258256,994.72060000,1.00000000,-0.17636165
1.21335910,1604.81160000,2.00000000,-0.37329124
0.94292300,1299.76610000,3.00000000,-0.30728435
0.77658224,1149.73490000,1.00000000,-0.25241528
0.72255010,1049.05500000,2.00000000,-0.20483078
0.72250830,1041.88780000,3.00000000,-0.20165237
0.79398930,1167.80380000,1.00000000,-0.25955701
0.72251660,1057.44760000,2.00000000,-0.20919854
3.19919850,493.53708000,3.00000000,-0.89134958
0.72275790,1053.66870000,1.00000000,-0.20721191
0.72230390,1048.15900000,2.00000000,-0.20442175
0.99612210,1353.92470000,3.00000000,-0.32359417
0.74104260,1106.40370000,1.00000000,-0.23161302
1.22032820,1616.59190000,2.00000000,-0.37518132
0.72702450,1078.48290000,3.00000000,-0.21851235
0.72227156,1048.01670000,1.00000000,-0.20435905
0.72207550,1046.74410000,2.00000000,-0.20379124
0.72204250,1046.10780000,3.00000000,-0.20350188
0.82860010,1197.90620000,1.00000000,-0.27244549
0.72216560,1044.26610000,2.00000000,-0.20269927
0.72205870,1045.45530000,3.00000000,-0.20321115
0.98909910,1347.53750000,1.00000000,-0.32193531
0.72323775,1063.32100000,2.00000000,-0.21166229
0.72270040,1055.74000000,3.00000000,-0.20830376
0.73391700,1096.19210000,1.00000000,-0.22662325
0.72455960,1069.42080000,2.00000000,-0.21424713
0.72265350,1056.03520000,3.00000000,-0.20846837
