like1,parT,chain,KGEval
1.66334140,973.13806000,0.00000000,-1.73887192
1.63048500,1856.03610000,0.00000000,-1.35835565
2.15363900,404.32535000,0.00000000,-1.52211048
1.67715430,952.09595000,0.00000000,-1.77030639
1.62550430,1787.76590000,0.00000000,-1.36694277
2.12405560,413.65634000,0.00000000,-1.50783028
1.78505910,834.70480000,0.00000000,-1.97887278
1.64879600,1067.93410000,0.00000000,-1.62714754
1.91522800,509.76810000,0.00000000,-1.47294567
3.62932750,193.10129000,0.00000000,-3.00899621
1.62173950,1697.43850000,0.00000000,-1.37991789
1.64313210,2042.26300000,0.00000000,-1.35118729
1.64513390,2071.13100000,1.00000000,-1.35059111
1.62811490,1323.74580000,2.00000000,-1.47026556
1.62032060,1510.59220000,3.00000000,-1.41585508
1.62047700,1532.61980000,1.00000000,-1.41100257
1.65154340,2155.87260000,2.00000000,-1.34919407
1.62096420,1419.65920000,3.00000000,-1.44179666
1.62250300,1404.06600000,1.00000000,-1.44579777
1.62064210,1630.05110000,2.00000000,-1.39073556
1.62038770,1517.05860000,3.00000000,-1.41447520
1.65385870,1021.70260000,1.00000000,-1.67823450
1.62047850,1531.98280000,2.00000000,-1.41113725
1.63788930,1957.50330000,3.00000000,-1.35277695
1.63162450,1302.59890000,1.00000000,-1.47895446
1.62053570,1570.32170000,2.00000000,-1.40271059
1.61945160,1450.86270000,3.00000000,-1.43205035
1.62041090,1614.45800000,1.00000000,-1.39373927
1.62576560,1359.62390000,2.00000000,-1.45800082
1.62098820,1674.49330000,3.00000000,-1.38352304
1.62042160,1615.02920000,1.00000000,-1.39362785
1.64977700,2131.57520000,2.00000000,-1.34945477
1.64937200,1098.48330000,3.00000000,-1.59506831
1.63340600,1896.58000000,1.00000000,-1.35475473
1.62067300,1659.87430000,2.00000000,-1.38597114
1.62027810,1595.92860000,3.00000000,-1.39720738
1.62737480,1333.47840000,1.00000000,-1.46637727
1.61918930,1474.25380000,2.00000000,-1.42490859
1.61932090,1462.55820000,3.00000000,-1.42842125
1.66287820,973.92960000,1.00000000,-1.73782190
1.62785660,1819.09570000,2.00000000,-1.36274114
1.62476330,1372.76140000,3.00000000,-1.45393071
1.62033760,1592.54270000,1.00000000,-1.39783392
1.62032190,1428.64160000,2.00000000,-1.43925723
1.61920120,1469.61700000,3.00000000,-1.42630748
1.64689430,2095.42970000,1.00000000,-1.35002892
1.62180200,1699.01440000,2.00000000,-1.37965536
1.62028790,1608.03650000,3.00000000,-1.39488837
1.61975100,1490.39890000,1.00000000,-1.42039446
1.61936160,1458.10860000,2.00000000,-1.42979021
1.61929460,1466.18120000,3.00000000,-1.42734799
1.61974750,1490.10450000,1.00000000,-1.42047332
1.62107620,1677.61010000,2.00000000,-1.38304063
1.62056840,1583.85730000,3.00000000,-1.39959483
1.61974510,1489.80830000,1.00000000,-1.42055378
1.63230140,1881.13350000,2.00000000,-1.35596109
1.61922510,1476.18330000,3.00000000,-1.42434662
1.63139380,1868.66030000,1.00000000,-1.35704806
1.62024260,1605.47890000,2.00000000,-1.39536408
1.62817140,1323.19690000,3.00000000,-1.47049136
1.61923050,1468.40600000,1.00000000,-1.42667554
1.65277490,1144.73360000,2.00000000,-1.56488749
1.61917190,1471.32980000,3.00000000,-1.42578809
1.62044620,1536.98100000,1.00000000,-1.41005231
1.61948180,1449.12930000,2.00000000,-1.43262085
1.61934390,1459.37300000,3.00000000,-1.42939612
1.62163880,1694.79020000,1.00000000,-1.38035535
1.62052020,1585.48670000,2.00000000,-1.39923640
1.62048260,1530.83500000,3.00000000,-1.41138494
1.84745870,786.14750000,1.00000000,-1.91302518
1.62096300,1673.65730000,2.00000000,-1.38365705
1.62053670,1569.91930000,3.00000000,-1.40280328
