date,storage,inflow,outflow
2010-01-02,774406510.618,52.046,97.760
2010-01-03,770114221.041,49.356,99.035
2010-01-04,766111503.005,53.859,100.187
2010-01-05,760852085.591,40.606,101.479
2010-01-06,755666005.622,42.475,102.499
2010-01-07,750435826.215,42.985,103.519
2010-01-08,744364990.415,34.292,104.556
2010-01-09,739031823.098,44.118,105.844
2010-01-10,733100202.404,38.001,106.654
2010-01-11,732303100.049,98.203,107.429
2010-01-12,732257379.376,107.944,108.473
2010-01-13,731801120.454,104.093,109.374
2010-01-14,730519508.551,95.371,110.204
2010-01-15,731863823.239,126.633,111.074
2010-01-16,732052038.701,113.975,111.797
2010-01-17,730388445.962,92.851,112.106
2010-01-18,728572861.877,91.378,112.392
2010-01-19,725447454.755,76.625,112.799
2010-01-20,721905918.710,72.180,113.170
2010-01-21,717367259.733,60.938,113.469
2010-01-22,712327677.243,55.444,113.773
2010-01-23,707340197.052,56.294,114.019
2010-01-24,701772617.654,49.583,114.023
2010-01-25,696452806.064,52.273,113.845
2010-01-26,690342971.696,42.787,113.503
2010-01-27,684741732.713,48.195,113.024
2010-01-28,678753650.445,43.551,112.858
2010-01-29,672261292.972,37.350,112.493
2010-01-30,666228381.221,42.390,112.215
2010-01-31,659815197.899,37.491,111.718
2010-02-01,654140247.442,45.732,111.414
2010-02-02,647431152.389,33.216,110.868
2010-02-03,640748082.781,33.017,110.367
2010-02-04,634591144.658,38.313,109.574
2010-02-05,628222297.977,35.453,109.167
2010-02-06,621996695.577,36.557,108.613
2010-02-07,615330192.168,31.233,108.392
2010-02-08,608844049.666,33.017,108.088
2010-02-09,602353652.741,32.593,107.713
2010-02-10,595514458.052,28.373,107.530
2010-02-11,589636494.645,39.247,107.279
2010-02-12,583045072.502,30.922,107.212
2010-02-13,576394587.268,30.072,107.045
2010-02-14,570177496.915,35.000,106.957
2010-02-15,564115618.438,36.755,106.916
2010-02-16,558396617.986,40.210,106.402
2010-02-17,552424772.505,36.755,105.874
2010-02-18,545863309.531,29.449,105.392
2010-02-19,540311787.449,40.465,104.719
2010-02-20,533823153.983,29.166,104.266
2010-02-21,527744746.264,33.244,103.596
2010-02-22,521673409.293,32.932,103.202
2010-02-23,515103500.392,26.561,102.602
2010-02-24,509011158.058,31.488,102.001
2010-02-25,503162637.217,33.527,101.218
2010-02-26,497284806.467,32.451,100.481
2010-02-27,490954332.713,26.646,99.915
2010-02-28,485056761.115,30.695,98.954
2010-03-01,479243749.338,30.639,97.919
2010-03-02,473585924.659,31.432,96.916
2010-03-03,467656712.371,27.014,95.639
2010-03-04,462408327.408,33.725,94.470
2010-03-05,456819572.314,28.572,93.257
2010-03-06,451831908.380,34.348,92.076
2010-03-07,446799830.938,32.593,90.835
2010-03-08,441187471.394,24.692,89.650
2010-03-09,436529920.741,34.433,88.340
2010-03-10,430975266.440,22.767,87.057
2010-03-11,427241656.383,42.447,85.660
2010-03-12,423240156.472,37.746,84.060
2010-03-13,418244047.976,24.834,82.659
2010-03-14,414171844.368,34.008,81.140
2010-03-15,409796846.036,29.195,79.832
2010-03-16,405783270.529,32.309,78.762
2010-03-17,401909159.039,32.763,77.602
2010-03-18,398624679.340,38.284,76.299
2010-03-19,395101786.383,34.150,74.924
2010-03-20,391438209.944,31.064,73.467
2010-03-21,388637134.711,39.615,72.035
2010-03-22,385538777.189,34.631,70.492
2010-03-23,383150374.113,41.343,68.987
2010-03-24,380460420.718,36.472,67.606
2010-03-25,377473557.332,31.630,66.200
2010-03-26,374738715.168,33.329,64.982
2010-03-27,373042830.016,43.919,63.547
2010-03-28,370280574.470,30.582,62.553
2010-03-29,370628353.647,65.610,61.585
2010-03-30,369523568.976,48.025,60.812
2010-03-31,368339570.779,46.638,60.342
2010-04-01,367155046.018,46.185,59.895
2010-04-02,365698386.007,42.334,59.193
2010-04-03,364302417.567,42.532,58.689
2010-04-04,362774707.487,40.380,58.062
2010-04-05,360565938.704,31.970,57.534
2010-04-06,359045655.835,39.360,56.956
2010-04-07,357969299.176,43.919,56.377
2010-04-08,356333602.184,36.868,55.800
2010-04-09,355503698.743,45.760,55.365
2010-04-10,353818086.972,35.283,54.792
2010-04-11,352379329.041,37.520,54.172
2010-04-12,350024975.606,26.278,53.527
2010-04-13,349552808.690,47.289,52.754
2010-04-14,347849411.328,32.649,52.364
2010-04-15,346664076.909,38.228,51.947
2010-04-16,346916369.453,54.595,51.675
2010-04-17,347839239.706,62.127,51.446
2010-04-18,350129233.043,78.098,51.593
2010-04-19,353366070.595,88.943,51.480
