like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
1.306232,0.90077204,4.9501424,2.3332965,0.22378965,0.4021762,0.0
0.80920213,0.04244694,1.4004874,0.59791166,0.31473178,2.7952905,0.0
1.2332056,0.37173018,4.191197,1.7938002,0.6475927,2.1382906,0.0
1.2421579,0.7868272,3.4101999,2.0380437,0.64915437,1.992727,0.0
0.7452476,0.42965466,1.2385715,1.7767801,0.26694083,1.4622114,0.0
0.7945462,0.5255066,2.7176347,0.69946235,0.843912,2.698418,0.0
1.1849971,0.5050075,1.6948006,2.6025796,0.79481244,0.5052396,0.0
1.2511214,0.51968235,3.349193,2.5577996,0.067684904,0.5233329,0.0
0.2416855,0.32044652,0.23624143,2.453893,0.66022533,1.21177,0.0
1.4860829,0.2658697,2.3500986,0.7489987,0.091562085,2.6635728,0.0
0.98422116,0.15366228,1.0364459,2.6691513,0.8110304,2.6413207,0.0
0.69456637,0.022518313,1.7803969,0.5693101,0.27919987,1.4025403,0.0
0.5805587,0.4051949,0.14613692,0.94071496,0.35842335,1.8575945,0.0
0.92719626,0.28175452,0.05484309,1.9299377,0.19087608,1.0889455,0.0
0.94264597,0.5590713,1.7453974,1.2059568,0.053396422,0.27264446,0.0
0.5803188,0.67377186,4.215639,0.615541,0.46702534,1.7185931,0.0
1.1156758,0.24807842,3.3554125,1.0827534,0.9772295,2.15677,0.0
1.2556756,0.1405452,4.5313425,1.8294907,0.53439313,1.8952723,0.0
0.75512683,0.7790057,1.7081708,1.1309644,0.6577629,0.27732682,0.0
1.0482763,0.47890696,1.2670197,1.7005864,0.9972591,2.4050028,0.0
1.5226998,0.38910782,1.5015703,2.1888,0.0604944,2.174954,0.0
1.3922242,0.29304403,3.8806412,1.2953631,0.0040823035,0.5046477,0.0
1.1798223,0.09660648,4.803322,1.4932089,0.52850735,0.49859098,0.0
1.1377834,0.70544994,2.8100362,1.8512208,0.50636804,1.1936176,0.0
1.2335997,0.087313175,2.654983,2.003773,0.9723853,2.7768803,0.0
1.3421977,0.7107748,4.8979387,2.5502348,0.05707201,2.6404753,0.0
1.228978,0.28513446,4.182059,1.4509097,0.9683878,1.770237,0.0
1.0858436,0.3043082,1.72243,2.3310406,0.50127745,0.34981695,0.0
0.6761929,0.33062717,3.4495363,0.6055875,0.30455616,0.735881,0.0
1.1812638,0.35106653,3.3052197,2.086322,0.88986593,2.4319928,0.0
0.5010759,0.47181824,1.4986285,0.90471303,0.6068729,1.4346683,0.0
0.5767771,0.5666768,0.23754995,0.61580765,0.88506377,2.2459002,0.0
0.6020854,0.7833116,1.2197372,0.9261882,0.48512185,0.5186617,0.0
1.0835824,0.07108419,3.3668087,1.6422485,0.23277107,2.0356688,0.0
0.67287433,0.7994056,0.7995414,0.5411987,0.46516785,0.75089115,0.0
1.2878594,0.6636944,3.9192939,2.343915,0.29746854,0.44340664,0.0
1.2056459,0.6958582,4.9398813,1.668092,0.7646518,1.3957505,0.0
1.1849908,0.3117565,2.7600603,2.1272423,0.43526238,2.013412,0.0
1.1912478,0.8107455,2.2207303,1.7592207,0.92036444,2.9147723,0.0
0.43602088,0.734624,0.62512255,0.5180536,0.884699,1.2401283,0.0
0.85216045,0.7641655,4.3263836,0.75399566,0.7998806,2.2427409,0.0
0.87967235,0.49460495,1.4529713,1.9638529,0.58656347,1.9431276,0.0
0.58796483,0.10950286,1.4620057,0.9326879,0.5935432,2.0761664,0.0
1.0428358,0.087493375,0.4503576,1.0439602,0.18477891,2.7182934,0.0
0.85737336,0.53920907,0.4116994,1.5666903,0.46121752,0.5348921,1.0
1.1942266,0.114997916,2.7932656,2.1015465,0.44309813,0.80755687,2.0
0.79034054,0.7355495,1.1621486,1.464772,0.9109106,0.6064869,3.0
0.93291634,0.50857246,2.20975,1.5955378,0.5138396,1.395525,4.0
1.2383298,0.23555246,4.1262894,2.3683753,0.8848119,1.0181113,5.0
0.9766686,0.40712947,2.4061577,1.5855747,0.5230197,0.87866074,6.0
0.40736347,0.99139255,1.6319422,0.5536308,0.6828628,1.0208684,7.0
1.1685342,0.48035622,2.616949,1.7986336,0.7800989,0.89579004,8.0
0.38728043,0.8032762,1.124784,0.8557088,0.6308983,1.2625751,9.0
0.8598905,0.5855511,1.7288954,1.496429,0.6800866,0.9259947,10.0
0.49388242,0.950177,2.295025,0.631364,0.5541286,0.776964,11.0
1.2004179,0.11688965,2.3345556,2.270353,0.83797723,1.8752202,1.0
1.1814142,0.468655,2.65786,2.4391787,0.8530704,2.9158194,2.0
1.0188929,0.08195041,1.6988194,2.033609,0.6806239,2.391997,3.0
0.61079866,0.65660495,4.1329503,0.5075382,0.41899613,2.6851656,4.0
0.6601098,0.36812112,1.9685102,0.9643084,0.64359283,1.9406666,5.0
0.8609179,0.91837126,0.30514306,2.532513,0.49675146,0.56216896,6.0
0.85168856,0.5028206,0.84069264,1.3992834,0.1772361,0.9332823,7.0
0.5869728,0.88989824,1.4993991,0.6120116,0.833405,1.5245907,8.0
0.78193575,0.33692214,0.9536928,2.3809118,0.6906306,0.902002,9.0
0.77947116,0.76488173,2.7348273,0.9843625,0.20233265,1.6527206,10.0
0.8197888,0.7331949,2.9495175,1.1365713,0.5337469,2.235209,11.0
0.46893725,0.91566825,3.6340396,0.53398466,0.50772643,1.3159523,1.0
0.506807,0.26150185,0.444576,1.2378465,0.72836053,2.5556016,2.0
0.80023766,0.71107495,2.4397914,0.8265037,0.40014535,0.35023504,3.0
0.6114522,0.19932443,1.5822084,0.71681005,0.42893618,2.276138,4.0
0.52387506,0.5426206,2.1138806,0.8095183,0.45518228,1.0736076,5.0
1.0232247,0.5276287,2.8217926,1.6045618,0.43527818,1.187556,6.0
0.9278795,0.9846673,1.292301,2.2452152,0.6679515,2.7715096,7.0
0.8870426,0.28739658,3.3289943,1.1668917,0.5369615,1.1148922,8.0
0.4343153,0.42500722,0.19886447,0.5045252,0.5493197,2.3990793,9.0
0.5664724,0.7023959,1.5591382,0.890615,0.7047166,1.4920247,10.0
0.8275403,0.6263308,2.3180363,1.2508008,0.21985587,1.8846878,11.0
1.0427686,0.71499026,2.740679,1.5621078,0.12913118,1.223316,1.0
1.1835297,0.1342187,4.5104084,1.4291517,0.82615,1.0160896,2.0
1.0479908,0.49722716,2.7967665,1.1565514,0.9468553,0.5696859,3.0
0.73680896,0.52141726,0.1923552,1.1740655,0.26372436,1.7558186,4.0
0.60777533,0.43132392,0.28786346,0.7932077,0.35932377,2.296475,5.0
0.8056255,0.37434438,1.2492335,1.8211735,0.6851483,2.1972592,6.0
0.70637274,0.64979017,2.481866,0.9100421,0.6677785,2.0227818,7.0
0.58906627,0.26211712,1.277846,0.92230177,0.44514772,2.196468,8.0
0.5699367,0.4931586,1.1602212,1.3432306,0.40815404,1.6050687,9.0
0.604304,0.21116331,0.10624106,2.7331152,0.38043422,1.9681724,10.0
0.593823,0.252892,0.7718434,2.3411193,0.37941802,1.520555,11.0
0.2942756,0.59394413,0.6664868,0.99595505,0.57298046,1.2496593,1.0
0.5252347,0.6045658,0.7890719,1.3424639,0.8006091,1.2291896,2.0
0.3962177,0.53180605,0.33862484,1.2075722,0.48424083,1.6712142,3.0
0.78050095,0.38415915,0.60332406,2.1646583,0.96442527,2.1567268,4.0
0.5302695,0.38904765,0.6112718,1.8456997,0.79140085,1.852953,5.0
0.49510077,0.32335547,0.9953034,1.0670938,0.6502011,1.8629748,6.0
0.40245765,0.9929853,0.5629574,0.60633945,0.84573203,0.5572082,7.0
0.36109847,0.60071903,0.36171827,0.88608515,0.78731966,1.715948,8.0
0.33526418,0.43474102,0.43889087,1.2339077,0.69923013,1.9183807,9.0
