like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
1.294523,0.26321986,1.4881094,2.9775193,0.29449493,2.6104217,0.0
1.1569736,0.8582918,0.95885646,0.5518897,0.56484646,0.35247222,0.0
0.92309666,0.93069065,0.9636784,2.475605,0.56199646,0.7744883,0.0
0.978432,0.80809736,1.9205993,1.2464892,0.4703595,0.5055705,0.0
0.50103235,0.5420217,0.28193215,2.059126,0.73281974,2.4113917,0.0
0.57422787,0.14686933,1.5000408,2.1843863,0.87656635,2.3378594,0.0
0.60621214,0.29336524,0.17200918,1.8627369,0.4987871,2.007523,0.0
0.92436093,0.96412003,4.0243907,2.7026398,0.055506013,1.0301147,0.0
1.373242,0.75425535,3.2445552,0.8150855,0.14971006,1.8522794,0.0
1.2092133,0.58256793,1.7857409,1.8002285,0.5428502,0.28752655,0.0
0.83212554,0.86971974,4.676384,2.4469795,0.4350766,2.8125188,0.0
0.9324612,0.2098119,2.5959904,2.221513,0.9523518,1.0169082,0.0
0.8519118,0.45516667,2.601557,2.147972,0.47582254,0.86468476,0.0
1.3715113,0.4677,2.7951777,1.020788,0.18805364,2.2782872,0.0
0.881304,0.52824503,4.483866,1.1183043,0.48158225,2.3942986,0.0
0.88059443,0.59847605,2.58766,1.1664011,0.94241256,0.5422813,0.0
1.4123558,0.25702718,4.8482957,0.8080093,0.06641201,1.895744,0.0
0.37524432,0.11480898,0.030573519,1.3874967,0.85830617,2.3045073,0.0
1.1700206,0.19096172,4.102462,1.3033073,0.30039534,1.5884718,0.0
1.0241789,0.39149123,0.3124171,0.71207356,0.44229957,2.7864013,0.0
0.6127463,0.5985629,0.53194195,2.5627987,0.7236665,2.0705783,0.0
0.67951155,0.9748143,2.9089131,1.5814048,0.60307777,1.5678837,0.0
0.4135571,0.69017094,1.2943437,1.1985506,0.6203574,2.2797956,0.0
1.0750585,0.28355148,4.0059166,1.0502049,0.56559986,0.54379827,0.0
0.6529217,0.92958546,1.2182095,2.8813066,0.9854567,2.426708,0.0
1.0103785,0.6290269,4.8833876,2.3419714,0.5155905,1.5484157,0.0
0.84136003,0.6032985,2.8001103,2.4968972,0.6619972,2.9945393,0.0
1.0606762,0.5292582,2.5180192,0.86900127,0.24752648,1.0070989,0.0
0.8277771,0.36376795,3.817784,2.4288065,0.41497916,2.5554082,0.0
0.38275984,0.496574,0.97218347,1.9267446,0.8941855,1.8105114,0.0
0.80985206,0.43950292,4.1168246,1.651042,0.6488685,1.93325,0.0
0.7565374,0.7581237,1.5750979,2.2994568,0.40228873,1.2025802,0.0
0.95602876,0.18432751,4.6998096,1.9702576,0.49439284,1.1129119,0.0
1.0936217,0.9894558,0.1342014,1.7289708,0.7427674,0.6405483,0.0
0.8204217,0.43346506,4.746435,1.9991176,0.528492,2.386291,0.0
1.186233,0.72824776,1.4089767,2.6191926,0.48632398,0.2687543,0.0
1.3925221,0.30970192,0.05894715,1.2713772,0.17077103,1.5174555,0.0
1.1417825,0.43938965,1.9322236,0.7041534,0.50551444,0.47655493,0.0
0.87895274,0.8586722,1.9846656,2.664273,0.9957941,0.9631951,0.0
1.361608,0.46331352,0.2146156,2.3502889,0.15427472,1.1593667,0.0
1.1459361,0.1788754,0.9882764,2.1437624,0.2603715,1.111519,0.0
1.1771228,0.25411826,2.7180865,1.7250812,0.24879453,1.3788372,0.0
0.6880126,0.318703,2.5621734,0.7277284,0.83550215,1.2117635,0.0
0.43927372,0.7149447,2.4653966,0.5815293,0.9680575,1.1197838,0.0
0.8235345,0.3639597,3.2313738,1.9794419,0.6192126,1.8096005,1.0
0.56008035,0.58548945,0.6657819,1.2724197,0.7346923,2.0700421,2.0
0.4466206,0.28227875,1.1155171,1.3232219,0.93027127,2.8488498,3.0
0.5632828,0.45297837,2.774451,1.3613228,0.62832135,2.3415885,4.0
0.96695805,0.7370527,0.38711923,2.0766585,0.70657265,1.0573654,5.0
0.9361067,0.7416937,3.0594337,2.6178236,0.4535845,1.2309918,6.0
0.6577273,0.41750917,2.545238,1.5658797,0.7128753,2.164263,7.0
0.62284786,0.53816336,1.9805084,2.0710254,0.7447034,2.6964393,8.0
0.513761,0.7031768,0.09630517,1.3822184,0.9774341,2.93098,9.0
0.9358583,0.7126489,3.3888724,2.269991,0.994822,2.1631112,10.0
0.507709,0.46496326,1.9358754,1.5239607,0.75797987,2.3709214,11.0
0.45073906,0.9402225,3.0488794,1.1361744,0.71422714,2.814055,1.0
0.6752735,0.9412177,0.5439599,1.241585,0.41959324,0.8486541,2.0
0.7107091,0.6062127,2.5228157,1.8624887,0.55386883,1.3750819,3.0
0.79866296,0.82884485,2.8134134,1.0091863,0.38763282,1.3314606,4.0
0.68461853,0.12734678,2.359884,1.813429,0.9278178,2.768984,5.0
0.36356926,0.32174784,2.4714732,0.86494666,0.82137996,2.8999763,6.0
0.54923457,0.34833652,2.0335958,1.6420982,0.8365041,2.4555976,7.0
0.54752153,0.75103843,2.5553453,1.3194842,0.55400276,1.6680433,8.0
0.5309951,0.73891294,1.2829844,1.4416813,0.59734523,1.5329337,9.0
0.7441866,0.45335528,3.160028,1.2360862,0.63656634,1.3286659,10.0
0.42026386,0.71243906,0.7618929,1.7300519,0.73174655,2.3859527,11.0
0.45278513,0.06581182,0.9483921,2.2708137,0.933773,1.6713881,1.0
0.8293488,0.8135315,0.16474478,1.1531532,0.25351575,0.32653016,2.0
0.911654,0.7047248,2.6519227,2.242726,0.29989424,1.3991219,4.0
0.8487912,0.6679098,0.94657093,1.713349,0.7017236,1.292862,5.0
0.8723546,0.6482359,1.8032374,2.917482,0.9952427,1.0447918,6.0
0.36765245,0.77778804,0.3490811,0.7099271,0.83044773,2.1491773,7.0
0.3513574,0.25480735,0.13205929,2.9671392,0.8435685,2.4686754,8.0
0.5198724,0.26793113,2.1902993,1.2028227,0.6055635,1.8728449,9.0
0.7667782,0.7546315,2.607821,1.8956599,0.9539947,1.9353877,10.0
0.5669425,0.58804387,1.8325155,1.7352458,0.88336223,1.9457738,11.0
1.0995001,0.12685949,4.0806437,2.861265,0.853376,1.7953435,1.0
1.02304,0.9765412,2.8023686,2.9187129,0.88308626,2.6225421,2.0
0.6366529,0.6240846,2.8502746,0.5734358,0.6321298,1.5658185,3.0
0.3398007,0.49606958,1.5931176,1.0768392,0.8508165,2.6467087,4.0
0.49579394,0.8638009,1.7614726,0.98218226,0.27118716,0.4927937,5.0
0.80719346,0.6535478,2.3966613,1.3482335,0.7960867,1.185379,6.0
0.76241636,0.7765896,2.2959762,2.2018428,0.81815106,2.0459483,7.0
0.70644295,0.78240883,3.4348156,1.7650727,0.5715725,2.1933646,8.0
0.46886447,0.73664796,1.9898337,0.8180982,0.6200501,1.9630423,9.0
0.5933862,0.7450085,2.6772997,1.4343407,0.60729533,1.817884,10.0
0.5457853,0.08547868,0.7486247,1.0678687,0.98900926,2.527685,11.0
0.46681863,0.60134315,0.9797164,1.8302821,0.7596183,2.0339248,1.0
0.7577843,0.6373374,2.3774116,1.9189713,0.6382468,1.5839776,2.0
0.4074968,0.67118096,1.6693558,1.0907494,0.59070915,2.6084998,3.0
0.29587728,0.6179698,0.7540164,1.2605338,0.8944019,2.4722867,4.0
0.5261998,0.6310101,1.9435626,1.356293,0.8000447,1.9734946,5.0
0.52990454,0.64280844,1.7302701,1.7145895,0.8421956,2.0806954,6.0
0.3605114,0.36953887,0.06714922,1.3020675,0.7814961,2.8528762,7.0
0.51665604,0.6511294,1.7840083,1.3157893,0.6647056,2.0954514,8.0
0.3906119,0.56216896,1.1411042,1.4548559,0.79603827,2.132141,9.0
0.38602445,0.24270223,0.611397,1.6712844,0.9699494,1.5373394,10.0
0.37898222,0.5972185,1.702202,0.9309121,0.89276606,1.771663,11.0
0.5646501,0.57175857,0.72673786,1.4827793,0.5377672,1.308913,1.0
0.5449976,0.4856209,1.6074075,1.8757237,0.7268293,2.2975872,2.0
0.4536833,0.83278656,1.1026467,1.5731689,0.5523435,1.4722066,3.0
0.42521805,0.17531204,1.0860909,1.8360353,0.90389264,2.6448288,4.0
0.96018034,0.47338042,2.4817147,2.4855163,0.13561183,0.25999972,5.0
0.37318927,0.20674069,0.36077073,2.7746296,0.9196097,2.347195,6.0
0.49576053,0.6285225,1.2461114,1.5988629,0.54695356,1.3207386,7.0
0.39683807,0.90197164,2.6263433,1.0970162,0.77398527,2.8099878,8.0
0.47122183,0.37353748,1.4805187,1.7644291,0.83828235,2.340158,9.0
0.3956096,0.34467995,1.0755033,1.7217674,0.8986598,2.6325448,10.0
0.3444886,0.3798672,0.63178825,2.394206,0.89760405,2.8211346,11.0
0.64313567,0.6320832,1.6778598,2.1118627,0.859969,1.769922,1.0
0.574678,0.6527881,1.9188,1.6420395,0.61687857,1.7983627,3.0
0.36555442,0.49854904,0.47980618,1.0926502,0.7857592,2.6792932,4.0
0.9489649,0.14988922,2.7943752,1.9117979,0.5002078,0.6242077,5.0
0.5320162,0.61566025,2.2211657,0.84319204,0.68370646,2.0572255,6.0
1.1150023,0.23610051,4.2313957,2.148565,0.52997863,0.30927506,7.0
0.4672032,0.63109213,2.360248,1.3654118,0.72592026,2.8650177,8.0
0.4990136,0.6776347,1.6069672,1.2866141,0.665437,2.1202805,9.0
0.7712266,0.42468533,3.0672648,1.5878339,0.62753236,1.427672,10.0
0.36748987,0.57918906,1.1064411,1.5953363,0.73317426,2.5595098,11.0
0.5115838,0.39604735,0.7429971,1.5706816,0.643144,2.181294,1.0
0.47689506,0.17536141,0.98525894,2.04755,0.5431513,1.7191924,2.0
0.7139465,0.5377868,2.2318778,2.0493014,0.8583905,2.1144304,3.0
0.51085246,0.44809222,1.8652989,1.3885971,0.6993941,2.286087,4.0
0.46325815,0.97336286,0.70618445,2.2345462,0.8820739,1.3690777,5.0
0.42976728,0.48118168,1.3023098,0.5158861,0.7512839,2.273976,6.0
0.6813668,0.86741465,4.251595,0.5121043,0.8084187,1.2634808,7.0
0.3233629,0.7496538,0.015271522,1.9991226,0.9550143,1.6925198,8.0
0.5449253,0.68392575,2.6555526,0.9311161,0.80473244,1.716882,9.0
0.36491418,0.3169536,0.9647296,1.2774284,0.9226994,2.2239313,10.0
0.36415768,0.72582036,0.71107066,1.7945908,0.88035876,1.6856381,11.0
0.340596,0.44735608,1.0392481,1.1949911,0.7927408,2.349047,1.0
0.44063723,0.54757595,1.4399054,1.4451941,0.75789,2.2734733,2.0
0.48703474,0.36901757,0.21606067,1.305387,0.98810744,2.368786,3.0
0.3710425,0.3724877,0.45817536,1.4898312,0.93638974,2.289521,4.0
0.38565284,0.5199732,1.1597602,1.492847,0.7326566,2.4903634,5.0
