like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
2.3033757,0.08575742,1.8256569,0.57883644,0.42241147,0.6924981,0.0
2.286526,0.8142661,0.1311905,0.92285013,0.6336347,0.7454825,0.0
1.3041574,0.34318691,1.4204336,1.9897107,0.8854454,2.9233947,0.0
1.6384301,0.9262859,3.9807994,0.5698924,0.734386,1.148005,0.0
1.3921593,0.81038964,2.883527,0.98899543,0.80058545,1.1075975,0.0
1.9499055,0.95694226,0.7381078,0.9684662,0.61396563,1.1467395,0.0
1.4450723,0.78426176,4.7043247,1.2485441,0.965244,1.8584532,0.0
1.5322745,0.22547494,3.7478356,2.8486898,0.608835,2.4037504,0.0
0.86487067,0.18708871,0.81663924,1.1648263,0.7620265,2.6857474,0.0
1.045949,0.82004774,2.2502913,2.539855,0.2338274,1.5763637,0.0
1.0727304,0.9826245,1.2066064,2.83553,0.44044447,0.7592871,0.0
1.0804926,0.35926107,4.4944544,0.76385754,0.17592615,2.2345436,0.0
0.8330588,0.07385398,0.9904917,1.9224924,0.19059905,0.84529775,0.0
2.279857,0.49461633,1.6670104,0.69669145,0.56987005,0.34631997,0.0
1.3678913,0.5868612,2.5356996,1.8304747,0.92105836,1.7069063,0.0
1.0166051,0.3663346,3.9093032,1.9063064,0.23477776,1.414643,0.0
1.0762306,0.19419385,3.7757807,2.1194005,0.21141236,1.6590235,0.0
1.2841048,0.059954993,3.3051054,2.0290773,0.7989334,2.4194672,0.0
0.61808735,0.9568402,0.04064927,0.58749104,0.10324987,1.295208,0.0
1.37629,0.43632665,4.4278793,2.6293006,0.3412338,2.7310786,0.0
1.0863205,0.44244564,2.924758,0.89110637,0.8641803,2.448165,0.0
2.0126164,0.9012421,0.773857,1.094572,0.3947457,1.3261724,0.0
1.4588395,0.41765487,0.8596762,1.1206914,0.111751586,2.585246,0.0
1.0134535,0.62668574,1.696121,2.271426,0.14853276,1.0249699,0.0
1.1402037,0.78377074,3.2533557,2.2771747,0.23795223,0.3784165,0.0
1.2237484,0.16256972,4.1298966,1.1526785,0.8330027,2.380001,0.0
2.2524698,0.51746017,0.2670861,1.9348087,0.58377707,0.73920083,0.0
1.4418026,0.21177284,3.6162689,2.5031939,0.6828445,1.9324751,0.0
1.0157894,0.546674,1.5995878,1.972444,0.11441125,1.0463427,0.0
1.5171813,0.91092944,4.6267376,2.6559105,0.3786202,1.1164628,0.0
1.1212928,0.042667396,4.588956,0.7307831,0.8850055,1.9261739,0.0
1.4826989,0.3492824,3.6241145,2.4753175,0.74727404,0.9957822,0.0
1.4705415,0.06851606,3.2539957,2.462643,0.9267352,0.55422914,0.0
1.3224945,0.017905938,1.3494558,2.281136,0.9619916,0.5687108,0.0
1.979008,0.39041784,0.4636052,2.4605455,0.78465724,0.67824966,0.0
1.5459701,0.7568637,3.1830838,2.789632,0.41509607,1.7017989,0.0
1.1567497,0.7903441,4.233828,2.045676,0.3473814,2.3887508,0.0
1.0845647,0.22867863,1.3391979,2.2269297,0.69737047,2.9228723,0.0
1.4203049,0.5068514,4.1227875,1.4985303,0.13990922,2.0108669,0.0
1.4609855,0.08958254,0.52411824,0.61274,0.09675452,2.5790398,0.0
1.0427629,0.697657,3.8370643,0.9343484,0.7286655,2.7621727,0.0
0.7851225,0.019066151,1.928102,1.7157211,0.27151728,2.0105035,0.0
0.70331275,0.9347289,0.354195,1.0027657,0.2398497,1.9283357,0.0
0.892751,0.07206779,0.55256426,0.55799824,0.5754398,2.5702143,0.0
0.87152904,0.56263196,2.3765163,1.7793875,0.17357986,0.5200028,1.0
0.98263955,0.4243397,0.19286814,1.3605157,0.21062136,2.8366776,2.0
1.1241885,0.9302408,3.3435047,2.5300508,0.28217918,1.7781677,3.0
1.3411452,0.33326986,3.4084082,2.0737631,0.66992927,1.5203111,4.0
0.9925717,0.21481179,2.2649298,1.5258359,0.20236272,1.9592426,5.0
0.8540018,0.33166817,2.4570506,1.7015059,0.25089023,1.7591996,6.0
1.0041424,0.23565184,2.60141,1.7031351,0.5547974,2.1211376,7.0
1.0823432,0.4927833,0.7656017,0.8883715,0.88268393,1.5882572,8.0
0.90990585,0.14307779,2.6911285,1.9284015,0.21403195,0.7478054,9.0
0.9505201,0.6533254,2.6772692,2.0096622,0.2736228,1.6773432,10.0
0.93955606,0.37580281,3.234989,1.8653624,0.26408112,1.3898704,11.0
0.9258172,0.9794788,2.149575,1.7680476,0.44606352,2.1896114,1.0
0.9045075,0.91658753,0.28375006,1.1259152,0.15536371,1.2274865,2.0
1.2084166,0.79236597,3.667287,0.9393753,0.7208319,1.8083653,3.0
1.2433794,0.7646085,3.4056346,2.8686428,0.19359021,0.6837652,4.0
0.5844977,0.37799534,0.38101247,0.51238114,0.22421506,1.7276027,5.0
0.9078257,0.31771806,1.7489767,1.8194793,0.57543874,2.811113,6.0
0.73797035,0.47979558,3.1114647,0.9901927,0.3445088,2.3434165,7.0
0.96218145,0.16829643,1.3108381,0.6801109,0.90879136,2.458629,8.0
0.82080454,0.7492766,1.0681391,2.400148,0.33528772,1.9421226,9.0
1.2496374,0.8432726,3.3568215,2.4085302,0.29893076,0.6455845,10.0
0.82250506,0.9841606,1.7243108,0.55002147,0.047826376,0.6713154,11.0
1.4496307,0.47626793,0.14071125,0.70030713,0.015787568,1.9667041,1.0
1.4649271,0.28213498,0.58074534,2.7105207,0.014930241,0.8220371,2.0
1.8532875,0.29716504,1.9942544,1.3577251,0.5974783,0.46001256,3.0
1.1261935,0.20966664,3.9869776,1.4286555,0.6479523,2.0481677,4.0
1.2137715,0.51545674,1.4847773,2.5783496,0.61867005,2.0277395,5.0
1.26685,0.21494938,3.3043947,1.8150663,0.14238673,1.3317208,6.0
0.93104583,0.484715,1.4798876,1.350287,0.1728149,1.8882277,7.0
0.96247417,0.69237214,3.748341,1.274063,0.6086363,2.9140396,8.0
1.0104966,0.39008325,3.0448728,1.6805838,0.51009434,2.0567312,9.0
1.05873,0.72128975,0.85531515,2.0080829,0.39232793,2.0909975,10.0
1.010285,0.06512118,2.5086384,0.77697724,0.45081085,2.3814251,11.0
1.3173369,0.8265927,4.2724686,0.8589571,0.90019315,1.0577128,1.0
1.3288821,0.3267032,2.8932686,2.1290221,0.585686,1.714147,2.0
1.2110282,0.44865525,2.52165,1.7220117,0.7193171,1.6968485,3.0
1.0941077,0.3307102,2.9892576,1.5106977,0.6493966,1.8695947,4.0
1.0428383,0.27777138,3.6116939,0.63633734,0.90854305,2.2982492,5.0
1.2822343,0.59753025,3.2388086,1.2313538,0.703887,1.3194813,6.0
0.91051066,0.48069257,1.611605,1.5811524,0.28795415,1.2620882,7.0
1.0459788,0.08635062,1.0822458,1.8178958,0.15647462,1.6091477,8.0
1.2908896,0.2704197,2.5289962,2.126117,0.6575628,0.89824104,9.0
1.1476711,0.4191698,2.5024831,1.9796691,0.5337346,1.4834943,10.0
0.7274203,0.6232252,1.4401557,1.4559555,0.2869473,1.7611256,11.0
0.88632864,0.3503869,1.0715549,2.7675033,0.3744045,1.6911331,1.0
0.91999793,0.33614415,2.3986313,1.2191862,0.54428214,2.5193386,2.0
0.8649649,0.060947258,0.83123016,1.1190747,0.39571273,2.4089777,3.0
0.9994881,0.54413515,2.5710185,2.315214,0.2546799,1.2384994,4.0
0.8495008,0.40645584,0.5161476,0.94020003,0.19845186,2.1550498,5.0
0.6294456,0.4130632,1.3390359,1.3982067,0.23103845,1.6436975,6.0
0.70972365,0.038933158,3.208877,0.9482395,0.20032349,1.0535347,7.0
0.8778232,0.40767086,2.2576516,1.9602704,0.26142737,1.3769577,8.0
0.7170723,0.33486557,1.7723823,1.5522872,0.23517647,1.4309971,9.0
0.75260895,0.48883823,1.7684588,1.7589095,0.25868228,1.6449497,10.0
0.82110876,0.65850294,3.0923095,1.1240971,0.107794516,0.95630276,11.0
0.93594706,0.66655016,2.5600832,1.3268996,0.42702663,2.3052206,1.0
1.3216953,0.57832444,2.142032,2.8477948,0.78411406,2.4656968,2.0
1.073308,0.7917855,4.1061587,1.1195673,0.17417625,2.6594186,3.0
0.82973295,0.35292467,1.9402319,1.0783567,0.3481139,2.0389135,4.0
0.8347024,0.65586525,2.9289503,1.2987384,0.23428299,2.2522807,5.0
0.7600967,0.37333995,0.9434006,1.628919,0.16175283,1.3850652,6.0
0.9584713,0.44538853,2.029375,1.6207572,0.37875897,1.6399442,7.0
0.89352417,0.68467486,2.533749,1.8876086,0.26450574,1.1890868,8.0
0.81484586,0.725543,1.8529209,1.5149465,0.33492345,1.9930029,9.0
0.6133568,0.8941371,0.6254106,0.7418747,0.22203898,1.8265885,10.0
0.713677,0.6019682,1.814654,1.5190406,0.24292016,1.4501712,11.0
1.2932487,0.897747,4.081253,1.7817024,0.03317103,0.7058347,1.0
0.9388886,0.6530616,2.8201964,1.8296182,0.4159604,2.3367805,2.0
0.88502085,0.5938835,1.9568819,1.6885598,0.41652197,2.2939448,3.0
0.9874077,0.29966813,3.1446958,0.78044343,0.6877499,2.559655,4.0
0.9170133,0.48456913,2.3497252,1.6094315,0.480532,2.1818826,5.0
0.6412019,0.25948912,1.071774,1.7184736,0.28385624,2.0209627,6.0
0.56978905,0.47120872,0.84458935,1.4641289,0.30493054,2.5419626,7.0
0.65383214,0.50139636,1.4880991,1.4590144,0.2860273,2.0677378,8.0
0.89874566,0.29350576,2.1264834,0.65080637,0.23483418,2.9082963,9.0
0.79697275,0.8398416,0.7277542,2.754775,0.20922153,2.3581443,10.0
1.058336,0.5251003,2.056288,1.2724494,0.58824444,2.2493927,11.0
0.6586033,0.47756717,2.7202396,0.59919924,0.24138618,1.4956528,1.0
1.1052104,0.8322005,4.406586,0.60175455,0.15562263,0.8685855,2.0
1.4496307,0.97434646,2.2100298,1.3622043,0.054158527,2.62538,3.0
0.86333495,0.37629572,2.279175,1.5208308,0.19982801,1.4886333,4.0
0.7023973,0.24491937,3.965115,0.88021135,0.074001044,0.5711163,5.0
0.80847955,0.10704142,4.404951,1.3595738,0.32129055,2.795042,6.0
1.064057,0.5802216,0.60636836,1.3154879,0.5914039,2.5311148,7.0
0.6462586,0.15697952,0.6097938,1.563761,0.19005452,1.2302207,8.0
0.615345,0.6472512,0.6490252,0.5399176,0.07698887,0.7724595,9.0
0.66758716,0.08126113,2.8795857,0.56409293,0.27189198,2.6212602,10.0
0.5830444,0.6528781,1.9445313,0.6897289,0.10934545,1.0047286,11.0
0.72479415,0.50410026,1.7958922,1.4508263,0.29354596,1.8171325,1.0
0.6616284,0.2393729,1.2816874,1.5511307,0.18925162,1.1159381,2.0
0.7440924,0.02970336,1.6639625,0.8798549,0.012983304,0.33576757,3.0
0.6697202,0.023774082,2.5034575,0.9673497,0.29584023,1.9599835,4.0
0.5713152,0.6697343,0.7090433,1.2200496,0.1877515,1.3930205,5.0
1.4071124,0.44085762,0.8902056,2.556065,0.35795003,0.9224574,6.0
0.66027504,0.4302716,1.6389691,1.3933413,0.2413719,1.5937921,7.0
0.7279144,0.2199858,1.4307616,1.0141851,0.11196793,0.9462202,8.0
2.12753,0.9461515,1.1052085,0.58264464,0.24616243,0.86670846,9.0
0.6198755,0.2303417,1.6611427,1.1175736,0.24281782,1.6853518,10.0
0.6572695,0.34753743,1.1605228,1.1252124,0.1560937,1.2262557,11.0
0.7400534,0.4664978,1.9792107,1.5620879,0.20921755,1.2161703,1.0
0.6723195,0.3729501,1.5399252,1.3876635,0.23061962,1.7258086,2.0
0.68065536,0.6668467,1.9507776,1.2386582,0.23181087,2.003962,3.0
0.7704766,0.5107105,1.1391176,2.0358503,0.29374725,1.6184659,4.0
0.7019583,0.71355236,1.020372,1.7893629,0.28231323,1.8488828,5.0
0.6486349,0.591662,1.2191843,1.5872157,0.24260752,1.5970919,6.0
0.6119547,0.6718673,1.2065842,1.430937,0.23726194,1.7341859,7.0
0.55217147,0.79950273,0.84534425,1.0348307,0.21115363,1.7405572,8.0
0.6136835,0.536703,1.3237435,1.2296598,0.21054819,1.6334367,9.0
0.54554355,0.94572014,0.65624195,0.5300446,0.06259631,0.89550877,10.0
0.5710307,0.69851184,1.0789273,1.220911,0.19366448,1.4655648,11.0
0.7479261,0.43606153,1.1329727,1.14387,0.19648524,1.8514531,1.0
0.90069103,0.46073285,2.0433352,1.2691008,0.36402935,1.9971236,2.0
1.2525864,0.55839103,2.9847252,1.7269241,0.7309572,1.1219085,3.0
1.3468647,0.5184833,3.7196324,1.1507831,0.93243456,0.76145524,4.0
0.7954252,0.59428287,1.2420908,1.8375772,0.2139556,1.9562662,5.0
1.1533331,0.47540915,2.4958067,1.4952706,0.48410976,1.445791,6.0
1.1046171,0.4147566,2.256276,1.2594475,0.3784664,1.5994331,7.0
0.6271417,0.39676622,1.6425493,1.0167569,0.22238982,1.7521169,8.0
0.6315272,0.4103303,2.4849038,0.9425747,0.2841897,1.9389687,9.0
0.6694553,0.50471365,1.4778196,1.3657005,0.22729972,1.8339369,10.0
0.63644046,0.22975345,2.3369706,0.99768174,0.21907502,1.4163996,11.0
0.81727487,0.44425032,2.0003896,1.4521105,0.33120146,1.8331399,1.0
0.7236621,0.45727256,1.9687197,1.4358425,0.29847956,1.8903414,2.0
0.73008657,0.3006127,2.257184,1.0174122,0.2552812,2.5073867,3.0
0.7579246,0.22358108,3.2016673,1.305273,0.2958882,2.4465332,4.0
0.6832871,0.39456216,1.8015108,1.1610976,0.30755186,2.019867,5.0
