like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
0.7280852,0.31071013,0.6799642,2.7751462,0.34719604,1.4750531,0.0
0.6129972,0.1281386,0.15970412,0.64513016,0.3244278,1.6814077,0.0
1.196307,0.84849566,1.6275669,1.5025688,0.9921808,1.1411908,0.0
1.3959612,0.80104685,4.269772,2.792092,0.7958475,1.8662454,0.0
0.9278706,0.7560284,3.8181603,0.77578455,0.6719629,1.6646392,0.0
0.32359236,0.03469364,0.36291748,2.653885,0.51374435,0.9931073,0.0
0.9934687,0.41259727,3.099527,0.8408361,0.76614,1.0647187,0.0
1.1323637,0.13573018,1.5748061,2.5844793,0.13430452,2.3308957,0.0
1.2643403,0.5727496,2.7952192,2.9435294,0.96299416,2.52093,0.0
0.84869885,0.53970313,3.0479395,0.8555883,0.115272105,0.5868555,0.0
0.9493073,0.24084017,4.404835,1.32408,0.3059354,0.44197932,0.0
1.0516613,0.97823876,1.872873,2.9697535,0.61186033,2.9105377,0.0
0.8533061,0.06641359,4.894456,1.4702686,0.7279283,1.454313,0.0
0.9375529,0.41769847,3.397264,0.96835244,0.6840152,1.8551235,0.0
0.86287326,0.37587288,2.3140352,1.9831064,0.88664556,0.7546454,0.0
0.771123,0.7442088,0.23467937,1.9290899,0.7470978,2.7531822,0.0
0.99183303,0.34706777,1.0686957,2.870892,0.9951159,2.261345,0.0
1.288364,0.83574235,4.189675,2.443015,0.3353321,1.0294399,0.0
0.84820735,0.40625638,3.4914145,1.2137719,0.3533043,1.7645776,0.0
0.6366916,0.8283914,1.7403005,0.87804055,0.26348224,0.6866088,0.0
0.98830765,0.94578046,4.8145328,1.8072643,0.85764796,1.4211425,0.0
1.2617767,0.5334634,2.5035875,2.8370893,0.20198745,0.99094576,0.0
1.2603824,0.6495147,3.4030354,2.6813102,0.46768734,2.1943336,0.0
1.2662468,0.8255367,2.6234078,2.19781,0.081216715,2.7503545,0.0
1.299748,0.5085034,1.3039274,1.2281709,0.9604166,2.2474265,0.0
1.2014189,0.599816,4.159622,2.3462987,0.6978175,2.0312672,0.0
0.38027376,0.8272768,0.2425351,2.3529906,0.6179864,1.5338064,0.0
1.1116498,0.6579853,3.4543822,1.4693135,0.054377474,0.616043,0.0
1.1235511,0.25283864,4.3664517,1.8459442,0.6887548,0.29590508,0.0
1.4202282,0.9709167,4.3894186,2.8290813,0.76546913,1.4586761,0.0
0.52951384,0.1799356,1.2703812,0.90157473,0.39691466,1.2793857,0.0
0.8571313,0.880193,1.8205324,1.897386,0.50336075,0.9630549,0.0
0.96871424,0.16260444,2.529117,1.5802779,0.8850188,1.6411642,0.0
0.93336296,0.55031276,1.5316666,2.3962476,0.5879212,0.36835825,0.0
0.47450274,0.6408932,0.33479095,2.0419688,0.67837334,1.2396021,0.0
1.1525334,0.27757773,4.4974613,2.1648092,0.6818469,1.5967093,0.0
0.89868224,0.622654,1.5499626,2.5829263,0.68200576,0.8137427,0.0
1.077149,0.16175155,1.7188352,2.5983992,0.23228204,0.8237213,0.0
1.1347657,0.6614579,1.6533923,2.3325603,0.12420707,1.0021728,0.0
0.55909747,0.02521703,0.050181042,2.9206705,0.3767524,1.6158108,0.0
0.80002266,0.52260953,3.5881224,1.0428101,0.44345042,1.7800479,0.0
1.1645509,0.9685487,1.8018819,1.5819302,0.8738373,2.9154274,0.0
1.4137021,0.50401634,4.179318,2.8696396,0.9973354,1.8668964,0.0
1.0837244,0.9419099,0.93627125,2.3220098,0.8305211,1.1838484,0.0
1.0173157,0.5237424,2.3388288,2.4251013,0.41455388,1.5353211,1.0
0.9497071,0.5870808,4.0480742,1.622793,0.36621702,1.3158697,2.0
0.8847348,0.65177554,1.8724759,2.4598467,0.60967875,2.303374,3.0
0.9131073,0.30613595,2.1011178,1.7359661,0.7165158,2.2416987,4.0
0.5474419,0.5516134,0.035867594,2.4153385,0.76156366,1.1631941,5.0
1.0976957,0.5187265,3.4028554,1.5808976,0.15141317,0.39878553,6.0
0.8371343,0.58314645,0.83648837,1.1862582,0.68606234,2.1411514,7.0
1.0688115,0.95533293,4.1855545,1.1683464,0.8446717,2.3226647,8.0
0.84967923,0.22709472,2.5992413,1.8456585,0.6724862,1.593801,9.0
0.7576454,0.15224852,0.73857427,2.8676264,0.36622936,0.99576586,10.0
0.8637489,0.6923024,2.7755766,1.7014213,0.71465373,1.8733404,11.0
0.86078036,0.7637433,3.1415226,1.7370887,0.67653865,1.3432387,1.0
0.9820228,0.9523041,1.7803735,1.734027,0.81822765,1.2311852,2.0
0.9407237,0.9811022,1.8906142,0.6852276,0.92582524,0.35184798,3.0
0.9555962,0.4291333,1.9373362,1.5022498,0.16007149,1.8866837,4.0
1.4659927,0.73745745,3.7684069,2.9165146,0.07104503,2.830498,5.0
0.62712294,0.96427023,0.55787456,0.91920245,0.645225,1.7496032,6.0
1.0770854,0.24541657,1.7342509,2.1771097,0.15853149,0.3576717,7.0
0.83061206,0.50541973,1.7029241,1.5845814,0.32775038,1.5760094,8.0
0.85268736,0.4227714,1.6500412,1.6974659,0.30368719,0.9538481,9.0
0.49408433,0.20828635,0.5392567,2.1819415,0.4428008,0.2591126,10.0
0.8907745,0.6953252,1.513441,1.647759,0.6247554,1.2986311,11.0
0.76536304,0.9541014,0.62084275,1.7940923,0.61958534,0.5860829,1.0
0.7144041,0.11421302,3.076715,0.8672005,0.35919526,1.9390544,2.0
0.8428418,0.5032348,2.6250384,1.1636837,0.5694017,1.5491543,3.0
0.88703865,0.95089775,0.7584848,1.6838591,0.66002864,1.3935083,4.0
0.90552163,0.45111522,1.572041,2.1040583,0.76738894,1.682227,5.0
1.1676899,0.3611291,2.1265516,0.5194812,0.05402159,1.9614469,6.0
0.7883093,0.38225314,2.76647,1.1527638,0.33363014,0.93690187,7.0
0.80136526,0.6220587,3.676765,0.6697407,0.59490234,2.6438391,8.0
0.92135584,0.24755001,2.8317947,1.9052441,0.39188904,1.961813,9.0
0.85656786,0.45706272,2.297136,1.6617779,0.4443592,1.5635091,10.0
0.7473165,0.80254334,1.2044502,0.93533117,0.6093224,1.1973182,11.0
1.0892911,0.67484266,3.2900176,2.2584722,0.567467,1.1890397,1.0
1.000439,0.00793482,2.1674507,2.223363,0.30382836,1.1323891,2.0
1.0331948,0.15360771,1.023682,2.4675663,0.86543006,1.4636372,3.0
0.3901914,0.14086623,0.47041264,1.550353,0.5429506,0.9725632,4.0
1.0422925,0.64132047,0.5810414,2.1687946,0.8107815,1.44934,5.0
