like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
0.95310044,0.8117503,2.8277798,1.312916,0.99264944,2.5173457,0.0
1.5803052,0.3700435,4.314919,1.7582031,0.027401606,2.6087182,0.0
0.23224221,0.61571205,0.5646621,2.978188,0.6399601,1.2619367,0.0
0.68617046,0.68846893,3.6695187,1.6113092,0.38749775,2.1141303,0.0
0.57087934,0.5397185,3.504855,1.3197525,0.6721885,1.4620109,0.0
1.0143564,0.3908799,3.7822227,2.808169,0.54979265,1.4006598,0.0
0.2602657,0.9713257,4.8070855,0.54968894,0.5525619,0.35357943,0.0
1.1026542,0.021071771,3.484274,1.9148118,0.9821046,2.1154299,0.0
0.66516906,0.67440057,4.2818675,1.2555795,0.7364447,1.3095049,0.0
0.5510425,0.21027671,4.318491,0.6749778,0.7634768,1.6237935,0.0
1.0818797,0.5207622,3.296199,1.9781023,0.99448365,1.6831107,0.0
1.2350632,0.6157033,3.6951797,1.0835783,0.09764629,1.3093939,0.0
0.919789,0.8629321,2.0348675,1.1495442,0.009803296,0.27779573,0.0
0.601304,0.64514285,4.5561447,0.6941232,0.2685665,0.3953103,0.0
1.2328752,0.8532131,4.3413205,1.7241286,0.08281308,0.8728557,0.0
0.60846347,0.78875077,2.6135023,1.5844363,0.9400484,0.43614343,0.0
0.50413054,0.026048928,1.572929,0.9664495,0.3711312,1.5710709,0.0
0.6706333,0.6271438,4.959055,1.1559956,0.5890161,2.6158729,0.0
1.5153176,0.7189538,2.001423,2.8463166,0.060576186,1.5531038,0.0
0.8648245,0.20209953,0.75141066,2.2111783,0.2202426,0.5526381,0.0
0.3896216,0.92733765,4.2853184,0.7686939,0.38000837,0.79744506,0.0
0.92521614,0.030446738,4.1831756,2.3003936,0.5145072,2.0607486,0.0
0.63312936,0.8010969,0.27293563,2.0329156,0.7623454,2.95235,0.0
0.73364526,0.04195844,4.1536927,1.503421,0.5777929,2.9109542,0.0
0.8395774,0.55437964,2.5851035,2.4435124,0.74667513,2.174278,0.0
0.6383176,0.1608626,2.0145655,1.7718039,0.85384184,1.2868245,0.0
0.7693264,0.6398864,0.08818234,0.7139162,0.2815651,1.0606377,0.0
0.7122074,0.5615587,3.7126017,1.7430937,0.17467779,0.34190178,0.0
0.8261901,0.318588,3.5825303,2.0319984,0.69868183,0.7061216,0.0
0.82252663,0.8684532,3.7300725,2.1486483,0.3629924,2.601652,0.0
1.0381494,0.4610478,4.347586,2.2122173,0.74123734,1.6916964,0.0
1.2896194,0.30330682,4.938663,1.3690591,0.11875032,1.4170732,0.0
1.5650817,0.14459187,2.8205843,2.0361369,0.052114714,2.1065962,0.0
1.5781937,0.80741435,0.119384535,2.9598916,0.002647,1.8795551,0.0
1.3949969,0.1014971,3.6612496,2.6507778,0.118026406,1.8279177,0.0
0.42769635,0.35507038,4.751251,0.5853479,0.36611357,1.0411447,0.0
1.0161362,0.45028815,4.335966,2.7086654,0.15273549,0.74421585,0.0
1.1000752,0.49239695,3.1004443,1.8796575,0.17622384,2.6246104,0.0
0.5739604,0.35211474,0.78041244,2.1155014,0.7326772,2.595034,0.0
0.21615928,0.8852831,1.1169769,2.2224288,0.9507035,0.5296911,0.0
0.78794783,0.8860052,1.674571,1.8476702,0.08509063,0.47290292,0.0
0.66068244,0.19130431,3.2156832,2.005642,0.5385484,0.367666,0.0
0.9802338,0.9947869,0.1534443,1.2295344,0.044153914,0.6904522,0.0
0.64167184,0.781921,0.657558,2.6706245,0.9377484,1.5015075,0.0
0.77421963,0.14727099,3.8532412,1.2069216,0.8395604,2.1026838,1.0
0.25433603,0.3978102,2.863801,0.69691855,0.65026575,1.0531486,2.0
0.50757253,0.994126,2.2835755,0.7218143,0.35337502,1.6424397,3.0
0.7485343,0.0044785845,3.6428225,0.8182915,0.85451716,2.416091,4.0
0.35298362,0.5010711,0.23138519,1.5822873,0.48371705,1.4424869,5.0
0.4327547,0.48939344,1.5149052,1.6386304,0.6467561,1.8684081,6.0
0.3986062,0.582806,1.0919231,1.0295194,0.45053813,1.1238068,7.0
0.57698965,0.3427827,2.9668906,1.0470902,0.7299663,1.9364095,8.0
0.38736773,0.45447972,2.605639,0.9851338,0.5953841,1.5985074,9.0
0.53545153,0.3458396,2.9321544,1.215111,0.70991397,1.5703697,10.0
0.29452506,0.7243402,2.0396821,0.9926284,0.49528804,0.5681498,11.0
0.7235579,0.77312285,1.1788034,1.5068367,0.28256735,1.0296217,1.0
0.99819803,0.3393215,2.275409,1.3963416,0.05465105,0.46872482,2.0
0.37803844,0.86245465,0.049326148,1.7151177,0.576238,0.4339523,3.0
0.6094042,0.54795533,2.3328109,1.5545597,0.7768412,1.6210775,4.0
0.94818586,0.55816334,0.33415008,1.1852729,0.058611188,0.43022844,5.0
0.6528384,0.82750124,0.23798375,1.8631679,0.87783957,1.951631,6.0
0.33565724,0.30613557,1.8329308,2.090808,0.44292802,0.6041871,7.0
0.345653,0.6835238,1.8942981,1.6155608,0.42264187,1.138432,8.0
0.34610698,0.6925387,0.9961818,2.3307357,0.7547351,1.2567123,9.0
0.3133084,0.32906094,1.3202044,1.5562657,0.4692159,1.2550576,10.0
0.7060734,0.5234823,1.2277503,1.4800309,0.28905678,0.7288711,11.0
0.66005737,0.50887036,3.3660572,1.658631,0.32953024,1.7146546,1.0
0.8075459,0.42467487,4.3364997,2.0826664,0.25934705,1.2611309,2.0
0.5757565,0.8799003,3.0002005,1.3637446,0.41549507,2.0553157,3.0
0.44339618,0.37381685,1.581537,1.2807767,0.42064178,1.7025298,4.0
0.5551551,0.28251198,1.764779,1.3734326,0.5429796,2.6235044,5.0
0.6062597,0.43833095,2.5295253,2.1972525,0.5149432,1.5860541,6.0
0.51912683,0.40163454,2.63451,0.77182055,0.78831106,1.4411298,7.0
0.48070034,0.55256253,3.40351,1.3958089,0.3568544,1.0068232,8.0
0.63090265,0.7311234,3.2820776,1.6927384,0.4628048,1.9130839,9.0
1.0050571,0.48312306,4.947941,1.8117944,0.17937705,1.7501338,10.0
0.60646,0.028234702,2.027833,2.549683,0.5726817,2.0449483,11.0
0.7826653,0.2654237,4.072414,1.8381412,0.5637652,1.7489779,1.0
0.89353085,0.10240159,4.043828,2.4157212,0.3711183,1.5270758,2.0
0.8612802,0.22165936,4.615249,1.9191272,0.23086077,2.0178084,3.0
0.21939065,0.26224992,1.3665857,0.7188716,0.7218648,0.949947,4.0
0.5886737,0.5930159,2.3378973,0.5404248,0.9353872,1.1299257,5.0
0.61526173,0.560661,2.0958567,0.559853,0.7518424,2.6833122,6.0
0.5646612,0.37123412,3.4601421,1.328197,0.6185722,1.7216474,7.0
0.37918186,0.48625425,0.8740672,1.2117927,0.525547,1.8438553,8.0
0.5025713,0.5720865,2.4941564,0.7968126,0.6890915,2.0371444,9.0
0.12082878,0.84464556,1.5700465,1.8688405,0.6127175,0.6387231,10.0
0.7820473,0.65862685,2.6612537,2.5135772,0.35532072,2.6322932,11.0
0.38880408,0.763978,2.397961,1.3524928,0.47240892,1.4533032,1.0
0.30818513,0.5756664,2.4425578,1.4380249,0.45169595,0.88879335,2.0
0.4932166,0.036592484,1.3944795,1.398023,0.5448986,2.3051596,3.0
0.53374135,0.6122432,3.3553936,1.3589687,0.56789255,1.6698169,4.0
0.3122965,0.31768143,1.4380425,1.439132,0.5457181,1.5379616,5.0
0.21235931,0.21279766,1.6609905,1.6609967,0.6089212,0.43582228,6.0
0.28372493,0.571573,1.3015467,1.3921385,0.49451914,0.86205125,7.0
0.32928038,0.66493285,1.0616957,1.6331177,0.56477183,0.5790436,8.0
0.15201727,0.56732655,1.5283917,1.5269501,0.56931776,0.7449667,9.0
0.23302658,0.27000606,2.1604593,1.557959,0.5903577,0.50933206,10.0
0.22235051,0.3880993,1.6973902,1.4507325,0.576017,1.1071801,11.0
0.4444387,0.62739784,2.2146692,0.96750283,0.767137,1.2138691,1.0
0.43285105,0.4794017,2.2267575,1.3051982,0.5532466,1.8024224,2.0
0.41149956,0.63662213,2.3389966,1.0888733,0.64501584,1.5853703,3.0
0.32079268,0.6112565,2.5626807,1.0105103,0.6255796,1.224878,4.0
0.5083812,0.6948804,3.3479886,1.4040083,0.48550892,1.4858376,5.0
0.29483342,0.5412995,3.5011365,0.9536721,0.49076018,1.029616,6.0
0.14592178,0.7958902,1.2228509,0.951652,0.63298595,0.92262864,7.0
0.5840083,0.7621782,2.403437,0.9327648,0.27981296,1.1534355,8.0
0.15880306,0.6464248,1.6406671,1.7167127,0.561077,0.72121865,9.0
0.33149886,0.57521605,1.9489485,1.358225,0.59273064,1.4059122,10.0
0.23486179,0.8525655,3.0211887,0.94210106,0.85259354,0.2842614,11.0
0.5259807,0.8588211,1.1866496,2.8609533,0.5316058,2.8180792,1.0
0.3828717,0.6490165,0.9450843,1.6007694,0.46270987,1.2554808,2.0
0.34013763,0.20978138,0.9570214,2.297345,0.8285743,0.97646356,3.0
0.3854636,0.9590068,3.4548552,0.5600316,0.4438826,0.48811865,4.0
0.33687246,0.25934342,0.5832926,1.0363909,0.6108845,1.6916198,5.0
0.21917139,0.5393336,1.0668185,1.5379819,0.5724896,1.1720296,6.0
0.23561534,0.27468443,1.5059831,0.77351743,0.6540422,0.445467,7.0
0.5485963,0.46058002,3.277545,1.5590932,0.41104862,1.4015766,8.0
0.18208165,0.72881806,2.4249527,0.9153893,0.5417833,0.6832899,9.0
0.22856557,0.35629922,1.2266439,1.6687987,0.70851815,0.9947354,10.0
0.16046308,0.57830864,1.7789395,1.0577701,0.5675138,0.7086218,11.0
0.44929698,0.62267804,0.76969767,1.8333917,0.6613573,2.186489,1.0
0.39246124,0.4876778,2.1693969,1.2276419,0.6512739,1.4409107,2.0
0.4951939,0.18606585,2.6281312,0.51365286,0.592931,2.3474185,3.0
0.4284537,0.3244634,1.9212878,1.0048628,0.56508607,1.9764566,4.0
0.30492535,0.8198804,1.507099,2.2403681,0.48458406,0.5026781,5.0
0.5875033,0.30079505,2.6822546,1.6826367,0.55691415,2.0905313,6.0
0.44548228,0.47417933,2.1581273,1.7263497,0.5193482,1.6159734,7.0
0.3698301,0.4831196,1.7852514,2.062415,0.50728345,1.409496,8.0
0.39704716,0.864669,1.191359,2.1264312,0.478873,0.54964375,9.0
0.41981786,0.5364158,2.4798944,1.4992251,0.5908443,1.3808156,10.0
0.34656474,0.7385532,2.6835194,1.4262993,0.44848025,0.98588806,11.0
0.30332392,0.5488259,2.269703,1.2147791,0.58847326,1.2301621,1.0
