like1,parw,paralpha,parbeta,pargamma,parlambda_,chain
1.4427145,0.8640767,3.7663236,2.590839,0.19087832,2.331189,0.0
0.99366724,0.047174912,1.0938619,0.56150275,0.16854574,1.9809206,0.0
1.5899351,0.27679384,3.88849,1.4901285,0.012101264,1.650013,0.0
1.6254712,0.42882967,4.397806,2.7159896,0.009447834,1.5143272,0.0
1.2999203,0.65603006,1.948309,2.6984048,0.4784143,2.5683343,0.0
1.549698,0.3022944,3.8056846,2.8932552,0.16340272,1.8864982,0.0
0.92886525,0.61225045,3.2747548,0.9974877,0.45798513,1.1794502,0.0
1.2153002,0.49208817,0.0007224712,1.3242277,0.23404416,0.48641384,0.0
1.2828587,0.2697706,1.5899353,2.850981,0.68155265,2.8084538,0.0
1.2823647,0.86384475,1.4096737,2.8402789,0.8575144,0.41615304,0.0
1.2483584,0.06150432,4.216067,1.602856,0.14802924,2.4607477,0.0
1.0576181,0.14998232,2.4177394,1.8380269,0.87554926,1.3624804,0.0
0.9583572,0.59833676,0.40823275,1.8795717,0.8921893,2.313759,0.0
1.8110224,0.32110122,0.12599327,1.6529762,0.11722557,0.35225475,0.0
1.4325658,0.6736107,2.729584,2.5989714,0.07703766,0.5425077,0.0
1.1671664,0.20397615,1.2690341,1.7463666,0.13850911,1.8333347,0.0
1.043806,0.33027145,3.1381755,0.88994527,0.07344712,2.072403,0.0
1.3269044,0.77287656,2.756303,2.409922,0.21654943,1.082221,0.0
1.343027,0.18135346,1.9256476,2.8958526,0.9774354,2.9255316,0.0
0.9152721,0.13148677,0.51232475,0.91931677,0.96879065,1.4332775,0.0
1.2132157,0.06361719,3.110666,1.9092078,0.8078577,0.5517985,0.0
0.9833265,0.98167,1.7147386,1.1691102,0.06384917,2.6566224,0.0
0.99147815,0.75601447,4.42093,1.3548634,0.5170307,2.7381809,0.0
1.2491148,0.20267442,4.6385207,1.8656883,0.29914954,2.9138095,0.0
1.2602972,0.25512993,4.6247015,1.8515102,0.59612733,0.8094317,0.0
0.88213456,0.6763247,2.8673673,0.96764654,0.5367267,0.8238121,0.0
0.2929193,0.72404444,0.16574204,2.9372814,0.7120266,1.4850407,0.0
1.2243603,0.5493667,2.3003519,1.8903656,0.16798641,1.132477,0.0
0.7675814,0.71935314,4.337218,0.59100646,0.19542108,1.5093352,0.0
0.7244103,0.9067763,2.2476342,0.8048427,0.41430843,0.5555678,0.0
1.2983601,0.68741673,4.501328,1.9693165,0.5010808,0.69231844,0.0
0.7933967,0.4125206,3.736451,0.6320375,0.33189565,1.8692389,0.0
1.2894592,0.80710083,2.1310596,2.562935,0.37903032,2.484682,0.0
0.8784605,0.8698638,0.87541735,1.4972357,0.15767221,1.7962661,0.0
1.2967455,0.30673137,4.9043956,1.8378277,0.11051679,2.4086113,0.0
1.4009037,0.9936925,2.9068663,2.6906333,0.6349802,2.1115818,0.0
0.93339527,0.41817445,3.032345,1.3012131,0.7013656,1.6364859,0.0
0.85467297,0.54689187,2.8265753,0.77847266,0.2639344,2.231704,0.0
0.8760872,0.15079442,1.4375545,0.92411613,0.2759136,0.29766774,0.0
1.4708283,0.98752034,3.9089048,2.6403277,0.6953198,2.1042628,0.0
0.81078345,0.87278926,2.3585525,0.5925335,0.8568799,1.4922838,0.0
0.32221824,0.88359475,0.15452667,1.2239435,0.6044804,2.3374166,0.0
1.2432891,0.4775235,4.2663765,1.8678893,0.517505,1.1371214,0.0
0.8119034,0.30295512,0.5253317,0.63294506,0.9581872,1.8054662,0.0
1.1415905,0.6566574,1.8078079,2.179606,0.62629473,1.0304228,1.0
0.8986161,0.12706286,0.10891303,0.6225291,0.23115847,1.7917273,2.0
1.2968769,0.860395,3.3755693,2.2027154,0.26977462,2.0472848,3.0
1.1399322,0.16658042,1.7762184,2.2461696,0.8582104,1.3546469,4.0
0.9529262,0.8676528,0.47608626,2.674922,0.8686077,1.0744144,5.0
