like1,parT,chain,KGEval
0.56910807,826.15045000,0.00000000,0.16013563
0.57360380,966.45910000,0.00000000,0.15942027
0.56910810,826.15430000,0.00000000,0.16013565
0.67885300,95.50288000,0.00000000,0.19489496
0.57062924,875.97217000,0.00000000,0.15985653
0.54946470,313.51523000,0.00000000,0.19057660
0.75454000,192.78395000,0.00000000,0.21564362
0.51697266,428.69153000,0.00000000,0.16968364
0.53740436,585.89780000,0.00000000,0.16177438
0.57118810,893.61850000,0.00000000,0.15979616
0.52232770,483.14410000,0.00000000,0.16458151
0.56989360,851.12880000,0.00000000,0.15992495
0.54511090,627.42100000,1.00000000,0.16134659
0.52776974,528.05630000,2.00000000,0.16275358
0.52212363,478.37390000,3.00000000,0.16488528
0.55020840,654.64920000,1.00000000,0.16111899
0.53412277,568.89667000,2.00000000,0.16188813
0.51711980,397.39154000,3.00000000,0.17313263
0.54322780,320.66684000,1.00000000,0.18838409
0.52998720,545.83080000,2.00000000,0.16236114
0.52470230,505.76380000,3.00000000,0.16360675
0.53893244,594.74370000,1.00000000,0.16172001
0.51891810,454.12946000,2.00000000,0.16702542
0.52707770,524.43660000,3.00000000,0.16288089
0.51948340,374.23895000,1.00000000,0.17691234
0.51700030,401.46524000,2.00000000,0.17263945
0.52234460,482.26364000,3.00000000,0.16463560
0.51878655,451.57767000,1.00000000,0.16740805
0.53949430,597.71940000,2.00000000,0.16168472
0.52712910,524.64856000,3.00000000,0.16287570
0.51888126,448.09450000,1.00000000,0.16787332
0.51763153,442.05954000,2.00000000,0.16845717
0.51754266,436.02460000,3.00000000,0.16895676
0.51682866,410.91700000,1.00000000,0.17120321
0.51809454,444.64545000,2.00000000,0.16820532
0.51690480,427.78122000,3.00000000,0.16973476
0.51750110,439.82760000,1.00000000,0.16860495
0.51668495,418.60956000,2.00000000,0.17051014
0.51676550,414.76328000,3.00000000,0.17086185
0.51672494,419.53780000,1.00000000,0.17045372
0.51690400,411.29443000,2.00000000,0.17115043
0.51668700,415.41614000,3.00000000,0.17079866
0.51670090,415.32352000,1.00000000,0.17080737
0.51692444,401.95547000,2.00000000,0.17259174
0.52034533,463.30200000,3.00000000,0.16638193
0.51684710,426.52145000,1.00000000,0.16981168
0.51682500,413.99335000,2.00000000,0.17093170
0.51677610,420.25742000,3.00000000,0.17039703
0.51681495,406.07742000,1.00000000,0.17187105
0.51660670,416.68643000,2.00000000,0.17068668
0.51663053,417.64800000,3.00000000,0.17059675
0.51663464,417.83676000,1.00000000,0.17058228
0.51750490,439.35907000,2.00000000,0.16863017
0.51661080,416.62646000,3.00000000,0.17069151
0.51660870,416.65366000,1.00000000,0.17068966
0.51663613,417.98380000,2.00000000,0.17057000
0.51660544,417.31873000,3.00000000,0.17062419
0.51680070,410.74664000,1.00000000,0.17122523
0.54539570,628.70935000,2.00000000,0.16132498
0.51671880,415.14224000,3.00000000,0.17082292
0.51659834,416.98947000,1.00000000,0.17065812
0.51660085,417.15408000,2.00000000,0.17064129
0.51660055,416.82483000,3.00000000,0.17067388
0.51660470,417.26160000,1.00000000,0.17062925
0.51659876,416.97400000,2.00000000,0.17065957
0.51659924,417.11780000,3.00000000,0.17064526
0.51664290,418.16507000,1.00000000,0.17055430
0.51661140,417.40936000,2.00000000,0.17061684
0.51659880,417.03150000,3.00000000,0.17065347
0.51663910,418.08215000,1.00000000,0.17056135
0.52687943,523.39575000,2.00000000,0.16290131
0.52062196,470.73895000,3.00000000,0.16557364
0.59341145,278.82486000,1.00000000,0.20108799
0.51659900,416.90714000,2.00000000,0.17066622
0.51659850,417.07178000,3.00000000,0.17064892
0.51660484,417.29437000,1.00000000,0.17062604
0.51659966,417.13420000,2.00000000,0.17064368
0.51659850,417.05410000,3.00000000,0.17065103
0.51660050,416.82898000,1.00000000,0.17067316
0.51659876,416.93024000,2.00000000,0.17066388
0.51799226,443.88522000,3.00000000,0.16827972
0.51661956,416.15347000,1.00000000,0.17072806
0.52059810,470.29500000,2.00000000,0.16561078
0.51660970,416.63565000,3.00000000,0.17069060
