like1,parT,chain,KGEval
0.87124383,314.64917000,0.00000000,0.29898784
0.88906187,609.38050000,0.00000000,0.39356512
0.64892750,1021.49695000,0.00000000,0.37138043
0.71856153,747.33453000,0.00000000,0.38984570
0.65831786,865.65027000,0.00000000,0.36994352
0.65484875,1086.96720000,0.00000000,0.36674585
0.90427595,389.62634000,0.00000000,0.25530451
0.73749685,154.27557000,0.00000000,0.37344329
0.68610210,117.03830000,0.00000000,0.37034713
0.68066460,113.19434000,0.00000000,0.36845338
0.66626420,102.64966000,0.00000000,0.36074046
0.80878420,221.19504000,0.00000000,0.34954729
0.66750675,836.89954000,1.00000000,0.37219966
0.64958260,929.19824000,2.00000000,0.36881884
0.64593244,975.34760000,3.00000000,0.37320929
0.65533197,1058.05180000,1.00000000,0.37087677
0.89519215,366.58698000,2.00000000,0.26875515
0.84053160,262.71136000,3.00000000,0.32821046
0.64478260,983.96600000,1.00000000,0.37316836
0.84727174,635.60920000,2.00000000,0.40385309
0.64907813,924.80817000,3.00000000,0.36795022
0.70237550,128.46262000,1.00000000,0.37378963
0.65477514,1082.46240000,2.00000000,0.36759709
0.91003580,405.30493000,3.00000000,0.26730158
0.65435070,885.46960000,1.00000000,0.36840884
0.74802190,162.64075000,2.00000000,0.37176651
0.65014607,934.71783000,3.00000000,0.36986556
0.65006160,1031.15730000,1.00000000,0.37102363
0.64874280,919.53780000,2.00000000,0.36666579
0.91570884,595.77893000,3.00000000,0.38618316
0.91183980,410.40360000,1.00000000,0.27465064
0.65297294,1046.06000000,2.00000000,0.37115204
0.64520910,996.93384000,3.00000000,0.37289555
0.64669960,1009.60394000,1.00000000,0.37211019
0.64890800,967.20605000,2.00000000,0.37326137
0.64877945,967.55176000,3.00000000,0.37326072
0.64557487,1000.38030000,1.00000000,0.37305041
0.64498746,992.17316000,2.00000000,0.37218702
0.64480290,988.06960000,3.00000000,0.37273034
0.64464813,982.06995000,1.00000000,0.37332303
0.64494884,989.50190000,2.00000000,0.37248878
0.64474120,985.78590000,3.00000000,0.37304247
0.64529430,998.42230000,1.00000000,0.37299508
0.64472930,986.88495000,2.00000000,0.37291410
0.64497757,992.65360000,3.00000000,0.37226505
0.64726870,972.16090000,1.00000000,0.37298521
0.64499230,990.88245000,2.00000000,0.37219443
0.64554820,1000.24316000,3.00000000,0.37304741
0.64477825,985.06976000,1.00000000,0.37310383
0.64461300,979.07010000,2.00000000,0.37344424
0.64439170,980.57000000,3.00000000,0.37341905
0.65478510,1082.61890000,1.00000000,0.36756486
0.64448020,981.11630000,2.00000000,0.37339420
0.65433806,891.15100000,3.00000000,0.36775217
0.64440995,980.68940000,1.00000000,0.37341302
0.75654320,711.44310000,2.00000000,0.40048406
0.66265500,846.06630000,3.00000000,0.37101544
0.64498526,992.10460000,1.00000000,0.37217774
0.64480080,988.03534000,2.00000000,0.37273490
0.89217560,359.36923000,3.00000000,0.27297100
0.79282516,203.66826000,1.00000000,0.35753469
0.64939850,913.31810000,2.00000000,0.36595605
0.68714200,787.43030000,3.00000000,0.37663741
0.64470710,982.32770000,1.00000000,0.37329883
0.64462050,979.05110000,2.00000000,0.37344302
0.64434470,979.87024000,3.00000000,0.37344038
0.64478570,984.57580000,1.00000000,0.37313868
0.65630025,1068.93360000,2.00000000,0.37001029
0.64477190,982.84600000,3.00000000,0.37324263
0.65013050,935.11053000,1.00000000,0.36993705
0.64907600,1023.02966000,2.00000000,0.37132122
0.64572420,1001.04987000,3.00000000,0.37305764
0.64440730,980.67040000,1.00000000,0.37341420
0.64434960,980.27030000,2.00000000,0.37343014
0.65454763,883.85034000,3.00000000,0.36865306
0.65603230,874.44110000,1.00000000,0.36938572
0.64457640,981.70800000,2.00000000,0.37335338
0.64448590,979.43200000,3.00000000,0.37344433
0.78828340,688.95260000,1.00000000,0.40481493
0.64499193,990.86960000,2.00000000,0.37219731
0.65477896,1076.13000000,3.00000000,0.36911942
0.64581410,975.63850000,1.00000000,0.37323654
0.64472020,986.59406000,2.00000000,0.37295176
0.93796426,494.53397000,3.00000000,0.35958408
