like1,parT,chain,KGEval
0.88672173,748.75480000,0.00000000,-0.09255622
0.60078750,397.04126000,0.00000000,0.28372887
0.67638034,210.88594000,0.00000000,0.16854367
0.94496715,901.17804000,0.00000000,-0.18012054
0.66427094,456.30304000,0.00000000,0.21910567
0.98238770,1062.38930000,0.00000000,-0.23681891
0.67221250,463.89963000,0.00000000,0.21172450
0.66694130,169.00562000,0.00000000,0.23245701
0.66972350,179.52678000,0.00000000,0.21485283
0.70183550,484.98788000,0.00000000,0.18143739
0.59097460,373.19100000,0.00000000,0.31014716
0.66701144,169.65636000,0.00000000,0.23133241
0.60530570,327.32210000,1.00000000,0.32588153
0.59256050,350.25656000,2.00000000,0.33762916
0.66327950,259.95645000,3.00000000,0.20171025
0.64125490,288.28403000,1.00000000,0.28542091
0.59577227,342.66266000,2.00000000,0.33801743
0.77833694,572.89810000,3.00000000,0.06306220
0.80626637,616.91815000,1.00000000,0.01694850
0.65292410,448.70645000,2.00000000,0.22749773
0.64411247,441.10986000,3.00000000,0.23509414
0.64475346,127.12527500,1.00000000,0.31759317
0.59238840,377.92477000,2.00000000,0.30181447
0.92973375,858.11070000,3.00000000,-0.16048290
0.59293777,349.34073000,1.00000000,0.33826692
0.58819650,361.26587000,2.00000000,0.32482715
0.58826876,367.22842000,3.00000000,0.31717404
0.61712575,314.73970000,1.00000000,0.31618089
0.67476255,465.82892000,2.00000000,0.20936119
0.66374880,163.65045000,3.00000000,0.24190492
0.60297420,399.48150000,1.00000000,0.28137437
0.59148127,374.86905000,2.00000000,0.30769211
0.79919803,604.18365000,3.00000000,0.02779129
0.62907404,425.36884000,1.00000000,0.25605551
0.59356590,384.01575000,2.00000000,0.29678247
0.58840966,363.33920000,3.00000000,0.32189484
0.58911693,369.59530000,1.00000000,0.31530828
0.58815120,365.43060000,2.00000000,0.31804602
0.66169950,262.45816000,3.00000000,0.20638726
0.64584210,127.61507400,1.00000000,0.31642073
0.58793000,358.74250000,2.00000000,0.32708216
0.66095360,148.90979000,3.00000000,0.26986772
0.66387060,163.84784000,1.00000000,0.24154997
0.65295490,273.93180000,2.00000000,0.23641349
0.60353357,328.97380000,3.00000000,0.32666506
0.59456280,344.80435000,1.00000000,0.33862792
0.58790267,359.83670000,2.00000000,0.32573623
0.58831240,367.35287000,3.00000000,0.31712350
0.64962304,277.53253000,1.00000000,0.24989477
0.59663940,390.69962000,2.00000000,0.28841102
0.59160006,375.26816000,3.00000000,0.30705528
0.93870133,883.61786000,1.00000000,-0.17171712
0.82300746,644.34580000,2.00000000,-0.00319225
0.74618137,524.46674000,3.00000000,0.12658082
0.58837240,367.52200000,1.00000000,0.31704196
0.58812195,366.47630000,2.00000000,0.31742168
0.58809954,365.95343000,3.00000000,0.31774246
0.59083045,372.64080000,1.00000000,0.31092168
0.87977195,736.66670000,2.00000000,-0.08233790
0.58819180,366.95334000,3.00000000,0.31725993
0.59002830,371.49313000,1.00000000,0.31247243
0.61556655,316.97565000,2.00000000,0.31844458
0.59480655,344.23440000,3.00000000,0.33855666
0.58792460,360.00418000,1.00000000,0.32567835
0.58788150,359.37335000,2.00000000,0.32586712
0.58788910,359.68875000,3.00000000,0.32578010
0.58845377,356.63873000,1.00000000,0.33122393
0.58820486,361.29608000,2.00000000,0.32479732
0.82131815,641.44965000,3.00000000,-0.00095079
0.61031556,322.00443000,1.00000000,0.32387761
0.59480390,344.24036000,2.00000000,0.33855779
0.66640097,253.61351000,3.00000000,0.19004123
