like1,parT,chain,KGEval
0.96573420,496.75137000,0.00000000,-0.09192810
0.96573420,1039.12760000,0.00000000,-0.09192810
0.96573420,632.05610000,0.00000000,-0.09192810
0.96573420,911.56085000,0.00000000,-0.09192810
1.07275410,199.09898000,0.00000000,-0.23846960
0.96663800,480.21414000,0.00000000,-0.09189781
0.96573420,578.58704000,0.00000000,-0.09192810
0.96573420,1040.55080000,0.00000000,-0.09192810
0.96573420,686.36900000,0.00000000,-0.09192810
0.96573420,865.87430000,0.00000000,-0.09192810
1.06024300,211.81401000,0.00000000,-0.21302526
0.96573420,907.17460000,0.00000000,-0.09192810
0.96573420,537.66920000,1.00000000,-0.09192810
0.96573420,517.21027000,2.00000000,-0.09192810
0.96573420,712.19244000,3.00000000,-0.09192810
0.96573420,1037.70420000,1.00000000,-0.09192810
0.96573420,1040.55080000,2.00000000,-0.09192810
0.96573420,1037.70420000,3.00000000,-0.09192810
0.96573420,577.74316000,1.00000000,-0.09192810
0.96573420,686.36900000,2.00000000,-0.09192810
0.96573420,577.74316000,3.00000000,-0.09192810
0.96573420,957.24740000,1.00000000,-0.09192810
0.96573420,898.90990000,2.00000000,-0.09192810
0.96573420,865.87430000,3.00000000,-0.09192810
0.96573420,614.70135000,1.00000000,-0.09192810
0.96573420,506.98083000,2.00000000,-0.09192810
0.96573420,501.86610000,3.00000000,-0.09192810
0.96573420,1040.55080000,1.00000000,-0.09192810
0.96573420,969.73035000,2.00000000,-0.09192810
0.96573420,1005.14056000,3.00000000,-0.09192810
0.96573420,686.36900000,1.00000000,-0.09192810
0.96573420,577.74316000,2.00000000,-0.09192810
0.96573420,686.36900000,3.00000000,-0.09192810
0.96573420,957.24740000,1.00000000,-0.09192810
0.96573420,865.87430000,2.00000000,-0.09192810
0.96573420,782.11890000,3.00000000,-0.09192810
0.96573170,491.63663000,1.00000000,-0.09192679
0.96573420,494.19400000,2.00000000,-0.09192810
0.96573420,554.44770000,3.00000000,-0.09192810
0.96573420,1075.96090000,1.00000000,-0.09192810
0.96573420,1037.70420000,2.00000000,-0.09192810
0.96573420,1040.55080000,3.00000000,-0.09192810
0.96573420,577.74316000,1.00000000,-0.09192810
0.96573420,686.36900000,2.00000000,-0.09192810
0.96573420,577.74316000,3.00000000,-0.09192810
0.96573420,673.04425000,1.00000000,-0.09192810
0.96573420,957.24740000,2.00000000,-0.09192810
0.96573420,865.87430000,3.00000000,-0.09192810
