like1,parT,chain,KGEval
1.81520070,517.40656000,0.00000000,-3.69963880
1.80995070,391.22256000,0.00000000,-3.70083966
1.80986060,384.63376000,0.00000000,-3.70092534
1.81594130,526.73140000,0.00000000,-3.69962418
1.81660340,756.93536000,0.00000000,-3.69926478
1.81181970,267.92245000,0.00000000,-3.70249291
1.81064390,120.89937000,0.00000000,-3.74647451
1.81653270,751.22670000,0.00000000,-3.69925830
1.81370020,234.29948000,0.00000000,-3.70435335
1.81956830,882.56060000,0.00000000,-3.69921780
1.81429850,588.25890000,0.00000000,-3.69950358
1.81586900,206.56223000,0.00000000,-3.70743194
1.80997610,380.51544000,1.00000000,-3.70097483
1.80986520,388.75210000,2.00000000,-3.70086957
1.81972120,890.26590000,3.00000000,-3.69921083
1.81282910,489.74075000,1.00000000,-3.69972913
1.81443120,228.25482000,2.00000000,-3.70488805
1.81038100,440.48166000,3.00000000,-3.70013989
1.81232860,480.58160000,1.00000000,-3.69978053
1.81412410,504.94943000,2.00000000,-3.69966004
1.80931080,107.36119000,3.00000000,-3.76217399
1.81421070,651.77783000,1.00000000,-3.69935272
1.81405330,609.64580000,2.00000000,-3.69945059
1.81002410,418.33432000,3.00000000,-3.70044479
1.81471530,572.71840000,1.00000000,-3.69953639
1.81320700,152.12907000,2.00000000,-3.71618463
1.81284840,139.94427000,3.00000000,-3.72750739
1.80984250,412.55770000,1.00000000,-3.70053875
1.82022920,918.43066000,2.00000000,-3.69920483
1.81401120,618.55320000,3.00000000,-3.69943244
1.81950160,992.12660000,1.00000000,-3.69920638
1.81340160,341.18024000,2.00000000,-3.70134466
1.81016600,436.32400000,3.00000000,-3.70018219
1.81765720,806.66520000,1.00000000,-3.69924368
1.81519250,517.29240000,2.00000000,-3.69963805
1.81869480,1053.93970000,3.00000000,-3.69921076
1.81189620,355.35556000,1.00000000,-3.70121282
1.81967340,887.02450000,2.00000000,-3.69921797
1.81419480,650.46375000,3.00000000,-3.69935831
1.81469420,189.79823000,1.00000000,-3.70892500
1.81210510,276.25100000,2.00000000,-3.70228447
1.81421950,594.01040000,3.00000000,-3.69948390
1.81255720,244.97984000,1.00000000,-3.70356832
1.81230240,249.53842000,2.00000000,-3.70326574
1.81011970,434.04580000,3.00000000,-3.70020391
1.81458430,227.00613000,1.00000000,-3.70501198
1.81611510,728.46234000,2.00000000,-3.69928021
1.80996610,416.97450000,3.00000000,-3.70046413
