like1,parT,chain,KGEval
0.44343185,566.46610000,0.00000000,0.54839209
0.63102210,156.35020000,0.00000000,0.37067784
0.44407555,692.82100000,0.00000000,0.54955806
0.47907162,280.72700000,0.00000000,0.52657929
0.46252576,324.84332000,0.00000000,0.53218232
0.47546370,286.99277000,0.00000000,0.52887097
0.44646236,439.78473000,0.00000000,0.54424003
0.44407555,938.71857000,0.00000000,0.54955806
0.44406660,651.18900000,0.00000000,0.54954813
0.44407555,966.14450000,0.00000000,0.54955806
0.49684090,258.06357000,0.00000000,0.51402401
0.44407555,865.96466000,0.00000000,0.54955806
0.44407555,766.30530000,1.00000000,0.54955806
0.44407555,666.38570000,2.00000000,0.54955806
0.44407555,1045.77870000,3.00000000,0.54955806
0.44407555,758.57684000,1.00000000,0.54955806
0.44335803,543.80120000,2.00000000,0.54811441
0.44407555,1021.65106000,3.00000000,0.54955806
0.44407555,945.85730000,1.00000000,0.54955806
0.44407555,819.33920000,2.00000000,0.54955806
0.44343287,566.30286000,3.00000000,0.54838718
0.44331524,549.59370000,1.00000000,0.54816389
0.44407555,744.15610000,2.00000000,0.54955806
0.44407555,983.81006000,3.00000000,0.54955806
0.44371095,600.39136000,1.00000000,0.54886817
0.44348010,574.99250000,2.00000000,0.54860763
0.44343683,562.29310000,3.00000000,0.54827020
0.44407555,844.01840000,1.00000000,0.54955806
0.44377900,605.09344000,2.00000000,0.54894529
0.44347470,574.44730000,3.00000000,0.54859177
0.44393164,629.64355000,1.00000000,0.54938229
0.44407555,806.72680000,2.00000000,0.54955806
0.44407555,718.18520000,3.00000000,0.54955806
0.44407547,655.22950000,1.00000000,0.54955353
0.44384488,610.76620000,2.00000000,0.54909544
0.44407555,963.46880000,3.00000000,0.54955806
0.44337392,555.94336000,1.00000000,0.54819899
0.44336808,543.24396000,2.00000000,0.54811006
0.44330677,546.41880000,3.00000000,0.54812965
0.44342005,559.12427000,1.00000000,0.54819718
0.44332933,551.46277000,2.00000000,0.54817542
0.44330293,547.63196000,3.00000000,0.54813909
0.44365585,522.16610000,1.00000000,0.54777679
0.44389305,620.17560000,2.00000000,0.54925829
0.44334823,544.31610000,3.00000000,0.54811835
0.44367057,597.97320000,1.00000000,0.54883019
0.44352340,534.63250000,2.00000000,0.54802000
0.44332072,550.46770000,3.00000000,0.54816965
