like1,parT,chain,KGEval
1.41827320,1830.81670000,0.00000000,-0.69309800
1.37052450,1322.70480000,0.00000000,-0.62601907
1.40503180,1679.18650000,0.00000000,-0.68002964
0.98694770,374.21777000,0.00000000,-0.21449136
1.39757790,1592.87270000,0.00000000,-0.67137020
0.91491455,144.64728000,0.00000000,-0.10673541
1.31027720,1008.16425000,0.00000000,-0.55103165
1.30716180,996.58790000,0.00000000,-0.54788736
1.42664070,1925.21180000,0.00000000,-0.70041351
1.26196340,850.38410000,0.00000000,-0.50429356
1.38567590,1463.52300000,0.00000000,-0.65293515
1.38364700,1442.71790000,0.00000000,-0.64976970
0.92423840,319.48077000,1.00000000,-0.15783215
0.85243700,232.06403000,2.00000000,-0.08702405
0.84443974,188.35565000,3.00000000,-0.06229452
1.23081170,765.17053000,1.00000000,-0.47408684
1.14546670,569.69415000,2.00000000,-0.38801014
0.84852105,178.74138000,3.00000000,-0.06316569
1.32267310,1054.61910000,1.00000000,-0.56341147
1.18140280,646.14910000,2.00000000,-0.42606712
1.05565620,441.91412000,3.00000000,-0.28988370
1.12406230,529.65290000,1.00000000,-0.36267812
1.23005300,763.12036000,2.00000000,-0.47332321
1.04382050,429.68740000,3.00000000,-0.27935110
0.91275805,309.02150000,1.00000000,-0.15065784
0.86086790,248.68858000,2.00000000,-0.10189074
0.84849590,218.52211000,3.00000000,-0.07780295
0.91416430,310.32776000,1.00000000,-0.15149989
0.85840535,244.53458000,2.00000000,-0.09799198
0.84711610,211.63799000,3.00000000,-0.07351238
0.99397310,380.85846000,1.00000000,-0.22229587
0.90996910,306.46124000,2.00000000,-0.14901278
0.87774104,157.66681000,3.00000000,-0.08468821
1.15867950,102.28642000,1.00000000,-0.20335979
0.85484870,238.25209000,2.00000000,-0.09224092
0.90971850,306.23492000,3.00000000,-0.14887363
0.84683114,210.20984000,1.00000000,-0.07270165
0.84489524,199.28275000,2.00000000,-0.06668281
0.84419006,193.81920000,3.00000000,-0.06370613
1.18960540,664.94120000,1.00000000,-0.43454564
0.84532243,185.02386000,2.00000000,-0.06209638
0.84471210,198.33092000,3.00000000,-0.06611050
0.84449090,188.09447000,1.00000000,-0.06222779
0.84526086,203.30829000,2.00000000,-0.06895293
1.27737690,898.09050000,3.00000000,-0.51947692
0.86959670,262.34195000,1.00000000,-0.11370346
1.37505700,1361.99600000,2.00000000,-0.63426803
0.84920820,220.54167000,3.00000000,-0.07907978
0.84475840,198.56374000,1.00000000,-0.06624782
0.84432700,189.07465000,2.00000000,-0.06255557
0.84413490,191.44691000,3.00000000,-0.06310576
0.84413654,191.68744000,1.00000000,-0.06315412
0.93301296,139.72440000,2.00000000,-0.11813332
0.84428970,195.01923000,3.00000000,-0.06420788
0.84458010,197.44754000,1.00000000,-0.06558420
1.13453530,547.76904000,2.00000000,-0.37486974
0.84417030,192.77100000,3.00000000,-0.06342522
0.84664260,209.43630000,1.00000000,-0.07227290
0.84466500,187.22554000,2.00000000,-0.06203139
0.84417070,192.77823000,3.00000000,-0.06342786
0.84416306,192.63306000,1.00000000,-0.06339498
0.84414310,192.04000000,2.00000000,-0.06324832
0.84413570,191.74345000,3.00000000,-0.06316827
0.84418064,193.35333000,1.00000000,-0.06355923
0.98309670,370.56116000,2.00000000,-0.21029767
0.84416250,192.52039000,3.00000000,-0.06337266
0.84418565,190.43272000,1.00000000,-0.06290740
0.84413750,191.60187000,2.00000000,-0.06314303
0.91910130,314.94366000,3.00000000,-0.15461872
0.84421750,190.00189000,1.00000000,-0.06281333
1.32611930,1067.93130000,2.00000000,-0.56691679
0.84413624,191.39006000,3.00000000,-0.06309648
