like1,parT,chain,KGEval
0.89578956,1063.96120000,0.00000000,-0.28943697
0.89578956,592.28520000,0.00000000,-0.28943697
0.89578956,2103.32370000,0.00000000,-0.28943697
0.89578956,240.09253000,0.00000000,-0.28943697
0.89578956,1130.42250000,0.00000000,-0.28943697
0.89578956,175.79143000,0.00000000,-0.28943697
0.89578956,721.26130000,0.00000000,-0.28943697
0.89578956,1170.78770000,0.00000000,-0.28943697
0.89578956,634.35400000,0.00000000,-0.28943697
0.89578956,2007.35010000,0.00000000,-0.28943697
0.89578956,555.94280000,0.00000000,-0.28943697
0.89578956,1844.07630000,0.00000000,-0.28943697
0.89578956,1626.49080000,1.00000000,-0.28943697
0.89578956,634.35400000,2.00000000,-0.28943697
0.89578956,997.50000000,3.00000000,-0.28943697
0.89578956,1008.77893000,1.00000000,-0.28943697
0.89578956,175.79143000,2.00000000,-0.28943697
0.89578956,1008.77893000,3.00000000,-0.28943697
0.89578956,2178.72200000,1.00000000,-0.28943697
0.89578956,2027.92550000,2.00000000,-0.28943697
0.89578956,1341.51880000,3.00000000,-0.28943697
0.89578956,1318.05490000,1.00000000,-0.28943697
0.89578956,1960.75540000,2.00000000,-0.28943697
0.89578956,1876.15060000,3.00000000,-0.28943697
0.89578956,1360.64610000,1.00000000,-0.28943697
0.89578956,1130.42250000,2.00000000,-0.28943697
0.89578956,997.50000000,3.00000000,-0.28943697
0.89578956,175.79143000,1.00000000,-0.28943697
0.89578956,1008.77893000,2.00000000,-0.28943697
0.89578956,175.79143000,3.00000000,-0.28943697
0.89578956,2178.72200000,1.00000000,-0.28943697
0.89578956,1851.20790000,2.00000000,-0.28943697
0.89578956,2027.92550000,3.00000000,-0.28943697
0.89578956,1782.19190000,1.00000000,-0.28943697
0.89578956,1720.30750000,2.00000000,-0.28943697
0.89578956,433.72177000,3.00000000,-0.28943697
0.89578956,1130.42250000,1.00000000,-0.28943697
0.89578956,997.50000000,2.00000000,-0.28943697
0.89578956,1130.42250000,3.00000000,-0.28943697
0.89578956,1008.77893000,1.00000000,-0.28943697
0.89578956,175.79143000,2.00000000,-0.28943697
0.89578956,1008.77893000,3.00000000,-0.28943697
0.89578956,1216.11100000,1.00000000,-0.28943697
0.89578956,2178.72200000,2.00000000,-0.28943697
0.89578956,1127.16880000,3.00000000,-0.28943697
0.89578956,630.40704000,1.00000000,-0.28943697
0.89578956,1267.92970000,2.00000000,-0.28943697
0.89578956,815.55176000,3.00000000,-0.28943697
