like1,parT,chain,KGEval
2.87728500,2087.94040000,0.00000000,-0.78081708
2.86811880,1303.49670000,0.00000000,-0.68108749
5.62016200,314.39584000,0.00000000,-3.85432246
2.87728500,1934.96080000,0.00000000,-0.78081708
8.49986900,130.96712000,0.00000000,-6.82858810
2.87728500,1773.35140000,0.00000000,-0.78081708
2.87296750,1438.42760000,0.00000000,-0.72065771
2.88473420,1066.88990000,0.00000000,-0.58293308
3.79293630,543.52400000,0.00000000,-0.95417857
2.87728500,1685.04640000,0.00000000,-0.78081708
2.87699370,1615.19640000,0.00000000,-0.77740181
3.68484620,568.67240000,0.00000000,-0.84331796
2.87706000,1619.22880000,1.00000000,-0.77829066
2.87670660,1093.95060000,2.00000000,-0.59700555
2.87494850,1513.04270000,3.00000000,-0.74372509
2.86342140,1219.78740000,1.00000000,-0.65426698
2.86896970,1329.10750000,2.00000000,-0.68882424
2.86667660,1274.44750000,3.00000000,-0.67206924
2.87566950,1545.34640000,1.00000000,-0.75408944
2.87402940,1475.49630000,2.00000000,-0.73177590
2.86462830,1149.42520000,3.00000000,-0.62359258
2.87632130,1577.41520000,1.00000000,-0.76506646
2.87728500,1832.67770000,2.00000000,-0.78081708
2.87728500,2188.25240000,3.00000000,-0.78081708
2.86906360,1331.76400000,1.00000000,-0.68961160
2.86675600,1275.77580000,2.00000000,-0.67248448
2.86228600,1163.79910000,3.00000000,-0.63005515
2.86215330,1193.40770000,1.00000000,-0.64345204
2.86443110,1237.39010000,2.00000000,-0.66024495
2.86318780,1215.39890000,3.00000000,-0.65278899
2.87195500,1409.89700000,1.00000000,-0.71230965
2.86659170,1138.99800000,2.00000000,-0.61881010
2.86275580,1206.72280000,3.00000000,-0.64945575
2.87302680,1440.45590000,1.00000000,-0.72125469
2.86199710,1166.53740000,2.00000000,-0.63128134
2.86429070,1235.01710000,3.00000000,-0.65943003
2.86207100,1190.96810000,1.00000000,-0.64234654
2.86175730,1178.75280000,2.00000000,-0.63676967
2.86173600,1172.64510000,3.00000000,-0.63401512
2.87029430,1366.41500000,1.00000000,-0.69978206
2.86196060,1167.02800000,2.00000000,-0.63150200
2.86178520,1180.21780000,3.00000000,-0.63743483
2.87474730,1504.18430000,1.00000000,-0.74083268
2.87041230,1369.60070000,2.00000000,-0.70069260
2.86240220,1199.40810000,3.00000000,-0.64618515
2.86173580,1172.86040000,1.00000000,-0.63411122
2.86203340,1189.79150000,2.00000000,-0.64181288
2.86180900,1181.32590000,3.00000000,-0.63793969
2.86173680,1177.09310000,1.00000000,-0.63600757
2.86173250,1174.97680000,2.00000000,-0.63505775
2.86173420,1173.91860000,3.00000000,-0.63458453
2.86174900,1178.26230000,1.00000000,-0.63654406
2.86664580,1273.93150000,2.00000000,-0.67190785
2.86377720,1226.09690000,3.00000000,-0.65641184
2.86216380,1193.70650000,1.00000000,-0.64358690
2.86192440,1186.22960000,2.00000000,-0.64018063
2.86173940,1171.27590000,3.00000000,-0.63340523
2.86203400,1189.81300000,1.00000000,-0.64182252
2.86174800,1170.62270000,2.00000000,-0.63311441
2.86173250,1175.42030000,3.00000000,-0.63525628
