like1,parT,chain,KGEval
14.95361500,574.84875000,0.00000000,-12.33917784
14.95361500,1263.31000000,0.00000000,-12.33917784
14.95361500,1374.39220000,0.00000000,-12.33917784
14.95361500,548.31396000,0.00000000,-12.33917784
14.95247200,488.73105000,0.00000000,-12.33750307
14.95361500,2146.67000000,0.00000000,-12.33917784
14.95361500,1871.71600000,0.00000000,-12.33917784
14.95361500,1949.85840000,0.00000000,-12.33917784
14.95361500,1673.04000000,0.00000000,-12.33917784
14.95361500,1731.40590000,0.00000000,-12.33917784
14.95361500,684.28845000,0.00000000,-12.33917784
14.95361500,750.82260000,0.00000000,-12.33917784
14.95361500,2028.43380000,1.00000000,-12.33917784
14.76042200,429.14813000,2.00000000,-12.14235476
14.31121700,369.56522000,3.00000000,-11.72354980
13.57727300,319.91030000,1.00000000,-10.94962172
14.95361500,905.84820000,2.00000000,-12.33917784
14.95361500,2118.93920000,3.00000000,-12.33917784
14.95361500,654.90405000,1.00000000,-12.33917784
14.95361500,625.51960000,2.00000000,-12.33917784
14.95361500,1871.71600000,3.00000000,-12.33917784
14.95361500,798.92600000,1.00000000,-12.33917784
14.95361500,1949.85840000,2.00000000,-12.33917784
14.95361500,798.92600000,3.00000000,-12.33917784
14.95361500,774.90670000,1.00000000,-12.33917784
14.95361500,2166.56700000,2.00000000,-12.33917784
14.95361500,564.37470000,3.00000000,-12.33917784
14.95361500,1477.71170000,1.00000000,-12.33917784
14.95361500,836.48413000,2.00000000,-12.33917784
9.85148600,173.30196000,3.00000000,-6.81408544
14.95361500,712.82294000,1.00000000,-12.33917784
14.95361500,800.12620000,2.00000000,-12.33917784
14.95361500,625.51960000,3.00000000,-12.33917784
14.95361500,1727.69400000,1.00000000,-12.33917784
14.95361500,1545.21680000,2.00000000,-12.33917784
14.95361500,798.92600000,3.00000000,-12.33917784
14.95361500,498.18625000,1.00000000,-12.33917784
14.95361500,793.05286000,2.00000000,-12.33917784
14.95361500,1087.91960000,3.00000000,-12.33917784
14.95361500,1156.77480000,1.00000000,-12.33917784
14.95361500,1477.06560000,2.00000000,-12.33917784
14.95361500,543.78530000,3.00000000,-12.33917784
14.95361500,609.12897000,1.00000000,-12.33917784
7.86455060,130.00150000,2.00000000,-4.94188530
6.87439540,113.61083000,3.00000000,-4.19643043
14.95361500,650.23190000,1.00000000,-12.33917784
11.10440700,208.06440000,2.00000000,-8.14490622
13.55612100,318.60626000,3.00000000,-10.92406345
11.33817800,216.10855000,1.00000000,-8.39388409
9.50541700,164.85970000,2.00000000,-6.47301642
8.35402800,139.23526000,3.00000000,-5.36189360
11.58117500,224.95589000,1.00000000,-8.65659376
10.01880900,177.47870000,2.00000000,-6.98079338
9.02942200,153.74010000,3.00000000,-6.00229909
