like1,parT,chain,KGEval
1.16311380,708.22620000,0.00000000,-0.05361930
1.23034050,828.01070000,0.00000000,-0.31348886
1.37748000,927.97320000,0.00000000,-0.47914722
1.08100440,542.18290000,0.00000000,-0.24641557
1.31670570,215.94139000,0.00000000,-2.55253686
1.56771390,1032.29860000,0.00000000,-0.56222274
1.11600920,633.78314000,0.00000000,-0.01953975
1.16588970,306.13500000,0.00000000,-1.99894532
1.12657400,347.86517000,0.00000000,-1.68006373
1.24841630,844.54236000,0.00000000,-0.34612330
1.16692130,734.14154000,0.00000000,-0.09607148
1.10738840,616.82520000,0.00000000,-0.03483799
1.10720900,376.13960000,1.00000000,-1.43642420
1.07746230,459.16125000,2.00000000,-0.72694267
1.15295430,693.36260000,3.00000000,-0.03371331
1.07714310,461.48010000,1.00000000,-0.71076321
1.08813920,416.38330000,2.00000000,-1.07184858
1.07584770,506.57690000,3.00000000,-0.42394016
1.07925930,533.42474000,1.00000000,-0.28457695
1.08286640,433.06630000,2.00000000,-0.92915874
1.07537360,483.24550000,3.00000000,-0.56312410
1.09484660,587.93790000,1.00000000,-0.08779936
1.07639150,467.90155000,2.00000000,-0.66545716
1.07831870,527.91974000,3.00000000,-0.31167942
1.07590290,507.32980000,1.00000000,-0.41972057
1.09576870,397.83440000,2.00000000,-1.24070592
1.07532120,495.28766000,3.00000000,-0.48893435
1.07532040,485.23410000,1.00000000,-0.55077759
1.07533530,495.90552000,2.00000000,-0.48531751
1.07526520,490.56980000,3.00000000,-0.51736686
1.07550330,500.66315000,1.00000000,-0.45834381
1.07534350,484.28235000,2.00000000,-0.55662562
1.07527570,492.47275000,3.00000000,-0.50580997
1.07555960,501.83150000,1.00000000,-0.45136391
1.07542920,481.65580000,2.00000000,-0.57309323
1.16639470,754.63776000,3.00000000,-0.13556525
1.07528250,487.42606000,1.00000000,-0.53690475
1.07526800,488.99792000,2.00000000,-0.52701673
1.07526490,489.78387000,3.00000000,-0.52222382
1.07527710,487.85913000,1.00000000,-0.53415645
1.07526420,490.16592000,2.00000000,-0.51986423
1.09680840,592.91766000,3.00000000,-0.07652491
1.07526910,488.81238000,1.00000000,-0.52817277
1.07527510,492.39070000,2.00000000,-0.50633102
1.07526470,490.60153000,3.00000000,-0.51717256
1.07526960,488.74384000,1.00000000,-0.52860220
1.07527180,492.01575000,2.00000000,-0.50872598
1.20281020,802.22580000,3.00000000,-0.25276897
1.07526790,491.51950000,1.00000000,-0.51167195
1.09380720,585.20450000,2.00000000,-0.09455711
1.08020540,538.36200000,3.00000000,-0.26257286
1.07526540,489.67267000,1.00000000,-0.52289253
1.08081340,541.29517000,2.00000000,-0.25013285
1.07664900,515.48395000,3.00000000,-0.37549960
1.07526560,490.89980000,1.00000000,-0.51535960
1.11030720,622.76880000,2.00000000,-0.02904810
1.08459020,556.83430000,3.00000000,-0.18565430
1.07527030,488.66687000,1.00000000,-0.52908595
1.07526490,489.61832000,2.00000000,-0.52322046
1.07526420,490.09406000,3.00000000,-0.52031330
