like1,parT,chain,KGEval
1.03461740,198.72559000,0.00000000,-0.12817784
0.84514790,602.42500000,0.00000000,-0.19851397
1.49356960,1058.47100000,0.00000000,-0.56972830
1.37901220,871.84590000,0.00000000,-0.53563693
1.47362850,958.73083000,0.00000000,-0.55456418
0.52872970,486.98807000,0.00000000,0.01908189
1.24227830,784.73944000,0.00000000,-0.49149246
0.55996066,497.67142000,0.00000000,0.00164122
0.64985520,528.02466000,0.00000000,-0.04712032
0.37914371,377.55368000,0.00000000,0.12502761
0.50791526,479.64545000,0.00000000,0.02720095
0.39082223,370.77142000,0.00000000,0.12446757
0.40868768,437.61255000,1.00000000,0.06845343
0.36536410,407.58313000,2.00000000,0.10776078
0.36418536,392.56842000,3.00000000,0.12225505
0.43287635,449.39807000,1.00000000,0.06313627
0.36718850,410.08475000,2.00000000,0.10351189
0.36568810,390.42810000,3.00000000,0.12393407
0.42137190,356.86590000,1.00000000,0.11539422
0.37545875,418.25568000,2.00000000,0.09043330
0.36788017,387.56080000,3.00000000,0.12575595
0.46022812,342.85680000,1.00000000,0.11166541
0.37112117,414.92245000,2.00000000,0.09543011
0.37734420,378.88965000,3.00000000,0.12509244
0.36257327,397.57602000,1.00000000,0.11909158
0.36314450,402.58365000,2.00000000,0.11281412
0.36240456,400.07983000,3.00000000,0.11564609
0.36242150,400.24380000,1.00000000,0.11544974
0.36401520,392.90448000,2.00000000,0.12171717
0.36288694,396.57413000,3.00000000,0.11954720
0.36358815,404.34190000,1.00000000,0.11143908
1.01777830,674.57947000,2.00000000,-0.37267262
0.36260470,397.38498000,3.00000000,0.11925350
0.36350390,394.48718000,1.00000000,0.12031104
1.22221280,774.27954000,2.00000000,-0.48392749
0.36298790,402.28598000,3.00000000,0.11296978
0.36245865,398.32700000,1.00000000,0.11808971
0.36244935,399.20340000,2.00000000,0.11680894
0.36239627,399.64160000,3.00000000,0.11620115
0.81006455,588.28270000,1.00000000,-0.16852952
0.36246914,398.20163000,2.00000000,0.11830643
0.36244485,399.22272000,3.00000000,0.11678228
0.36249518,400.66486000,1.00000000,0.11476240
0.36247050,399.12042000,2.00000000,0.11691861
0.82114110,592.70215000,3.00000000,-0.17719591
0.36253312,400.86343000,1.00000000,0.11445963
0.36246943,399.12420000,2.00000000,0.11691390
0.36239780,399.99384000,3.00000000,0.11575092
0.54831970,493.75272000,1.00000000,0.00768351
0.42651830,446.48773000,2.00000000,0.06531737
0.36240283,400.06052000,3.00000000,0.11566887
0.36240220,399.55902000,1.00000000,0.11631226
0.36239237,399.77643000,2.00000000,0.11602212
0.36239323,399.88513000,3.00000000,0.11588521
0.36239895,399.60013000,1.00000000,0.11625670
0.67685690,537.32965000,2.00000000,-0.06514125
0.36239270,399.83997000,3.00000000,0.11594120
0.36239250,399.82275000,1.00000000,0.11596346
0.36241650,399.40170000,2.00000000,0.11652874
0.36239810,399.61220000,3.00000000,0.11624041
