like1,parT,chain,KGEval
3.89475920,318.21024000,0.00000000,-0.13165285
4.97903060,183.09132000,0.00000000,-0.48764970
1.91184740,932.77545000,0.00000000,-0.38610042
2.29786320,718.26685000,0.00000000,-0.23369233
2.94955020,490.53543000,0.00000000,-0.08853313
2.10328700,808.65670000,0.00000000,-0.29999048
3.12091570,451.10037000,0.00000000,-0.07772484
2.11311030,803.62370000,0.00000000,-0.29630702
5.63653100,130.05377000,0.00000000,-0.84549071
3.57027400,366.56900000,0.00000000,-0.09099577
4.49890000,236.64340000,0.00000000,-0.28785761
1.78970520,1077.78170000,0.00000000,-0.47069935
3.09282600,457.19990000,1.00000000,-0.07923429
1.86355200,979.33374000,2.00000000,-0.41439420
1.82204850,1028.55770000,3.00000000,-0.44307928
2.31397410,711.65546000,1.00000000,-0.22861264
2.07757640,822.21545000,2.00000000,-0.31018676
1.81168410,1043.33540000,3.00000000,-0.45153992
3.05533050,465.56820000,1.00000000,-0.08097473
2.48773480,637.11240000,2.00000000,-0.17273876
1.78165700,1091.13350000,3.00000000,-0.47793913
2.57567170,603.08420000,1.00000000,-0.14822443
1.84128370,1004.16320000,2.00000000,-0.42893765
1.94728290,903.89343000,3.00000000,-0.36697716
1.80881060,1047.64830000,1.00000000,-0.45395802
1.79514280,1069.39100000,2.00000000,-0.46606195
1.78814640,1080.26220000,3.00000000,-0.47204295
1.84035470,1005.27856000,1.00000000,-0.42958342
1.81287070,1041.53020000,2.00000000,-0.45053008
1.80112430,1059.65590000,3.00000000,-0.46066130
1.92627920,920.53107000,1.00000000,-0.37825433
2.45654600,650.02650000,2.00000000,-0.18237681
1.79565420,1068.63380000,3.00000000,-0.46564214
1.92863040,918.60720000,1.00000000,-0.37696261
1.86896440,973.58246000,2.00000000,-0.41099944
1.78614430,1083.53300000,3.00000000,-0.47380584
1.78838370,1079.88370000,1.00000000,-0.47183847
1.95375510,899.07526000,2.00000000,-0.36371440
1.78496770,1085.50850000,3.00000000,-0.47487669
1.79367530,1071.59450000,1.00000000,-0.46728761
1.77915300,1095.47160000,2.00000000,-0.48030697
1.78262910,1089.50230000,3.00000000,-0.47705000
1.79985100,1061.79880000,1.00000000,-0.46185840
2.02911660,849.45560000,2.00000000,-0.32911510
1.88680060,955.62726000,3.00000000,-0.40023836
1.79201290,1074.15220000,1.00000000,-0.46869983
1.78743700,1081.41130000,2.00000000,-0.47265936
3.27992600,418.80637000,3.00000000,-0.07519593
1.78325410,1088.44140000,1.00000000,-0.47647276
1.82696310,1022.03430000,2.00000000,-0.43930984
1.78117420,1091.95640000,3.00000000,-0.47838901
1.78485550,1085.69790000,1.00000000,-0.47497809
1.85138830,992.38660000,2.00000000,-0.42204221
1.77853690,1096.56920000,3.00000000,-0.48090561
2.00531890,863.90410000,1.00000000,-0.33945579
1.87153890,970.84290000,2.00000000,-0.40937725
1.82521120,1024.31230000,3.00000000,-0.44064058
1.79233190,1073.65370000,1.00000000,-0.46842537
1.77808270,1097.36340000,2.00000000,-0.48133831
1.78147980,1091.43600000,3.00000000,-0.47810544
1.77975980,1094.39980000,1.00000000,-0.47972007
1.77892360,1095.88160000,2.00000000,-0.48053128
1.77723810,1098.84530000,3.00000000,-0.48213720
1.78007630,1093.85130000,1.00000000,-0.47942210
1.77698730,1099.28700000,2.00000000,-0.48237715
1.77775930,1097.92810000,3.00000000,-0.48164591
1.78086510,1092.48690000,1.00000000,-0.47867883
1.77745940,1098.45620000,2.00000000,-0.48192698
1.77831110,1096.96390000,3.00000000,-0.48112137
1.78534670,1084.86910000,1.00000000,-0.47452955
1.77712640,1099.04380000,2.00000000,-0.48224489
1.85770940,985.46480000,3.00000000,-0.41798140
1.80025410,1061.12020000,1.00000000,-0.46148221
1.77737360,1098.60750000,2.00000000,-0.48200874
1.77660600,1099.96640000,3.00000000,-0.48274327
1.77760180,1098.20360000,1.00000000,-0.48179201
1.77665130,1099.88400000,2.00000000,-0.48269875
1.77688770,1099.46400000,3.00000000,-0.48247231
1.77777270,1097.90450000,1.00000000,-0.48163279
1.77670660,1099.78600000,2.00000000,-0.48264561
1.81015920,1045.61600000,3.00000000,-0.45282008
1.77930210,1095.20630000,1.00000000,-0.48016223
1.81367090,1040.33560000,2.00000000,-0.44986402
1.77838720,1096.83130000,3.00000000,-0.48104873
