like1,parT,chain,KGEval
1.68113950,509.61215000,0.00000000,-1.76628905
1.67734930,539.43353000,0.00000000,-1.75260018
1.68628080,665.55286000,0.00000000,-1.71406302
1.74341880,916.05630000,0.00000000,-1.71559532
2.74605130,155.79688000,0.00000000,-3.58519814
1.67600040,566.38385000,0.00000000,-1.74241987
1.72211380,832.24700000,0.00000000,-1.70805358
1.77323340,388.33185000,0.00000000,-1.90618570
2.63462020,168.54904000,0.00000000,-3.36633901
1.67599710,566.43506000,0.00000000,-1.74239305
1.85502580,343.67460000,0.00000000,-2.00860334
1.68471050,649.76624000,0.00000000,-1.71692526
1.67825830,608.10065000,1.00000000,-1.72664694
1.72110560,827.86945000,2.00000000,-1.70780489
1.67669530,587.26790000,3.00000000,-1.73344242
1.67906460,615.96830000,1.00000000,-1.72436755
1.67698660,591.17610000,2.00000000,-1.73204338
1.67621530,578.77997000,3.00000000,-1.73679460
1.68944120,685.84030000,1.00000000,-1.71107038
1.92925070,312.65903000,2.00000000,-2.11052003
1.67867860,612.63690000,3.00000000,-1.72529106
1.75902620,979.63890000,1.00000000,-1.72241474
1.69373800,712.83420000,2.00000000,-1.70822703
1.67853600,611.22320000,3.00000000,-1.72569826
1.68909740,683.65150000,1.00000000,-1.71136326
1.67856560,611.54254000,2.00000000,-1.72560606
1.67721460,593.43660000,3.00000000,-1.73128446
1.67678870,588.80350000,1.00000000,-1.73287630
1.67617440,577.59370000,2.00000000,-1.73728594
1.70811270,778.61630000,3.00000000,-1.70597494
1.67696950,544.92303000,1.00000000,-1.75063890
1.67623230,561.85150000,2.00000000,-1.74469039
1.67596950,570.31573000,3.00000000,-1.74053847
1.67676460,548.44000000,1.00000000,-1.74953646
1.67596190,567.85394000,2.00000000,-1.74171465
1.67617460,577.56090000,3.00000000,-1.73729938
1.67703380,543.64484000,1.00000000,-1.75107377
1.67624720,560.61926000,2.00000000,-1.74531310
1.67603120,572.72380000,3.00000000,-1.73941950
1.67614730,563.07056000,1.00000000,-1.74407378
1.67598580,566.69320000,2.00000000,-1.74227124
1.67596010,568.50446000,3.00000000,-1.74139912
1.71769180,813.88540000,1.00000000,-1.70700513
1.67602850,572.60754000,2.00000000,-1.73947323
1.69060410,693.24646000,3.00000000,-1.71014641
1.67626710,579.91020000,1.00000000,-1.73633787
1.67604050,573.14703000,2.00000000,-1.73922667
1.72245040,833.63500000,3.00000000,-1.70812584
