date,storage,inflow,outflow
1999-05-05,36063959.100,108.142,3.918
1999-05-06,44546497.943,103.017,4.839
1999-05-07,54610473.378,122.414,5.933
1999-05-08,64001545.526,115.646,6.953
1999-05-09,72573267.512,107.094,7.884
1999-05-10,80689597.017,102.705,8.766
1999-05-11,88747400.192,102.903,9.641
1999-05-12,96553345.073,100.836,10.489
1999-05-13,104272150.383,100.666,11.328
1999-05-14,111604096.922,96.985,12.125
1999-05-15,118727313.508,95.343,12.898
1999-05-16,126307799.242,101.459,13.722
1999-05-17,134355853.355,107.745,14.596
1999-05-18,143121692.053,117.005,15.549
1999-05-19,153059150.083,131.645,16.628
1999-05-20,163919802.005,143.510,17.808
1999-05-21,174747252.261,144.302,18.984
1999-05-22,186603549.315,157.498,20.272
1999-05-23,202971807.821,211.498,22.051
1999-05-24,233750227.858,381.626,25.394
1999-05-25,278906496.800,552.942,30.300
1999-05-26,316550750.808,470.087,34.390
1999-05-27,345565192.502,373.357,37.542
1999-05-28,373097950.315,359.199,40.533
1999-05-29,398316851.763,335.158,43.273
1999-05-30,420906505.540,307.181,45.727
1999-05-31,441722675.026,288.916,47.988
1999-06-01,464359531.381,312.448,50.447
1999-06-02,483062863.322,268.953,52.479
1999-06-03,499376861.226,243.071,54.252
1999-06-04,518442931.521,276.995,56.323
1999-06-05,542208397.535,333.968,58.905
1999-06-06,566278857.283,340.113,61.520
1999-06-07,585231757.279,282.941,63.579
1999-06-08,600101272.093,237.295,65.194
1999-06-09,612655879.107,211.866,66.558
1999-06-10,623515852.780,193.432,67.738
1999-06-11,634219115.259,192.781,68.901
1999-06-12,647648988.764,225.798,70.360
1999-06-13,669645793.695,327.342,72.749
1999-06-14,700636425.856,434.804,76.116
1999-06-15,745469752.578,599.891,80.987
1999-06-16,799210631.472,708.826,86.825
1999-06-17,843035206.248,598.815,91.586
1999-06-18,881531905.522,541.332,95.768
1999-06-19,915152663.091,488.550,99.421
1999-06-20,941603809.189,408.442,102.294
1999-06-21,964580452.786,370.724,104.791
1999-06-22,987273074.218,369.902,107.256
1999-06-23,1008790001.786,358.632,109.593
1999-06-24,1031197598.536,371.375,112.028
1999-06-25,1052943591.331,366.080,114.390
1999-06-26,1071166733.353,327.286,116.370
1999-06-27,1086100935.810,290.842,117.992
1999-06-28,1099274722.617,271.898,119.424
1999-06-29,1111526105.399,262.553,120.755
1999-06-30,1123990797.160,266.376,122.109
1999-07-01,1140771923.258,320.801,126.575
1999-07-02,1155821254.721,313.920,139.738
1999-07-03,1165224451.459,261.902,153.069
1999-07-04,1170710711.639,226.364,162.866
1999-07-05,1175083197.122,222.428,171.821
1999-07-06,1181355262.376,259.155,186.562
1999-07-07,1196075600.847,401.334,230.960
1999-07-08,1204454233.409,360.246,263.271
1999-07-09,1210372367.578,358.151,289.654
1999-07-10,1217379842.843,406.289,325.184
1999-07-11,1223511345.414,431.520,360.554
1999-07-12,1226619127.095,416.144,380.174
1999-07-13,1227101013.824,388.903,383.326
1999-07-14,1224959264.334,344.757,369.546
1999-07-15,1219395810.182,271.955,336.347
1999-07-16,1215159914.030,264.366,313.393
1999-07-17,1213021365.294,277.759,302.511
1999-07-18,1211759423.709,281.696,296.302
1999-07-19,1211283510.681,288.492,294.000
