like1,parT,chain,KGEval
0.31774178,459.43893000,0.00000000,0.60706495
0.41311228,794.67550000,0.00000000,0.30151889
0.61018866,1039.17770000,0.00000000,0.13047355
0.61717415,321.72137000,0.00000000,0.35299673
0.62605620,1062.31540000,0.00000000,0.12069774
0.59497210,1017.59460000,0.00000000,0.13996961
0.46358144,851.31920000,0.00000000,0.23892410
0.30790540,677.84310000,0.00000000,0.43830822
1.12826570,175.44574000,0.00000000,-0.21983235
0.35234413,728.35345000,0.00000000,0.37846628
0.61938920,1052.51380000,0.00000000,0.12478708
0.62209505,1056.47770000,0.00000000,0.12312519
0.26683667,504.36700000,1.00000000,0.61183082
0.25051463,591.10504000,2.00000000,0.53585166
0.24562190,547.73600000,3.00000000,0.58010461
0.47436110,863.80180000,1.00000000,0.22557677
0.34117982,716.02660000,2.00000000,0.39310751
0.24934444,587.73280000,3.00000000,0.53960406
0.38761850,417.52924000,1.00000000,0.55229156
0.24566863,572.94135000,2.00000000,0.55547757
0.28608817,650.64740000,3.00000000,0.46946734
0.24461745,558.19840000,1.00000000,0.56997713
0.30673796,676.43695000,2.00000000,0.43994278
0.26315063,617.31770000,3.00000000,0.50565680
0.24596599,574.65173000,1.00000000,0.55369872
0.24486363,566.42510000,2.00000000,0.56208833
0.24462987,562.31177000,3.00000000,0.56609379
0.45095816,836.89770000,1.00000000,0.25454423
0.24777302,582.52686000,2.00000000,0.54530938
0.24476671,565.13150000,3.00000000,0.56336098
0.27488583,495.23530000,1.00000000,0.61451932
0.24927467,534.08830000,2.00000000,0.59283479
0.24488032,553.51483000,3.00000000,0.57423593
0.25396165,523.58580000,1.00000000,0.60111956
0.48113102,871.72595000,2.00000000,0.21718707
0.24472341,555.65930000,3.00000000,0.57230890
0.24464905,562.88200000,1.00000000,0.56554542
0.32680795,699.88983000,2.00000000,0.41237220
0.24459732,560.54020000,3.00000000,0.56778327
0.33553293,709.73100000,1.00000000,0.40061564
0.24476346,555.02386000,2.00000000,0.57288456
0.24460748,558.66785000,3.00000000,0.56954039
0.24471554,564.30035000,1.00000000,0.56417271
0.24459554,559.97980000,2.00000000,0.56831164
0.24462494,562.14010000,3.00000000,0.56625846
0.44043890,825.02405000,1.00000000,0.26757046
0.33254534,706.37840000,2.00000000,0.40461637
0.24669537,542.53015000,3.00000000,0.58519800
