like1,parT,chain,KGEval
4.99346970,231.24176000,0.00000000,-2.65614396
6.23642500,1067.11520000,0.00000000,-2.96170887
6.23642500,960.11040000,0.00000000,-2.96170887
6.23642500,907.27185000,0.00000000,-2.96170887
6.18315170,709.66815000,0.00000000,-2.92311307
6.01467800,503.63965000,0.00000000,-2.79603466
6.22641230,820.32470000,0.00000000,-2.95526809
5.91830830,440.12140000,0.00000000,-2.72409244
6.23642500,889.70660000,0.00000000,-2.96170887
5.32145260,272.29200000,0.00000000,-2.50900470
6.23642500,916.20560000,0.00000000,-2.96170887
6.23642500,914.21850000,0.00000000,-2.96170887
5.51508570,305.15863000,1.00000000,-2.49921435
6.22318400,809.02264000,2.00000000,-2.95304138
3.98493390,157.32489000,3.00000000,-3.60494438
6.09693000,581.75200000,1.00000000,-2.86012261
5.33133030,273.79740000,2.00000000,-2.50682100
5.89510800,427.77472000,3.00000000,-2.70390653
3.54894020,135.96416000,1.00000000,-4.17352435
5.42041400,288.04280000,2.00000000,-2.49492533
4.78738930,212.00346000,3.00000000,-2.79243277
6.15176150,654.45940000,1.00000000,-2.89946719
5.70214030,352.81990000,2.00000000,-2.57376559
4.66816760,202.00009000,3.00000000,-2.89054202
5.61976340,329.50824000,1.00000000,-2.53116759
3.47985670,132.97528000,2.00000000,-4.26916562
3.40929100,129.98640000,3.00000000,-4.36899091
6.05738930,540.65735000,1.00000000,-2.83014200
4.81928540,214.80844000,2.00000000,-2.76868708
2.64508320,99.84134000,3.00000000,-5.64580687
3.41441150,130.20279000,1.00000000,-4.36161019
4.14842940,166.10144000,2.00000000,-3.42619773
3.96610620,156.33540000,3.00000000,-3.62709737
5.38612370,282.41168000,1.00000000,-2.49776084
3.66954760,141.59526000,2.00000000,-4.00580105
4.32423260,176.79936000,3.00000000,-3.23089830
3.18470980,120.71830000,1.00000000,-4.70884238
2.92049860,110.27981600,2.00000000,-5.13776833
2.78344960,105.06058000,3.00000000,-5.38179853
4.56311130,193.78857000,1.00000000,-2.98697878
2.74584200,103.63740000,2.00000000,-5.45212193
3.08799200,116.81190000,3.00000000,-4.86104220
2.73117110,103.08068000,1.00000000,-5.47970085
3.08375860,116.64173000,2.00000000,-4.86785832
2.90953450,109.86120600,3.00000000,-5.15656827
