like1,parT,chain,KGEval
1.25701020,722.79626000,0.00000000,-0.33935786
1.18836990,624.32340000,0.00000000,-0.23478693
1.28516420,994.67800000,0.00000000,-0.51855683
0.69070110,309.37512000,0.00000000,0.37972896
0.61597750,380.97638000,0.00000000,0.28487789
0.78527150,443.92752000,0.00000000,0.11800959
1.14995860,590.62860000,0.00000000,-0.18917902
1.21944010,658.67596000,0.00000000,-0.26888011
0.59633610,351.93820000,0.00000000,0.35760434
0.92955070,492.29385000,0.00000000,0.00310039
1.22403430,664.70807000,0.00000000,-0.27533277
0.94821380,498.70874000,0.00000000,-0.01104173
0.71865517,422.11603000,1.00000000,0.17373840
0.62713650,387.02713000,2.00000000,0.26827558
0.60082847,369.48267000,3.00000000,0.31526001
0.61963230,332.70938000,1.00000000,0.38841555
0.59507700,356.84290000,2.00000000,0.34618198
0.60030115,368.90964000,3.00000000,0.31669995
0.83137410,458.46090000,1.00000000,0.08203816
0.62114495,383.91803000,2.00000000,0.27677211
0.60000710,346.64658000,3.00000000,0.36862250
1.05651720,253.96886000,1.00000000,0.07596751
0.77065300,439.14615000,2.00000000,0.13006998
0.75638840,434.36478000,3.00000000,0.14222207
0.59637290,363.16278000,1.00000000,0.33068444
0.59531670,360.00284000,2.00000000,0.33827730
0.59509420,358.42285000,3.00000000,0.34228268
0.59945430,367.92810000,1.00000000,0.31914404
0.89968675,481.88736000,2.00000000,0.02657383
0.59530246,359.93317000,3.00000000,0.33845603
0.63447070,390.50568000,1.00000000,0.25874427
0.92455700,490.56714000,2.00000000,0.00694306
0.60000560,368.57610000,3.00000000,0.31753291
1.08136260,548.91110000,1.00000000,-0.11159818
0.62663560,329.38123000,2.00000000,0.39069203
0.59796120,349.14542000,3.00000000,0.36361687
0.59708330,364.54034000,1.00000000,0.32739792
0.59547806,360.69162000,2.00000000,0.33649976
0.59512490,358.76724000,3.00000000,0.34141831
0.59861374,348.26960000,1.00000000,0.36541331
0.59577270,353.34622000,2.00000000,0.35442360
0.59516810,355.88455000,3.00000000,0.34849488
0.59579220,353.28986000,1.00000000,0.35455201
0.59509180,356.61150000,2.00000000,0.34674411
0.59508390,358.27234000,3.00000000,0.34265893
0.59541090,360.42392000,1.00000000,0.33719349
0.59513160,356.18106000,2.00000000,0.34778375
0.59508586,358.30250000,3.00000000,0.34258362
