like1,parT,chain,KGEval
2.97557500,865.15010000,0.00000000,-0.40085189
2.87768440,1005.13050000,0.00000000,-0.48712523
3.44867250,625.19880000,0.00000000,-0.51817139
7.19998100,182.43596000,0.00000000,-5.67637508
2.87002750,1021.79090000,0.00000000,-0.49713441
2.95613880,886.98290000,0.00000000,-0.41474958
2.85198900,1069.57700000,0.00000000,-0.52464518
3.74596600,544.76556000,0.00000000,-0.82749474
4.75195930,384.91544000,0.00000000,-2.67232131
6.92189800,199.68782000,0.00000000,-5.36847665
4.75743340,384.28857000,0.00000000,-2.68393879
3.14138050,739.70370000,0.00000000,-0.35485647
2.89761780,967.36350000,1.00000000,-0.46417148
2.87150260,1018.47030000,2.00000000,-0.49514761
3.22624180,701.69290000,3.00000000,-0.37521947
2.96148000,880.74725000,1.00000000,-0.41079693
2.90763640,951.26910000,2.00000000,-0.45424932
3.10557440,759.52760000,3.00000000,-0.35341573
3.18930300,717.30426000,1.00000000,-0.36365436
2.91694620,937.58170000,2.00000000,-0.44580008
2.85100000,1072.67920000,3.00000000,-0.52638452
3.19258860,715.87420000,1.00000000,-0.36451428
4.31582500,449.15510000,2.00000000,-1.67538404
2.85583260,1058.09160000,3.00000000,-0.51815485
2.95445080,888.99890000,1.00000000,-0.41602575
2.90603660,953.73460000,2.00000000,-0.45576713
2.86034940,1045.57470000,3.00000000,-0.51101367
2.86352590,1037.35380000,1.00000000,-0.50627436
2.85746380,1053.46530000,2.00000000,-0.51552458
2.96426060,877.57910000,3.00000000,-0.40879279
3.30832650,670.56560000,1.00000000,-0.41423461
2.87789800,1004.68030000,2.00000000,-0.48685372
2.87439440,1012.15686000,3.00000000,-0.49135612
2.90561700,954.38690000,1.00000000,-0.45616847
2.84606390,1089.19500000,2.00000000,-0.53558368
2.85674360,1055.49290000,3.00000000,-0.51667815
2.84896500,1079.26590000,1.00000000,-0.53006397
2.84333970,1099.12400000,2.00000000,-0.54104447
2.85110620,1072.34390000,3.00000000,-0.52619662
2.87841220,1003.60000000,1.00000000,-0.48620202
2.84530600,1091.89310000,2.00000000,-0.53707764
2.84806280,1082.28610000,3.00000000,-0.53174538
2.90110400,961.57697000,1.00000000,-0.46059678
2.84483720,1093.57920000,2.00000000,-0.53800817
2.84827200,1081.57810000,3.00000000,-0.53135150
2.86441870,1035.12430000,1.00000000,-0.50498451
2.84842630,1081.05880000,2.00000000,-0.53106247
2.84749530,1084.21500000,3.00000000,-0.53281834
2.84536840,1091.66940000,1.00000000,-0.53695381
2.84814520,1082.00670000,2.00000000,-0.53158995
2.84433960,1095.39670000,3.00000000,-0.53900747
2.84642310,1087.93270000,1.00000000,-0.53488436
2.84331270,1099.22580000,2.00000000,-0.54109991
2.84406690,1096.40260000,3.00000000,-0.53955834
2.84676550,1086.73560000,1.00000000,-0.53421976
2.84389200,1097.05070000,2.00000000,-0.53991283
2.84459190,1094.47180000,3.00000000,-0.53849943
2.84381680,1097.33090000,1.00000000,-0.54006607
2.84492470,1093.26300000,2.00000000,-0.53783376
2.84436680,1095.29700000,3.00000000,-0.53895271
2.84368730,1097.81420000,1.00000000,-0.54033037
2.84349970,1098.52000000,2.00000000,-0.54071552
2.84312680,1099.93160000,3.00000000,-0.54148423
2.85889500,1049.49840000,1.00000000,-0.51326378
2.84383580,1097.26040000,2.00000000,-0.54002752
2.84358670,1098.19210000,3.00000000,-0.54053692
2.87705090,1006.47530000,1.00000000,-0.48793595
2.85838990,1050.88610000,2.00000000,-0.51405548
2.84327600,1099.36500000,3.00000000,-0.54117571
4.35270170,443.24760000,1.00000000,-1.75061253
2.84320640,1099.62940000,2.00000000,-0.54131969
2.84354730,1098.34000000,3.00000000,-0.54061748
