like1,parT,chain,KGEval
0.78683980,815.84460000,0.00000000,0.29208976
0.43938673,422.45950000,0.00000000,-0.86841221
0.47580716,615.32850000,0.00000000,0.53845323
0.67699605,757.01086000,0.00000000,0.53604947
0.42674470,439.63943000,0.00000000,-0.71035847
1.17602460,1015.67080000,0.00000000,-0.06988964
1.00092220,167.60161000,0.00000000,-2.97116209
0.64382800,738.50180000,0.00000000,0.60207654
0.42018590,451.02258000,0.00000000,-0.60970220
1.18422530,130.96965000,0.00000000,-3.58745182
0.49349725,632.08594000,0.00000000,0.61494259
0.81894720,218.44833000,0.00000000,-2.43521030
0.41955367,541.55426000,1.00000000,0.09070659
0.55547655,683.59680000,2.00000000,0.71734805
0.40868110,496.28842000,3.00000000,-0.24049091
0.45129237,589.07060000,1.00000000,0.39492448
0.41047624,514.35504000,2.00000000,-0.10391872
0.41073966,476.99722000,3.00000000,-0.39303023
0.45185873,589.73517000,1.00000000,0.39883878
0.40921897,506.09735000,2.00000000,-0.16559138
0.44866484,411.99924000,3.00000000,-0.96779424
0.89714783,874.52510000,1.00000000,0.11923546
0.44605398,414.81238000,2.00000000,-0.94098799
0.41061914,515.07043000,3.00000000,-0.09863504
0.41072410,515.57965000,1.00000000,-0.09487910
0.40920144,505.93402000,2.00000000,-0.16682454
0.41647960,458.96664000,3.00000000,-0.54194441
0.41233987,470.64040000,1.00000000,-0.44482266
0.40902070,488.36887000,2.00000000,-0.30228304
0.40868703,497.23310000,3.00000000,-0.23319885
0.41301140,468.40726000,1.00000000,-0.46319749
0.40880919,491.38113000,2.00000000,-0.27864661
0.40892607,502.86807000,3.00000000,-0.19005050
0.41416636,464.94140000,1.00000000,-0.49191031
0.68663580,762.28120000,2.00000000,0.51586282
0.40889317,490.00592000,3.00000000,-0.28942033
0.40891410,489.70877000,1.00000000,-0.29175307
0.41186450,520.45090000,2.00000000,-0.05917377
0.40873742,492.99860000,3.00000000,-0.26601747
0.40874463,492.80100000,1.00000000,-0.26755792
0.40868863,495.01706000,2.00000000,-0.25033224
0.45149344,589.30695000,3.00000000,0.39631295
0.40871460,498.65756000,1.00000000,-0.22223977
0.40868860,495.01935000,2.00000000,-0.25031448
0.40868336,496.83847000,3.00000000,-0.23624254
0.40890253,502.53818000,1.00000000,-0.19256101
0.40868106,496.27203000,2.00000000,-0.24061761
0.40873256,493.13898000,3.00000000,-0.26492363
