like1,parT,chain,KGEval
1.90139410,1034.68600000,0.00000000,0.75748811
3.74892690,432.20020000,0.00000000,0.41953470
3.19500300,548.75415000,0.00000000,0.56133678
4.82201430,294.76703000,0.00000000,0.20867594
2.13162400,938.48596000,0.00000000,0.78221544
8.33895500,118.05200000,0.00000000,-0.24833620
7.35888960,147.66936000,0.00000000,-0.12950453
2.06854220,963.13140000,0.00000000,0.77837193
2.29161200,872.47430000,0.00000000,0.78169489
5.95173450,211.18434000,0.00000000,0.04355484
6.28254900,193.23904000,0.00000000,0.00118565
3.86399100,413.00986000,0.00000000,0.39326818
2.49395200,791.72010000,1.00000000,0.75760254
2.19975230,913.20306000,2.00000000,0.78397598
2.10579400,948.51544000,3.00000000,0.78089248
2.54079800,772.41700000,1.00000000,0.74815954
2.18552500,918.35380000,2.00000000,0.78380689
3.61682580,456.07254000,3.00000000,0.45099244
3.76959350,428.64860000,1.00000000,0.41474071
2.68809130,709.62787000,2.00000000,0.70889939
2.41604470,820.90393000,3.00000000,0.76926815
2.59949700,746.22540000,1.00000000,0.73329534
1.98805240,998.72314000,2.00000000,0.76958054
2.13918470,935.59870000,3.00000000,0.78253239
2.01836370,986.58600000,1.00000000,0.77297140
1.78058870,1082.78600000,2.00000000,0.73753838
2.50523610,787.65076000,3.00000000,0.75572298
2.76019240,682.12366000,1.00000000,0.68804676
2.44752290,808.86120000,2.00000000,0.76484655
1.83698360,1061.84750000,3.00000000,0.74666764
3.89445070,408.15903000,1.00000000,0.38648501
2.81264600,663.25640000,2.00000000,0.67259886
1.96539890,1007.90894000,3.00000000,0.76676832
1.79838930,1076.12700000,1.00000000,0.74050751
1.95464830,1012.32117000,2.00000000,0.76534646
1.87893860,1044.22410000,3.00000000,0.75383463
1.84525850,1058.73610000,1.00000000,0.74796971
2.14392760,933.79860000,2.00000000,0.78271526
1.81278010,1070.76100000,3.00000000,0.74285667
1.88409510,1042.01800000,1.00000000,0.75469450
1.84447630,1059.07250000,2.00000000,0.74782966
1.75304380,1093.18150000,3.00000000,0.73279168
1.91059840,1030.80200000,1.00000000,0.75892656
1.75379990,1092.89320000,2.00000000,0.73292506
1.79507890,1077.37040000,3.00000000,0.73995754
1.97578300,1003.67773000,1.00000000,0.76808903
3.56750750,465.53848000,2.00000000,0.46310685
1.99946270,994.16890000,3.00000000,0.77089758
1.90029990,1035.14800000,1.00000000,0.75731507
1.77560370,1084.65420000,2.00000000,0.73669509
1.76427540,1088.91780000,3.00000000,0.73475433
1.78315230,1081.82710000,1.00000000,0.73796949
1.96563450,1007.81287000,2.00000000,0.76679878
1.87754980,1044.82000000,3.00000000,0.75360088
1.83245920,1063.50500000,1.00000000,0.74596792
1.80636570,1073.14550000,2.00000000,0.74181770
1.75502480,1092.42650000,3.00000000,0.73314077
1.88760140,1040.52400000,1.00000000,0.75527182
2.33937400,851.89026000,2.00000000,0.77801842
2.11167760,946.20715000,3.00000000,0.78122704
1.83750870,1061.65500000,1.00000000,0.74674863
1.76675030,1087.98380000,2.00000000,0.73518138
1.73937240,1098.37920000,3.00000000,0.73037079
1.76840460,1087.36020000,1.00000000,0.73546592
1.73924600,1098.42630000,2.00000000,0.73034871
1.74656120,1095.65980000,3.00000000,0.73164118
1.95593920,1011.78876000,1.00000000,0.76552040
1.77495250,1084.89840000,2.00000000,0.73658454
1.73515190,1099.95460000,3.00000000,0.72963110
1.82330720,1066.86890000,1.00000000,0.74453513
1.79368900,1077.89340000,2.00000000,0.73972560
1.73518490,1099.94230000,3.00000000,0.72963688
1.74090700,1097.80710000,1.00000000,0.73063873
1.73802700,1098.88090000,2.00000000,0.73013552
1.73658850,1099.41770000,3.00000000,0.72988349
1.83066070,1064.16470000,1.00000000,0.74568827
1.74420490,1096.56190000,2.00000000,0.73122067
1.73971340,1098.25210000,3.00000000,0.73043034
1.86071420,1052.10770000,1.00000000,0.75069221
1.74717010,1095.42640000,2.00000000,0.73174983
1.74324040,1096.92630000,3.00000000,0.73105054
1.75181940,1093.64860000,1.00000000,0.73257537
1.74563790,1096.01380000,2.00000000,0.73147627
2.22365360,903.82740000,3.00000000,0.78402596
1.73726050,1099.16690000,1.00000000,0.73000128
1.73620570,1099.56080000,2.00000000,0.72981625
1.78305720,1081.86270000,3.00000000,0.73795351
1.73744730,1099.09720000,1.00000000,0.73003400
1.78703630,1080.37610000,2.00000000,0.73861961
1.73631540,1099.51980000,3.00000000,0.72983552
1.73992800,1098.17200000,1.00000000,0.73046787
1.73825740,1098.79490000,2.00000000,0.73017587
1.73742270,1099.10630000,3.00000000,0.73002973
1.98507310,999.92065000,1.00000000,0.76922558
1.74246340,1097.22010000,2.00000000,0.73091328
1.73601370,1099.63240000,3.00000000,0.72978260
