like1,parT,chain,KGEval
1.50940260,953.10900000,0.00000000,-0.29529060
1.09154420,416.00030000,0.00000000,-0.20844995
2.05781500,118.06090000,0.00000000,-0.17601214
1.50941000,869.41516000,0.00000000,-0.29013134
1.50940490,927.85170000,0.00000000,-0.29384199
1.20700490,471.35666000,0.00000000,-0.23808223
2.45548340,99.82769000,0.00000000,-0.54896030
0.97939130,374.03006000,0.00000000,-0.16516188
1.50939440,1042.49990000,0.00000000,-0.29983254
0.91088370,195.37860000,0.00000000,0.53304620
1.33613230,517.99380000,0.00000000,-0.24910583
0.61609350,293.61440000,0.00000000,0.04328690
1.01123810,382.48553000,1.00000000,-0.17626561
1.43238300,555.55530000,2.00000000,-0.25602328
0.81845420,204.74329000,3.00000000,0.49278163
1.24556860,166.57239000,1.00000000,0.53662122
0.66595805,224.18481000,2.00000000,0.38442023
0.55041325,252.99103000,3.00000000,0.22697402
0.74024590,320.72693000,1.00000000,-0.04866073
1.50344350,629.99920000,2.00000000,-0.26727318
0.54866180,267.42383000,3.00000000,0.15475937
1.26624100,494.85590000,1.00000000,-0.24424670
0.82552640,337.14468000,2.00000000,-0.09492494
0.54582660,258.28910000,3.00000000,0.19955740
0.61153180,292.39334000,1.00000000,0.04797543
0.56141317,275.34122000,2.00000000,0.11880483
0.54808104,266.81516000,3.00000000,0.15766914
0.73836064,214.12070000,1.00000000,0.44312984
0.58105010,240.77226000,2.00000000,0.29154521
0.54903610,254.09804000,3.00000000,0.22119531
0.64708030,301.23880000,1.00000000,0.01507508
0.56535890,277.11490000,2.00000000,0.11108958
0.54670334,265.05298000,3.00000000,0.16615476
0.55509080,250.08412000,1.00000000,0.24221456
0.55479610,271.84927000,2.00000000,0.13415478
0.54530480,260.96670000,3.00000000,0.18605329
0.54858243,254.50958000,1.00000000,0.21904988
0.54607160,257.73813000,2.00000000,0.20236102
1.02803210,387.86597000,3.00000000,-0.18275495
1.06737850,404.82670000,1.00000000,-0.19946567
0.54551220,262.48013000,2.00000000,0.17866169
0.54532390,260.38460000,3.00000000,0.18892308
1.36350930,526.73390000,1.00000000,-0.25081484
1.03348140,389.86246000,2.00000000,-0.18503913
0.54557365,259.02200000,3.00000000,0.19583286
1.14950250,443.87085000,1.00000000,-0.22557676
0.54537030,261.78104000,2.00000000,0.18207179
0.54664520,256.74692000,3.00000000,0.20744358
0.54537080,259.99435000,1.00000000,0.19089993
0.54531646,260.48053000,2.00000000,0.18843937
0.75812876,324.17325000,3.00000000,-0.05877753
0.75617590,323.80030000,1.00000000,-0.05769203
0.60564680,290.76923000,2.00000000,0.05427339
0.54568190,263.03107000,3.00000000,0.17597410
0.54550930,259.26398000,1.00000000,0.19460522
0.54531380,260.52250000,2.00000000,0.18823325
0.54531080,261.15176000,3.00000000,0.18514692
0.54538510,259.90730000,1.00000000,0.19134127
0.54531290,261.19370000,2.00000000,0.18494159
0.54531217,260.55048000,3.00000000,0.18809582
