like1,parT,chain,KGEval
0.27122438,221.70520000,0.00000000,0.43895759
1.21367790,853.85626000,0.00000000,-0.17627705
0.62927300,351.13400000,0.00000000,0.11665411
1.02734840,561.18540000,0.00000000,-0.09225949
0.62352430,140.60863000,0.00000000,0.78322211
1.19153050,805.81890000,0.00000000,-0.17004369
1.22470510,879.10890000,0.00000000,-0.17903015
1.16927160,759.23680000,0.00000000,-0.16258979
1.11351430,662.36035000,0.00000000,-0.13902344
1.09773160,638.67535000,0.00000000,-0.13070663
0.50680375,310.41312000,0.00000000,0.18511418
1.25949050,966.05610000,0.00000000,-0.18653569
0.52561677,316.55194000,1.00000000,0.17381311
0.37028350,269.12857000,2.00000000,0.27339810
0.30230710,245.41689000,3.00000000,0.34363957
0.60355103,143.25969000,1.00000000,0.78817320
0.27275740,226.83640000,2.00000000,0.41730372
0.36865342,268.62476000,3.00000000,0.27462212
0.86490107,445.61185000,1.00000000,-0.00104991
0.27431625,228.86333000,2.00000000,0.40888908
0.52734905,317.11804000,3.00000000,0.17279114
1.03570010,569.80365000,1.00000000,-0.09755928
0.68690510,132.46437000,2.00000000,0.75031218
0.29416534,241.79920000,3.00000000,0.35699540
0.27958402,233.56104000,1.00000000,0.38970103
0.28834713,238.94183000,2.00000000,0.36820724
0.27329007,227.63312000,3.00000000,0.41398616
0.35471272,185.04803000,1.00000000,0.62619891
0.28727287,205.94221000,2.00000000,0.50876797
0.91483300,472.07410000,3.00000000,-0.02636430
0.38305652,272.99070000,1.00000000,0.26414199
0.35605413,184.73598000,2.00000000,0.62798255
0.28557630,206.79965000,3.00000000,0.50485385
0.46184096,296.46660000,1.00000000,0.21250441
0.34598640,187.13177000,2.00000000,0.61426247
0.27420923,214.46548000,3.00000000,0.47047746
0.27303070,215.92747000,1.00000000,0.46403865
0.27164158,218.81633000,2.00000000,0.45142413
0.27131313,220.26077000,3.00000000,0.44517215
0.27249750,216.81802000,1.00000000,0.46013441
0.27122766,221.82721000,2.00000000,0.43843438
0.27149886,219.32262000,3.00000000,0.44922900
0.27251410,216.78767000,1.00000000,0.46026724
0.27124912,222.21039000,2.00000000,0.43679570
0.27145618,219.49904000,3.00000000,0.44846500
1.04090430,575.21533000,1.00000000,-0.10079488
0.78227144,407.07858000,2.00000000,0.04139228
0.54531520,323.01020000,3.00000000,0.16233963
