like1,parT,chain,KGEval
2.25109860,467.13297000,0.00000000,-1.06067957
1.51217060,147.14754000,0.00000000,-0.76560685
2.25055200,466.36774000,0.00000000,-1.06064572
2.08820220,325.43567000,0.00000000,-1.04420144
1.57419610,159.14677000,0.00000000,-0.81491508
2.33520580,636.35200000,0.00000000,-1.06416963
2.36607100,782.32250000,0.00000000,-1.06490901
2.36636660,786.17430000,0.00000000,-1.06491872
2.35500430,711.87510000,0.00000000,-1.06465790
2.36698500,948.54193000,0.00000000,-1.06494672
1.78566680,207.78494000,0.00000000,-0.95248201
2.35996560,735.54160000,0.00000000,-1.06475893
2.05180170,306.75763000,1.00000000,-1.03850431
2.28614400,521.14966000,2.00000000,-1.06244271
1.85100460,226.95259000,3.00000000,-0.98156867
2.06453630,313.13986000,1.00000000,-1.04063274
2.30027370,547.73120000,2.00000000,-1.06301674
1.54761670,153.93155000,3.00000000,-0.79448322
2.21473340,422.06848000,1.00000000,-1.05814550
2.06804970,314.92670000,2.00000000,-1.04118484
1.24561690,100.64319000,3.00000000,-0.46905919
2.25672860,475.20828000,1.00000000,-1.06102040
1.65454780,175.66304000,2.00000000,-0.87351249
1.53503740,151.50465000,3.00000000,-0.78455016
1.41833770,129.89499000,1.00000000,-0.67152453
2.08241720,322.36926000,2.00000000,-1.04335718
1.33257230,115.26909000,3.00000000,-0.57787157
1.35238090,118.63204000,1.00000000,-0.60150551
2.10424970,334.14860000,2.00000000,-1.04638787
1.43543840,132.88979000,3.00000000,-0.68878478
1.21611640,95.22435000,1.00000000,-0.42784261
1.38017000,123.36450000,2.00000000,-0.63212556
2.10673380,335.54785000,3.00000000,-1.04671764
1.71906960,190.44208000,1.00000000,-0.91652783
1.34527960,117.42103000,2.00000000,-0.59315728
2.11269470,339.05410000,3.00000000,-1.04752265
1.28269550,106.92819000,1.00000000,-0.51679528
1.24810290,101.07627000,2.00000000,-0.47236647
1.23161700,98.15031400,3.00000000,-0.44997644
1.31310030,112.00384500,1.00000000,-0.55435481
1.73562430,194.56546000,2.00000000,-0.92667581
1.54427720,153.28465000,3.00000000,-0.79185142
1.22887740,97.64838400,1.00000000,-0.44615039
1.27990850,106.45873000,2.00000000,-0.51324280
1.25376310,102.05356000,3.00000000,-0.47983652
1.91051050,246.49283000,1.00000000,-1.00304619
1.31151780,111.74052000,2.00000000,-0.55242955
1.27753970,106.06000500,3.00000000,-0.51020961
1.23431300,98.63895400,1.00000000,-0.45371470
1.22501960,96.93165600,2.00000000,-0.44071027
1.20761250,93.51705000,3.00000000,-0.41507793
1.25260210,101.85419500,1.00000000,-0.47831123
1.64760280,174.17351000,2.00000000,-0.86857535
1.20725150,93.44257000,3.00000000,-0.41450482
1.81831320,217.05490000,1.00000000,-0.96793914
1.27097230,104.94541000,2.00000000,-0.50172950
1.25082430,101.54787000,3.00000000,-0.47597084
1.27910380,106.32352000,1.00000000,-0.51221493
1.21478620,94.96286000,2.00000000,-0.42589118
1.82183060,218.09552000,3.00000000,-0.96953863
1.21776140,95.54548000,1.00000000,-0.43024605
1.38632670,124.41506000,2.00000000,-0.63861588
1.21242600,94.49402600,3.00000000,-0.42240348
1.21924870,95.83368000,1.00000000,-0.43241085
1.44734240,135.00360000,2.00000000,-0.70072941
1.33345200,115.41864000,3.00000000,-0.57893816
1.22971840,97.80302400,1.00000000,-0.44732796
1.20099970,92.12269600,2.00000000,-0.40443062
1.55831790,156.00888000,3.00000000,-0.80278843
1.23291440,98.38611000,1.00000000,-0.45177854
1.56965510,158.24081000,2.00000000,-0.81144314
1.20072190,92.06259000,3.00000000,-0.40397531
