like1,parT,chain,KGEval
0.54910950,845.38210000,0.00000000,0.60535150
0.46913832,396.52112000,0.00000000,-0.11528111
0.47493705,761.86310000,0.00000000,0.64135039
0.40068746,685.96550000,0.00000000,0.62490703
0.30118927,601.01950000,0.00000000,0.52581944
0.34429500,634.56140000,0.00000000,0.57601543
0.66952280,1009.44020000,0.00000000,0.48584749
0.36389315,649.35870000,0.00000000,0.59357919
1.30711100,234.14394000,0.00000000,-1.42842758
0.30575538,604.77045000,0.00000000,0.53218802
0.66156715,997.64790000,0.00000000,0.49444678
0.64239365,969.66490000,0.00000000,0.51485223
0.23540668,516.07350000,1.00000000,0.33412438
0.49675754,785.34220000,2.00000000,0.63555974
0.40528458,416.69680000,3.00000000,-0.01974689
0.41181538,697.08450000,1.00000000,0.63131264
0.23607321,512.45640000,2.00000000,0.32433059
0.24138677,500.64578000,3.00000000,0.29076284
0.23781127,507.25974000,1.00000000,0.30987678
0.26843414,570.91060000,2.00000000,0.46811518
0.24106972,539.08514000,3.00000000,0.39481819
0.30994254,453.33533000,1.00000000,0.13107410
0.25015572,551.34700000,2.00000000,0.42424469
0.38722435,672.52673000,3.00000000,0.61538360
0.24728282,547.95624000,1.00000000,0.41622425
0.23741804,531.50116000,2.00000000,0.37563869
0.23545520,523.78735000,3.00000000,0.35530300
0.23756973,531.90173000,1.00000000,0.37667135
0.23528253,522.17910000,2.00000000,0.35095524
0.23528028,517.31775000,3.00000000,0.33759518
0.25271050,554.13960000,1.00000000,0.43080966
0.23712884,530.69965000,2.00000000,0.37356555
0.23519205,518.97970000,3.00000000,0.34219748
0.27223033,473.39984000,1.00000000,0.20383783
0.23826040,506.24250000,2.00000000,0.30699037
0.23532578,522.66380000,3.00000000,0.35226962
0.23526011,521.88590000,1.00000000,0.35015847
0.24497889,495.81560000,2.00000000,0.27630018
0.23718244,508.85077000,3.00000000,0.31435430
0.29775032,598.15704000,1.00000000,0.52084181
0.23519395,520.55255000,2.00000000,0.34652124
0.23519320,518.93510000,3.00000000,0.34207444
0.35804978,644.70260000,1.00000000,0.58834616
0.23580200,513.65845000,2.00000000,0.32760245
0.23523778,517.91876000,3.00000000,0.33926427
0.23564982,514.45320000,1.00000000,0.32975088
0.23520565,518.55850000,2.00000000,0.34103495
0.23519562,520.61115000,3.00000000,0.34668165
0.23518442,519.40094000,1.00000000,0.34335848
0.23518276,519.82214000,2.00000000,0.34451756
0.23687619,529.95105000,3.00000000,0.37162091
0.23518345,519.95154000,1.00000000,0.34487311
0.23518398,519.44336000,2.00000000,0.34347533
0.23518263,519.69745000,3.00000000,0.34417470
0.23518698,519.21920000,1.00000000,0.34285774
0.23518303,519.88586000,2.00000000,0.34469267
0.23518313,519.55250000,3.00000000,0.34377585
0.23519051,519.04330000,1.00000000,0.34237289
0.47791868,765.02570000,2.00000000,0.64082003
0.23518278,519.82720000,3.00000000,0.34453146
