like1,parT,chain,KGEval
0.34910616,1469.02610000,0.00000000,0.51187380
0.35895820,1270.50980000,0.00000000,0.50414430
0.35255545,1400.72290000,0.00000000,0.50774300
0.42742300,556.37160000,0.00000000,0.45120847
0.35274786,1397.60270000,0.00000000,0.50759988
0.33268590,1942.02600000,0.00000000,0.51856785
0.36415982,1150.73850000,0.00000000,0.50146276
0.42980830,502.60474000,0.00000000,0.44149223
0.52381570,207.09264000,0.00000000,0.25142412
0.36888280,944.66890000,0.00000000,0.49548091
0.33818000,1713.28400000,0.00000000,0.51829262
0.33069545,2074.07800000,0.00000000,0.51900988
0.33714384,1737.40040000,1.00000000,0.51835377
0.33530203,1783.39320000,2.00000000,0.51844805
0.34871623,1477.84220000,3.00000000,0.51239753
0.36680695,976.98710000,1.00000000,0.49647331
0.33996168,1669.81430000,2.00000000,0.51814834
0.33458668,1805.92020000,3.00000000,0.51846534
0.32937290,2156.05800000,1.00000000,0.51926486
0.36530218,1107.94430000,2.00000000,0.50000194
0.33280566,1934.67110000,3.00000000,0.51854275
0.33517740,1787.31360000,1.00000000,0.51845263
0.33026320,2105.60100000,2.00000000,0.51911487
0.33241972,1965.21120000,3.00000000,0.51864716
0.33433500,1814.03500000,1.00000000,0.51846891
0.33109760,2049.04200000,2.00000000,0.51892292
0.33031470,2102.55000000,3.00000000,0.51910668
0.33268216,1942.28260000,1.00000000,0.51856904
0.33150180,2023.94190000,2.00000000,0.51884626
0.33083484,2064.77150000,3.00000000,0.51898152
0.35314167,1391.45360000,1.00000000,0.50731242
0.33271718,1939.99900000,2.00000000,0.51856138
0.33174180,2007.03850000,3.00000000,0.51878825
0.32951632,2147.02900000,1.00000000,0.51923380
0.33097246,2056.12000000,2.00000000,0.51894985
0.37775260,832.53360000,3.00000000,0.48234061
0.33009246,2115.06800000,1.00000000,0.51914541
0.32971200,2135.56320000,2.00000000,0.51920319
0.33230707,1974.79910000,3.00000000,0.51867849
0.33750176,1728.11250000,1.00000000,0.51832705
0.33025745,2105.90040000,2.00000000,0.51911541
0.32987420,2126.46460000,3.00000000,0.51918061
0.32938838,2155.08200000,1.00000000,0.51926158
0.35905907,1268.07500000,2.00000000,0.50411012
0.32980340,2130.34160000,3.00000000,0.51919097
0.33099517,2054.79420000,1.00000000,0.51894484
0.36914855,940.18933000,2.00000000,0.49529177
0.34796876,1497.49180000,3.00000000,0.51352776
