like1,parT,chain,KGEval
0.77543324,453.91086000,0.00000000,0.05141672
0.72997950,244.54097000,0.00000000,0.06842394
0.93230330,860.48420000,0.00000000,-0.04954799
0.73211074,309.47504000,0.00000000,0.06908794
0.78428190,157.09335000,0.00000000,0.04858480
0.96252376,950.03470000,0.00000000,-0.07046445
0.95096240,915.05280000,0.00000000,-0.06247385
0.79210454,1986.83000000,0.00000000,-0.19937338
0.90069693,772.74430000,0.00000000,-0.02803517
0.92071230,1393.15540000,0.00000000,-0.14617622
0.99346130,1059.69850000,0.00000000,-0.09362146
0.77868530,2185.03540000,0.00000000,-0.21108031
0.73652660,331.98860000,1.00000000,0.06780085
0.72937477,288.26477000,2.00000000,0.06965785
0.72842747,266.40290000,3.00000000,0.06949994
0.83430576,602.10846000,1.00000000,0.01723598
0.76828950,434.70874000,2.00000000,0.05490287
0.80575716,531.25340000,3.00000000,0.03486505
0.82182380,135.07740000,1.00000000,0.03657198
0.73001380,294.49414000,2.00000000,0.06955451
0.74781203,374.20248000,3.00000000,0.06378327
0.83980670,1789.09530000,1.00000000,-0.18538234
0.73088540,238.86133000,2.00000000,0.06797450
0.80057620,1940.91030000,3.00000000,-0.19635392
0.72934350,287.93896000,1.00000000,0.06965844
0.72862290,277.17093000,2.00000000,0.06967970
0.72845256,271.78690000,3.00000000,0.06961327
0.74342080,202.32707000,1.00000000,0.06283833
0.72987455,245.29593000,2.00000000,0.06848081
0.72842260,266.78036000,3.00000000,0.06950452
0.74497014,364.60144000,1.00000000,0.06486914
0.73433137,224.38683000,2.00000000,0.06643986
0.72861385,259.44050000,3.00000000,0.06927056
0.73865820,341.04965000,1.00000000,0.06711504
0.72953230,289.95550000,2.00000000,0.06963174
0.72845316,264.40842000,3.00000000,0.06943677
0.72850907,274.12024000,1.00000000,0.06965570
0.72843456,270.45030000,2.00000000,0.06958970
0.72841847,268.61533000,3.00000000,0.06954887
0.72863144,277.33383000,1.00000000,0.06968155
0.72845525,271.86835000,2.00000000,0.06961969
0.72842216,269.13562000,3.00000000,0.06957108
0.72898360,253.61830000,1.00000000,0.06899242
0.72849560,262.70260000,2.00000000,0.06938308
0.72842044,267.24475000,3.00000000,0.06951689
0.93587786,870.76500000,1.00000000,-0.05203050
0.72873350,279.45126000,2.00000000,0.06968800
0.72845620,271.92984000,3.00000000,0.06962008
