like1,parT,chain,KGEval
1.12373480,943.42640000,0.00000000,-0.40048634
1.16602590,1886.28530000,0.00000000,-0.45058893
1.15462720,1194.97080000,0.00000000,-0.43733393
1.16602590,1632.47270000,0.00000000,-0.45058893
1.16443160,1358.94530000,0.00000000,-0.44847293
1.15875950,1257.53030000,0.00000000,-0.44225122
1.16602590,2132.05740000,0.00000000,-0.45058893
1.16602590,1449.24160000,0.00000000,-0.45058893
1.16602590,1919.29050000,0.00000000,-0.45058893
1.16602590,2125.20460000,0.00000000,-0.45058893
0.90016620,195.22742000,0.00000000,0.02963874
1.16602590,2152.91580000,0.00000000,-0.45058893
1.13914920,1028.99960000,1.00000000,-0.41613396
0.96237075,608.75770000,2.00000000,-0.24409576
0.74743766,401.99255000,3.00000000,0.05702275
1.05880530,751.73020000,1.00000000,-0.33862092
1.16602590,1542.31590000,2.00000000,-0.45058893
0.91192040,560.03406000,3.00000000,-0.19480113
1.06149350,757.46893000,1.00000000,-0.34139516
0.73971520,319.96710000,2.00000000,0.10657554
0.89055090,538.71800000,3.00000000,-0.16671551
0.73200220,383.00310000,1.00000000,0.08343080
1.14312550,1060.94230000,2.00000000,-0.42096002
0.94834260,596.45636000,3.00000000,-0.23329114
0.88338274,168.73729000,1.00000000,0.04498177
0.80400515,275.87020000,2.00000000,0.07547761
0.71948445,356.51300000,3.00000000,0.11065386
0.77917814,440.00058000,1.00000000,-0.01039721
0.72923090,379.98383000,2.00000000,0.08658925
0.71840760,349.97546000,3.00000000,0.11300197
0.89102083,207.52878000,1.00000000,0.03675218
0.75937380,304.76068000,2.00000000,0.09308606
0.71860570,353.37662000,3.00000000,0.11188954
0.73252875,325.70580000,1.00000000,0.10950195
0.79033170,112.69359000,2.00000000,0.07020152
0.97434370,622.72675000,3.00000000,-0.25617498
0.72280884,366.48930000,1.00000000,0.10217667
0.72029700,358.23240000,2.00000000,0.10916884
0.71982760,341.71854000,3.00000000,0.11323276
0.82518920,474.21628000,1.00000000,-0.06923198
0.72986203,381.04742000,2.00000000,0.08547193
0.78573865,287.87854000,3.00000000,0.08436376
0.72895440,379.25278000,1.00000000,0.08731366
0.72552097,333.77322000,2.00000000,0.11179753
0.71989740,345.14313000,3.00000000,0.11407916
1.16330670,1335.05100000,1.00000000,-0.44711083
1.02951880,697.60944000,2.00000000,-0.30765988
0.86538506,512.40130000,3.00000000,-0.12993796
0.71903765,354.80780000,1.00000000,0.11155873
0.77354830,433.74542000,2.00000000,0.00023573
0.71802545,352.39163000,3.00000000,0.11212775
0.72283710,366.68024000,1.00000000,0.10195206
0.72078800,340.07300000,2.00000000,0.11253529
0.71972686,346.72480000,3.00000000,0.11393328
0.72669690,331.97858000,1.00000000,0.11128014
1.14696740,1098.23080000,2.00000000,-0.42630792
0.71989130,344.24580000,3.00000000,0.11394855
0.74174790,395.55856000,1.00000000,0.06736198
0.72367734,368.63855000,2.00000000,0.09946996
0.71908367,355.17856000,3.00000000,0.11151804
0.71912530,348.27026000,1.00000000,0.11357147
0.71825980,350.33096000,2.00000000,0.11284710
0.73843646,392.03818000,3.00000000,0.07196923
0.71849780,353.22614000,1.00000000,0.11192401
0.71789503,351.60080000,2.00000000,0.11229879
0.71804917,350.78812000,3.00000000,0.11264582
0.71951040,347.54758000,1.00000000,0.11373690
0.71818810,350.46210000,2.00000000,0.11279034
0.71790950,351.91934000,3.00000000,0.11218585
1.16602590,1690.99400000,1.00000000,-0.45058893
1.16337990,1336.45900000,2.00000000,-0.44719017
0.71852030,349.71216000,3.00000000,0.11311183
0.71818733,352.73950000,1.00000000,0.11204734
0.71795610,352.17014000,2.00000000,0.11215701
0.71790610,351.88547000,3.00000000,0.11218902
0.71795046,351.12515000,1.00000000,0.11248865
0.71789600,351.52225000,2.00000000,0.11232884
0.71789690,351.72080000,3.00000000,0.11225065
0.92883146,574.34125000,1.00000000,-0.21101830
0.71796960,351.05190000,2.00000000,0.11252375
0.71789694,351.72177000,3.00000000,0.11225049
0.71833320,352.98334000,1.00000000,0.11198161
0.71790610,351.88574000,2.00000000,0.11218904
1.09765110,843.62360000,3.00000000,-0.37274008
0.72615160,371.96182000,1.00000000,0.09528336
0.72223400,361.92365000,2.00000000,0.10689517
0.71789736,351.74313000,3.00000000,0.11224268
0.71789664,351.70400000,1.00000000,0.11225796
0.71789540,351.61313000,2.00000000,0.11229396
0.71789500,351.56770000,3.00000000,0.11231105
0.71790520,351.38635000,1.00000000,0.11238066
0.71789545,351.55360000,2.00000000,0.11231675
0.71789587,351.63718000,3.00000000,0.11228394
0.94914025,597.20590000,1.00000000,-0.23402829
0.71792330,351.25494000,2.00000000,0.11242959
0.77582060,105.30405000,3.00000000,0.07037048
