like1,parT,chain,KGEval
1.39362250,741.97280000,0.00000000,-0.55338919
1.36731590,969.71850000,0.00000000,-0.60637077
1.30209580,1484.28270000,0.00000000,-0.68962561
1.36218040,1023.65730000,0.00000000,-0.61744634
1.30879520,1452.19000000,0.00000000,-0.68582282
1.32971980,1327.38730000,0.00000000,-0.66875449
1.74398430,222.41788000,0.00000000,-0.41548077
1.39216970,751.65530000,0.00000000,-0.55606072
1.47475730,454.44754000,0.00000000,-0.46677981
1.24564240,1782.02620000,0.00000000,-0.72028131
1.32851290,2106.86990000,0.00000000,-0.74212068
1.33034290,2124.35350000,0.00000000,-0.74296037
1.28465500,1554.70680000,1.00000000,-0.69753255
1.25358970,1668.36650000,2.00000000,-0.70989287
1.24371340,1725.19630000,3.00000000,-0.71497639
1.31400280,1425.05590000,1.00000000,-0.68196857
1.28763330,1543.50960000,2.00000000,-0.69635205
1.27121170,1602.73660000,3.00000000,-0.70323492
1.27401070,1592.86710000,1.00000000,-0.70234332
1.27437560,1880.72250000,2.00000000,-0.72836648
1.24324560,1736.79480000,3.00000000,-0.71629575
1.32859430,1335.78860000,1.00000000,-0.66989677
1.27489710,1590.28400000,2.00000000,-0.70189292
1.26310520,1848.57690000,3.00000000,-0.72538843
1.27085970,1870.85300000,1.00000000,-0.72744694
1.24996330,1803.82400000,2.00000000,-0.72204350
1.24424370,1770.30930000,3.00000000,-0.71946716
1.26638750,1857.52560000,1.00000000,-0.72634568
1.24740960,1791.36100000,2.00000000,-0.72109258
1.24358600,1758.27870000,3.00000000,-0.71820149
1.32198060,1379.64120000,1.00000000,-0.67635286
1.24957630,1686.15520000,2.00000000,-0.71141151
1.24345480,1734.09070000,3.00000000,-0.71612589
1.24788440,1696.04330000,1.00000000,-0.71211238
1.33550920,1283.18480000,2.00000000,-0.66235868
1.28155850,1565.88090000,3.00000000,-0.69947751
1.24328340,1753.55210000,1.00000000,-0.71779933
1.24311510,1745.17350000,2.00000000,-0.71722850
1.24316990,1740.98410000,3.00000000,-0.71653514
1.24354840,1758.05850000,1.00000000,-0.71823154
1.24288920,1746.07460000,2.00000000,-0.71733483
1.24310960,1740.08260000,3.00000000,-0.71632573
1.24383780,1727.16100000,1.00000000,-0.71533206
1.28501500,1553.40110000,2.00000000,-0.69733665
1.28160950,1900.92090000,3.00000000,-0.72905603
1.24676440,1786.88660000,1.00000000,-0.72094314
1.24331710,1756.04150000,2.00000000,-0.71808472
1.32998290,1326.03920000,3.00000000,-0.66872552
1.25534140,1660.96120000,1.00000000,-0.70887129
1.24326150,1736.10750000,2.00000000,-0.71634525
1.24321250,1741.09110000,3.00000000,-0.71656710
1.26769100,1615.63650000,1.00000000,-0.70411252
1.24297500,1749.18070000,2.00000000,-0.71773795
1.24306100,1744.63160000,3.00000000,-0.71700682
1.24370460,1765.15050000,1.00000000,-0.71866304
1.24314280,1755.16200000,2.00000000,-0.71807594
1.24313100,1735.18490000,3.00000000,-0.71627913
1.24314560,1754.80730000,1.00000000,-0.71800117
1.24311110,1747.89580000,2.00000000,-0.71761110
1.39119980,758.53850000,3.00000000,-0.55764355
1.24301000,1746.97560000,1.00000000,-0.71748448
1.26767870,1614.97600000,2.00000000,-0.70419637
1.25068940,1680.52530000,3.00000000,-0.71107684
1.82937540,191.39668000,1.00000000,-0.42191327
1.36138200,1032.24550000,2.00000000,-0.61897969
1.27196840,1600.68530000,3.00000000,-0.70282981
1.29021500,1533.56520000,1.00000000,-0.69539171
1.26157180,1637.32810000,2.00000000,-0.70718276
1.24911630,1689.20960000,3.00000000,-0.71170080
1.33409060,2180.28560000,1.00000000,-0.74505854
1.24629000,1704.42850000,2.00000000,-0.71310114
1.24399950,1726.16210000,3.00000000,-0.71524969
