like1,parT,chain,KGEval
0.44324440,1412.03210000,0.00000000,-0.13690266
0.69938580,266.70026000,0.00000000,0.33099442
0.55850310,2037.17970000,0.00000000,-0.24386368
0.77580390,999.70970000,0.00000000,0.01286932
0.82112800,713.90826000,0.00000000,0.13467808
0.56888870,2177.26000000,0.00000000,-0.25058258
0.54290605,1864.23930000,0.00000000,-0.22953582
0.43611354,1383.62150000,0.00000000,-0.12843062
0.47972026,1531.73380000,0.00000000,-0.16710622
0.74887720,420.56620000,0.00000000,0.35143083
0.46197360,1477.68970000,0.00000000,-0.15635831
0.54637647,1905.91540000,0.00000000,-0.23520474
0.50302000,1623.93040000,1.00000000,-0.18552438
0.47198632,1503.77590000,2.00000000,-0.16155673
0.41114476,1263.46700000,3.00000000,-0.10038736
0.51302767,1658.97380000,1.00000000,-0.19264470
0.48549390,1165.09050000,2.00000000,-0.03541603
0.40178330,1288.56130000,3.00000000,-0.11328093
0.53208910,1757.43470000,1.00000000,-0.21315353
0.44966272,1197.94460000,2.00000000,-0.06295812
0.40774494,1337.81710000,3.00000000,-0.12466311
0.54240380,1854.49700000,1.00000000,-0.22817064
0.56019980,2056.57280000,2.00000000,-0.24484999
0.44084874,1208.97060000,3.00000000,-0.07051857
0.42756963,1368.15190000,1.00000000,-0.12709380
0.40326107,1328.35660000,2.00000000,-0.12305944
0.39810080,1308.45890000,3.00000000,-0.11955277
0.55788780,2029.04410000,1.00000000,-0.24341741
0.41115020,1263.60220000,2.00000000,-0.10046917
0.39910406,1300.70960000,3.00000000,-0.11818268
0.40335375,1328.98950000,1.00000000,-0.12314347
0.40019220,1296.22830000,2.00000000,-0.11696575
0.39898620,1312.60890000,3.00000000,-0.12053487
0.42199610,1235.50920000,1.00000000,-0.08540767
0.39805803,1309.56530000,2.00000000,-0.11981516
0.40744227,1272.53720000,3.00000000,-0.10521170
0.39860430,1302.89690000,1.00000000,-0.11867469
0.39852940,1316.23390000,2.00000000,-0.12090582
0.54702300,1914.23290000,3.00000000,-0.23624957
0.51735680,1672.56700000,1.00000000,-0.19559589
0.40038833,1298.51010000,2.00000000,-0.11761321
0.39897487,1318.40770000,3.00000000,-0.12120885
0.40127742,1292.57310000,1.00000000,-0.11532012
0.39862844,1302.59100000,2.00000000,-0.11861642
0.39827970,1307.60000000,3.00000000,-0.11940675
0.39942340,1319.26340000,1.00000000,-0.12134627
0.50715125,1638.81700000,2.00000000,-0.18904946
0.39812747,1309.98650000,3.00000000,-0.11988975
0.46566203,1487.57900000,1.00000000,-0.15849721
0.44033578,1395.08500000,2.00000000,-0.13212146
0.39855630,1316.53970000,3.00000000,-0.12095602
0.50108040,1616.32030000,1.00000000,-0.18356853
0.39894280,1313.43330000,2.00000000,-0.12064919
0.39859453,1303.48450000,3.00000000,-0.11878575
0.39894885,1305.34800000,1.00000000,-0.11901550
0.39879210,1314.62500000,2.00000000,-0.12075118
0.46618453,1489.07560000,3.00000000,-0.15881046
0.46064514,1473.20850000,1.00000000,-0.15527958
0.43891522,1390.40420000,2.00000000,-0.12993213
0.42833418,1224.79570000,3.00000000,-0.08033002
