date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,2.13,144.559,13.31,,,
1990-01-02,2.193,145.377,3.91,0.0,2.25,1.92
1990-01-03,2.907,146.131,3.91,0.03,1.57,1.16
1990-01-04,3.208,146.813,3.88,0.04,0.1,0.93
1990-01-05,3.484,147.357,3.87,0.08,0.1,1.8
1990-01-06,3.484,147.821,3.99,0.02,0.14,3.07
1990-01-07,3.484,148.419,3.99,0.29,6.42,1.14
1990-01-08,3.484,148.804,3.91,0.0,1.94,0.76
1990-01-09,3.484,149.184,3.88,0.0,0.03,-0.17
1990-01-10,3.484,149.498,3.88,0.0,0.0,0.07
1990-01-11,3.484,149.871,3.87,0.0,0.0,0.03
1990-01-12,3.484,150.103,3.87,0.01,0.0,-0.39
1990-01-13,3.484,150.334,3.87,0.05,0.0,-0.26
1990-01-14,3.484,150.565,3.89,0.05,0.0,0.09
1990-01-15,3.484,150.797,3.89,0.02,1.4,0.55
1990-01-16,3.484,151.022,3.88,0.0,0.0,0.11
1990-01-17,3.484,151.176,4.06,0.0,0.0,0.49
1990-01-18,3.484,151.331,4.04,0.26,11.19,0.28
1990-01-19,3.484,151.485,3.91,0.04,0.58,-1.24
1990-01-20,3.484,151.632,3.88,0.1,0.0,0.3
1990-01-21,3.484,151.709,3.88,0.01,0.0,-1.04
1990-01-22,3.484,151.794,3.87,0.03,0.0,-1.33
1990-01-23,3.484,151.941,3.87,0.16,0.0,0.82
1990-01-24,3.484,152.018,3.89,0.1,0.0,4.25
1990-01-25,3.484,152.102,3.96,0.02,0.11,6.04
1990-01-26,3.484,152.256,3.9,0.08,3.38,4.9
1990-01-27,3.484,152.554,4.02,0.21,0.54,1.93
1990-01-28,3.484,154.324,3.91,0.2,7.05,1.7
1990-01-29,3.484,154.952,3.9,0.03,0.28,-1.45
1990-01-30,3.484,155.54,3.88,0.3,2.12,1.92
1990-01-31,3.484,156.553,3.92,0.39,0.84,4.97
1990-02-01,3.484,158.174,3.98,0.33,3.15,1.31
1990-02-02,3.484,159.311,3.91,0.38,3.66,3.24
1990-02-03,3.484,160.769,3.92,0.19,1.3,5.91
1990-02-04,3.484,162.496,3.88,0.02,0.51,2.62
1990-02-05,3.484,163.707,3.87,0.15,0.0,2.72
1990-02-06,3.484,164.782,3.86,0.29,0.32,5.65
1990-02-07,3.484,165.986,3.86,0.56,0.12,5.99
1990-02-08,3.484,166.972,3.95,0.39,0.35,7.64
1990-02-09,3.484,168.013,3.9,0.32,5.83,4.06
1990-02-10,3.484,168.83,3.89,0.4,0.1,6.05
1990-02-11,3.485,169.641,3.89,0.27,0.91,4.47
1990-02-12,3.495,170.383,3.87,1.2,1.79,4.29
1990-02-13,3.495,170.964,3.86,0.83,0.08,6.07
1990-02-14,3.495,171.468,3.85,0.5,0.0,5.77
1990-02-15,3.495,171.965,3.86,0.82,0.0,5.42
1990-02-16,3.495,172.385,3.87,0.29,0.0,4.8
1990-02-17,3.495,172.791,3.87,0.33,0.0,3.65
1990-02-18,3.495,173.057,3.87,0.28,0.0,3.54
1990-02-19,3.495,173.47,3.86,0.48,0.54,3.7
1990-02-20,3.495,173.799,3.93,0.53,0.0,6.84
1990-02-21,3.495,174.051,3.89,0.46,4.21,7.54
1990-02-22,3.495,174.296,3.86,0.57,0.28,4.94
1990-02-23,3.495,174.471,3.85,0.86,0.0,8.27
1990-02-24,3.495,174.716,3.87,0.88,0.0,9.44
1990-02-25,3.495,174.884,3.86,0.6,0.52,7.0
1990-02-26,3.495,175.052,3.85,0.82,0.0,6.49
1990-02-27,3.495,175.22,3.86,0.74,0.0,7.1
1990-02-28,3.495,175.381,3.85,0.68,0.0,6.49
1990-03-01,3.495,175.472,3.92,0.96,0.07,5.27
1990-03-02,3.495,175.633,3.92,0.59,3.26,1.67
1990-03-03,3.495,175.717,3.87,0.61,1.9,0.2
1990-03-04,3.495,175.801,3.85,1.19,0.03,-0.44
1990-03-05,3.495,175.885,3.84,1.44,0.0,1.33
1990-03-06,3.495,175.969,3.84,1.32,0.0,2.43
1990-03-07,3.495,176.059,3.86,1.7,0.0,5.31
1990-03-08,3.495,176.219,3.9,1.26,2.57,6.89
1990-03-09,3.495,176.304,3.88,0.77,1.84,4.66
1990-03-10,3.495,176.388,3.84,0.87,0.07,3.61
1990-03-11,3.495,176.465,3.84,1.96,0.0,9.71
1990-03-12,3.495,176.472,3.84,1.44,0.42,9.49
1990-03-13,3.495,176.549,3.89,1.24,0.0,8.6
1990-03-14,3.495,176.556,3.87,0.94,3.29,6.18
1990-03-15,3.495,176.633,3.85,1.05,0.09,5.08
1990-03-16,3.495,176.633,3.83,1.39,0.0,6.08
1990-03-17,3.495,176.64,3.84,1.93,0.0,9.28
1990-03-18,3.495,176.717,3.83,1.64,0.0,9.32
1990-03-19,3.495,176.717,3.83,2.03,0.0,9.29
1990-03-20,3.519,176.724,3.83,1.88,0.0,10.37
1990-03-21,3.776,176.808,3.83,2.19,0.0,11.2
1990-03-22,3.681,176.892,4.01,2.0,0.0,10.31
1990-03-23,3.677,176.976,4.02,1.19,9.48,7.32
1990-03-24,3.643,177.06,3.91,0.62,4.39,4.11
1990-03-25,3.738,177.144,3.87,0.92,2.67,3.58
1990-03-26,3.718,177.221,3.86,1.13,0.18,2.18
1990-03-27,3.495,177.221,3.84,1.08,0.0,0.4
1990-03-28,3.495,177.221,3.85,1.53,0.0,1.52
1990-03-29,3.495,177.221,3.85,1.09,0.0,1.21
1990-03-30,3.495,177.207,3.82,1.12,0.0,1.68
1990-03-31,3.495,177.053,3.82,2.3,0.0,3.54
1990-04-01,3.495,177.074,3.84,2.4,1.49,8.49
1990-04-02,3.495,177.326,4.0,1.49,1.46,7.53
1990-04-03,3.503,177.571,3.96,0.98,8.98,2.98
1990-04-04,3.58,177.739,4.01,1.0,1.83,2.32
1990-04-05,3.495,177.929,4.08,0.97,7.13,1.57
1990-04-06,3.495,178.395,4.09,0.85,11.43,0.29
1990-04-07,3.495,179.229,3.92,1.31,7.85,3.0
1990-04-08,3.495,179.747,3.96,1.59,0.21,3.16
1990-04-09,3.495,180.265,3.9,1.16,4.58,3.42
1990-04-10,3.495,180.754,3.9,1.13,1.5,0.83
1990-04-11,3.495,180.971,3.87,0.73,1.81,2.9
1990-04-12,3.503,181.653,3.86,1.52,0.29,4.68
1990-04-13,3.589,182.265,3.93,1.3,1.05,5.5
1990-04-14,3.595,182.941,3.88,1.07,4.2,2.61
1990-04-15,3.547,183.473,3.93,1.73,0.25,5.95
1990-04-16,3.6,184.156,3.93,1.15,3.31,3.28
1990-04-17,3.604,184.754,3.87,1.96,3.16,5.58
1990-04-18,3.633,185.272,3.89,1.64,0.7,3.14
1990-04-19,3.508,185.79,3.99,1.5,2.8,3.54
1990-04-20,3.637,186.316,4.21,1.33,6.27,3.85
1990-04-21,3.542,186.92,4.22,1.12,14.21,-1.06
1990-04-22,3.542,187.481,4.35,1.14,9.19,0.34
1990-04-23,3.538,188.389,4.05,1.62,13.36,3.21
1990-04-24,3.504,189.548,3.9,1.14,3.05,3.45
1990-04-25,3.609,190.774,3.85,1.86,0.77,3.32
1990-04-26,3.704,191.83,3.83,1.97,0.35,3.36
1990-04-27,3.708,192.812,3.82,2.23,0.0,4.08
1990-04-28,3.755,193.897,3.81,2.94,0.0,5.57
1990-04-29,3.808,195.236,3.8,2.88,0.0,8.36
1990-04-30,3.791,196.675,3.81,3.24,0.0,8.96
1990-05-01,3.618,198.024,3.79,2.84,0.02,10.38
1990-05-02,4.164,199.16,3.78,3.87,0.0,9.97
1990-05-03,8.003,199.782,3.77,4.33,0.0,11.38
1990-05-04,8.616,200.213,3.78,4.6,0.0,10.52
1990-05-05,10.646,200.388,3.78,4.5,0.0,10.74
1990-05-06,11.376,200.471,3.79,4.08,1.47,11.24
1990-05-07,11.237,200.471,3.8,3.79,0.03,10.7
1990-05-08,11.347,200.463,3.83,3.45,0.15,10.14
1990-05-09,11.385,200.395,3.87,1.45,3.95,8.61
1990-05-10,11.347,200.562,3.86,1.75,3.16,7.79
1990-05-11,11.398,200.554,3.82,1.69,0.1,7.56
1990-05-12,11.467,200.471,4.03,2.6,0.0,9.61
1990-05-13,11.19,200.456,3.91,1.51,12.77,6.68
1990-05-14,11.285,200.274,3.84,2.51,0.4,8.53
1990-05-15,11.307,200.077,3.81,2.24,0.0,9.32
1990-05-16,11.563,199.729,3.87,3.16,0.0,9.67
1990-05-17,11.688,199.539,3.88,3.61,6.34,11.74
1990-05-18,11.318,199.281,3.83,1.54,0.2,9.03
1990-05-19,8.558,199.19,3.84,2.91,1.67,9.04
1990-05-20,6.722,199.077,3.86,2.57,3.94,10.56
1990-05-21,9.873,198.713,3.84,1.98,2.7,8.94
1990-05-22,11.307,198.356,3.98,2.25,0.38,8.2
1990-05-23,11.541,198.069,3.97,2.11,9.09,6.99
1990-05-24,11.44,197.622,3.86,2.04,5.29,7.77
1990-05-25,11.304,197.273,3.84,3.06,0.1,10.18
1990-05-26,9.047,197.098,3.82,2.0,0.27,8.4
1990-05-27,7.338,196.992,3.82,2.89,0.16,10.94
1990-05-28,10.144,196.705,3.8,2.53,1.18,8.52
1990-05-29,11.588,196.25,3.8,3.84,0.02,9.04
1990-05-30,11.502,195.788,3.79,3.26,0.0,11.52
1990-05-31,11.765,195.233,3.77,3.91,0.0,11.0
1990-06-01,13.639,194.517,3.83,4.57,0.0,14.42
1990-06-02,13.956,193.72,3.79,1.74,0.16,11.93
1990-06-03,14.046,192.915,3.79,3.53,0.08,12.66
1990-06-04,13.968,192.051,4.19,3.8,0.67,12.97
1990-06-05,13.713,191.416,3.97,0.95,18.17,7.84
1990-06-06,13.947,190.619,3.81,3.01,0.94,8.28
1990-06-07,13.96,189.822,3.81,4.48,0.0,12.06
1990-06-08,14.102,189.025,3.83,3.02,0.0,12.01
1990-06-09,14.155,188.219,3.82,1.74,0.29,10.08
1990-06-10,14.154,187.333,3.79,2.65,0.0,8.97
1990-06-11,14.134,186.451,3.83,3.73,4.17,11.11
1990-06-12,14.02,185.588,3.82,1.92,0.1,9.22
1990-06-13,13.926,184.739,3.86,2.16,0.0,9.8
1990-06-14,13.831,184.034,3.83,1.89,5.09,10.31
