date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,23.74,,,
1990-01-02,,,0.89,0.17,5.58,8.03
1990-01-03,,,0.84,0.15,5.99,7.78
1990-01-04,,,0.8,0.6,5.21,6.18
1990-01-05,,,0.78,0.34,3.81,6.08
1990-01-06,,,0.77,0.05,0.08,4.76
1990-01-07,,,0.77,0.07,0.0,5.56
1990-01-08,,,0.77,0.02,0.86,4.86
1990-01-09,,,0.76,0.18,0.05,4.4
1990-01-10,,,0.76,0.13,0.0,3.21
1990-01-11,,,0.76,0.18,0.01,3.83
1990-01-12,,,0.76,0.21,0.05,4.53
1990-01-13,,,0.76,0.12,1.18,6.09
1990-01-14,,,0.76,0.27,1.18,4.4
1990-01-15,,,0.76,0.02,0.04,4.21
1990-01-16,,,0.76,0.09,0.0,3.76
1990-01-17,,,0.76,0.25,0.0,4.56
1990-01-18,,,0.76,0.15,0.0,3.99
1990-01-19,,,0.76,0.21,0.0,3.67
1990-01-20,,,0.76,0.1,0.0,1.72
1990-01-21,,,0.76,0.17,0.0,2.54
1990-01-22,,,0.75,0.42,0.0,3.28
1990-01-23,,,0.76,0.45,0.0,4.09
1990-01-24,,,0.76,0.44,0.0,6.35
1990-01-25,,,0.76,0.38,0.0,8.08
1990-01-26,,,0.76,0.58,0.0,8.91
1990-01-27,,,0.75,0.3,0.23,7.41
1990-01-28,,,0.88,0.55,0.98,10.33
1990-01-29,,,0.8,0.51,5.3,4.46
1990-01-30,,,0.77,0.87,0.73,6.33
1990-01-31,,,0.83,0.25,0.0,5.59
1990-02-01,,,0.8,0.68,5.55,6.42
1990-02-02,,,0.76,0.45,0.15,5.69
1990-02-03,,,0.76,0.53,0.0,7.84
1990-02-04,,,0.75,0.78,0.0,6.65
1990-02-05,,,0.74,0.57,0.0,9.6
1990-02-06,,,0.75,1.04,0.0,9.5
1990-02-07,,,0.75,0.81,0.0,11.49
1990-02-08,,,0.75,0.61,0.0,9.7
1990-02-09,,,0.75,0.84,0.0,9.33
1990-02-10,,,0.74,0.98,0.0,10.17
1990-02-11,,,0.75,1.1,0.0,11.25
1990-02-12,,,0.74,1.11,0.0,8.7
1990-02-13,,,0.73,2.22,0.0,9.5
1990-02-14,,,0.73,1.53,0.0,8.74
1990-02-15,,,0.74,2.05,0.0,10.97
1990-02-16,,,0.73,1.86,0.0,9.15
1990-02-17,,,0.74,1.79,0.0,9.27
1990-02-18,,,0.75,1.75,0.0,9.73
