date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,0.28,,,
1990-01-02,,,0.28,0.16,0.47,3.43
1990-01-03,,,0.28,0.08,0.37,4.95
1990-01-04,,,0.28,0.21,0.2,3.22
1990-01-05,,,0.28,0.0,0.0,2.85
1990-01-06,,,0.29,0.0,0.0,1.27
1990-01-07,,,0.29,0.07,5.81,2.77
1990-01-08,,,0.28,0.27,2.76,3.21
1990-01-09,,,0.28,0.06,0.21,1.86
1990-01-10,,,0.28,0.02,0.04,1.86
1990-01-11,,,0.28,0.03,0.0,-1.62
1990-01-12,,,0.28,0.01,0.0,0.21
1990-01-13,,,0.28,0.03,0.0,1.34
1990-01-14,,,0.28,0.0,0.0,-1.61
1990-01-15,,,0.28,0.07,3.95,2.85
1990-01-16,,,0.28,0.01,0.15,3.02
1990-01-17,,,0.29,0.02,0.0,2.33
1990-01-18,,,0.29,0.03,7.96,0.68
1990-01-19,,,0.28,0.21,3.16,-0.04
1990-01-20,,,0.28,0.04,0.1,-0.39
1990-01-21,,,0.28,0.08,0.0,-0.05
1990-01-22,,,0.28,0.06,0.0,-0.42
1990-01-23,,,0.28,0.08,0.0,-0.24
1990-01-24,,,0.28,0.47,0.0,4.63
1990-01-25,,,0.31,0.2,1.04,4.94
1990-01-26,,,0.3,0.5,4.98,7.63
1990-01-27,,,0.29,0.14,1.0,3.49
1990-01-28,,,0.29,0.9,7.21,6.19
1990-01-29,,,0.28,0.28,1.51,-0.11
1990-01-30,,,0.28,0.81,0.0,4.92
1990-01-31,,,0.28,0.88,0.0,5.98
1990-02-01,,,0.28,0.58,4.94,2.69
1990-02-02,,,0.28,0.63,1.06,4.82
1990-02-03,,,0.28,0.25,0.8,6.94
1990-02-04,,,0.28,0.19,0.65,3.87
1990-02-05,,,0.27,0.53,0.0,6.75
1990-02-06,,,0.28,1.42,0.0,9.33
1990-02-07,,,0.28,0.41,0.9,5.67
1990-02-08,,,0.28,0.41,0.0,6.77
1990-02-09,,,0.28,0.44,0.29,5.52
1990-02-10,,,0.28,0.17,0.0,8.27
1990-02-11,,,0.29,0.3,2.7,7.54
1990-02-12,,,0.29,0.79,6.66,5.54
1990-02-13,,,0.28,0.8,7.51,7.49
1990-02-14,,,0.28,0.44,1.08,5.57
1990-02-15,,,0.28,0.55,0.0,6.8
1990-02-16,,,0.28,0.46,0.0,7.18
1990-02-17,,,0.28,0.37,0.0,4.87
1990-02-18,,,0.28,0.59,0.0,5.1
1990-02-19,,,0.28,0.57,0.18,9.7
1990-02-20,,,0.27,0.72,0.0,7.24
1990-02-21,,,0.28,1.12,1.18,10.61
1990-02-22,,,0.27,0.58,0.0,7.51
1990-02-23,,,0.27,1.0,0.0,8.9
1990-02-24,,,0.27,2.08,0.0,11.49
1990-02-25,,,0.27,1.12,0.0,10.45
1990-02-26,,,0.28,0.7,0.0,7.86
1990-02-27,,,0.27,0.69,0.0,7.13
1990-02-28,,,0.27,0.87,0.23,9.65
1990-03-01,,,0.28,0.81,0.01,9.26
1990-03-02,,,0.28,0.62,3.9,3.9
1990-03-03,,,0.27,0.53,1.43,-0.39
1990-03-04,,,0.27,1.61,0.0,-1.26
1990-03-05,,,0.27,1.69,0.0,2.13
1990-03-06,,,0.27,1.91,0.0,1.89
1990-03-07,,,0.27,1.75,0.0,4.23
