date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.903,27.966,0.57,,,
1990-01-02,0.904,28.094,0.58,0.24,7.02,-0.15
1990-01-03,0.919,28.208,0.57,0.09,10.03,2.13
1990-01-04,0.966,28.331,0.56,0.39,7.46,-0.44
1990-01-05,0.901,28.467,0.55,0.06,0.2,-1.49
1990-01-06,0.885,28.581,0.55,0.05,0.0,-0.96
1990-01-07,0.929,28.693,0.55,0.06,0.0,-1.13
1990-01-08,0.851,28.782,0.55,0.09,0.0,-0.7
1990-01-09,0.915,28.871,0.55,0.04,0.0,-0.8
1990-01-10,0.924,28.968,0.55,0.04,0.0,-2.01
1990-01-11,0.905,29.056,0.55,0.05,0.57,-1.08
1990-01-12,0.926,29.136,0.55,0.2,0.12,-3.0
1990-01-13,0.926,29.214,0.55,0.07,0.0,-2.43
1990-01-14,0.923,29.274,0.55,0.08,0.11,-1.33
1990-01-15,0.906,29.307,0.55,0.12,0.0,-1.65
1990-01-16,1.098,29.315,0.55,0.15,0.19,-2.08
1990-01-17,1.342,29.315,0.55,0.19,0.0,-1.94
1990-01-18,1.334,29.314,0.55,0.17,0.0,-2.24
1990-01-19,1.369,29.306,0.55,0.32,0.0,-2.68
1990-01-20,1.399,29.305,0.55,0.3,0.0,-2.81
1990-01-21,1.383,29.287,0.55,0.34,0.0,-2.92
1990-01-22,1.324,29.261,0.55,0.42,0.0,-3.5
1990-01-23,1.376,29.252,0.55,0.5,0.0,-2.67
1990-01-24,1.353,29.234,0.55,0.43,0.1,-1.69
1990-01-25,1.203,29.227,0.55,0.47,0.0,1.08
1990-01-26,1.193,29.226,0.55,0.34,0.0,1.86
1990-01-27,1.2,29.217,0.55,0.34,0.0,0.65
1990-01-28,1.157,29.21,0.57,0.31,0.01,4.46
1990-01-29,1.156,29.218,0.56,0.38,9.54,-1.92
1990-01-30,1.149,29.217,0.55,0.26,2.19,0.14
1990-01-31,1.177,29.21,0.56,0.35,0.1,-0.2
1990-02-01,1.139,29.217,0.55,0.39,3.21,-0.62
1990-02-02,1.194,29.208,0.55,0.34,0.1,-1.72
1990-02-03,1.216,29.199,0.55,0.61,0.0,-0.31
1990-02-04,1.22,29.19,0.54,0.73,0.0,-0.07
