date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.0,21.395,0.14,,,
1990-01-02,0.0,21.802,0.13,0.29,4.04,3.68
1990-01-03,0.0,22.13,0.13,0.45,2.31,4.04
1990-01-04,0.0,22.428,0.13,0.13,1.62,1.63
1990-01-05,0.0,22.696,0.13,0.15,0.06,2.56
1990-01-06,0.0,22.94,0.13,0.33,0.0,5.18
1990-01-07,0.0,23.184,0.13,0.41,1.7,5.42
1990-01-08,0.0,23.43,0.13,0.2,0.52,1.93
1990-01-09,0.0,23.675,0.13,0.07,0.0,1.25
1990-01-10,0.0,23.892,0.13,0.23,0.0,2.89
1990-01-11,0.0,24.109,0.13,0.05,0.0,0.09
1990-01-12,0.0,24.324,0.13,0.39,0.0,2.57
1990-01-13,0.0,24.482,0.13,0.27,0.0,2.98
1990-01-14,0.0,24.639,0.13,0.13,0.0,2.04
1990-01-15,0.0,24.794,0.13,0.22,0.0,1.73
1990-01-16,0.0,24.921,0.13,0.16,0.04,1.71
1990-01-17,0.0,25.049,0.13,0.21,0.0,2.55
1990-01-18,0.0,25.177,0.13,0.26,0.15,2.36
1990-01-19,0.0,25.305,0.13,0.1,0.08,0.64
1990-01-20,0.0,25.433,0.13,0.33,0.0,1.38
1990-01-21,0.0,25.561,0.13,0.54,0.0,2.84
1990-01-22,0.0,25.686,0.13,0.47,0.0,2.75
1990-01-23,0.0,25.782,0.13,0.53,0.0,3.32
1990-01-24,0.0,25.88,0.13,0.55,0.12,4.76
1990-01-25,0.0,25.977,0.13,0.25,0.81,5.83
1990-01-26,0.0,26.083,0.13,0.46,0.69,6.96
1990-01-27,0.0,26.278,0.13,0.53,2.19,5.1
1990-01-28,0.0,26.473,0.13,0.53,17.0,4.39
1990-01-29,0.0,26.671,0.13,0.31,0.96,-0.07
1990-01-30,0.0,26.874,0.13,0.58,3.52,2.72
1990-01-31,0.0,27.144,0.13,0.66,0.1,5.06
1990-02-01,0.0,27.472,0.13,0.47,9.57,2.31
1990-02-02,0.0,27.773,0.13,0.48,0.46,3.32
1990-02-03,0.0,28.078,0.13,0.45,0.19,6.55
1990-02-04,0.0,28.41,0.13,0.29,0.2,4.99
1990-02-05,0.0,28.687,0.13,0.5,0.0,6.13
1990-02-06,0.0,29.022,0.13,0.74,0.0,6.92
1990-02-07,0.0,29.291,0.13,0.96,1.61,7.14
1990-02-08,0.0,29.498,0.13,0.83,0.09,7.38
1990-02-09,0.0,29.711,0.13,0.52,0.0,9.49
1990-02-10,0.0,29.987,0.13,0.52,0.0,9.75
1990-02-11,0.0,30.267,0.13,0.57,0.0,6.46
1990-02-12,0.0,30.547,0.13,1.21,0.04,5.1
1990-02-13,0.0,30.828,0.13,1.39,0.1,6.32
1990-02-14,0.0,31.105,0.13,0.76,0.0,5.97
1990-02-15,0.0,31.312,0.13,1.06,0.0,7.31
1990-02-16,0.0,31.454,0.13,0.93,0.0,5.88
