date,level,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-04-01,,,0.47,1.99,13.44,12.32
1990-04-02,,,0.42,1.63,13.15,9.84
1990-04-03,,,0.41,2.25,0.84,9.31
1990-04-04,,,0.41,3.2,0.0,10.12
1990-04-05,,,0.42,2.27,0.0,11.42
1990-04-06,,,0.42,1.85,7.69,11.39
1990-04-07,,,0.41,1.94,3.2,8.5
1990-04-08,,,0.47,2.98,5.34,10.22
1990-04-09,,,0.43,1.98,19.8,9.32
1990-04-10,,,0.41,2.01,1.59,9.32
1990-04-11,,,0.4,2.65,0.0,7.31
1990-04-12,,,0.4,3.91,0.0,8.65
1990-04-13,,,0.4,4.51,0.0,11.86
1990-04-14,,,0.4,4.08,1.62,15.01
1990-04-15,,,0.39,3.67,0.0,12.21
1990-04-16,,,0.4,5.81,0.0,15.11
1990-04-17,,,0.4,3.97,0.0,12.59
1990-04-18,,,0.4,3.41,0.0,12.75
1990-04-19,,,0.4,3.39,0.0,11.09
1990-04-20,,,0.39,4.41,0.0,12.24
1990-04-21,,,0.4,4.95,0.0,11.39
1990-04-22,,,0.39,3.95,0.0,7.96
1990-04-23,,,0.39,4.56,0.7,10.28
1990-04-24,,,0.4,4.08,0.0,9.88
1990-04-25,,,0.4,4.02,0.0,10.09
1990-04-26,,,0.4,3.24,0.17,10.3
1990-04-27,,,0.42,3.1,0.35,13.06
1990-04-28,,,0.43,2.86,11.19,13.92
1990-04-29,,,0.42,2.35,9.97,13.13
1990-04-30,,,0.42,1.96,9.41,11.39
1990-05-01,,,0.4,1.8,4.33,11.55
1990-05-02,,,0.4,3.19,0.1,14.07
1990-05-03,,,0.4,2.5,0.47,11.72
1990-05-04,,,0.39,3.28,0.0,12.05
1990-05-05,,,0.39,4.4,0.0,12.48
1990-05-06,,,0.39,4.38,0.0,12.15
1990-05-07,,,0.39,4.58,0.0,12.06
1990-05-08,,,0.39,3.84,0.0,12.44
1990-05-09,,,0.4,3.79,0.0,14.26
1990-05-10,,,0.4,2.76,6.84,13.93
1990-05-11,,,0.39,2.34,1.91,13.83
1990-05-12,,,0.39,3.72,0.99,15.04
1990-05-13,,,0.39,3.75,0.21,14.64
1990-05-14,,,0.39,4.47,0.0,15.31
1990-05-15,,,0.39,4.44,0.0,16.4
1990-05-16,,,0.39,4.77,0.0,16.99
1990-05-17,,,0.38,4.47,0.0,16.28
1990-05-18,,,0.38,5.29,0.0,16.28
1990-05-19,,,0.39,6.18,0.0,18.12
1990-05-20,,,0.38,3.82,0.0,16.62
1990-05-21,,,0.38,6.02,0.0,18.49
1990-05-22,,,0.38,5.99,0.0,18.09
1990-05-23,,,0.38,5.32,0.0,17.67
1990-05-24,,,0.38,6.34,0.0,16.98
1990-05-25,,,0.38,6.65,0.0,17.15
1990-05-26,,,0.38,4.62,0.0,17.26
1990-05-27,,,0.38,4.62,0.0,18.67
1990-05-28,,,0.38,4.94,0.0,17.29
1990-05-29,,,0.38,4.31,0.0,15.62
1990-05-30,,,0.38,5.45,0.0,15.35
1990-05-31,,,0.38,5.96,0.0,17.48
1990-06-01,,,0.38,4.92,0.0,18.1
1990-06-02,,,0.38,6.04,0.0,19.0
1990-06-03,,,0.38,5.64,0.0,19.01
1990-06-04,,,0.38,4.66,0.0,20.33
1990-06-05,,,0.38,5.35,0.2,20.88
1990-06-06,,,0.38,5.18,0.0,18.72
1990-06-07,,,0.38,5.7,0.0,17.6
1990-06-08,,,0.37,5.49,0.0,17.91
1990-06-09,,,0.37,7.82,0.0,21.64
1990-06-10,,,0.38,6.1,0.0,19.45
1990-06-11,,,0.38,4.74,0.0,17.36
1990-06-12,,,0.38,5.12,0.0,18.05
1990-06-13,,,0.38,5.14,0.0,15.69
1990-06-14,,,0.37,5.24,0.0,17.36
1990-06-15,,,0.37,6.35,0.0,18.09
1990-06-16,,,0.37,5.8,0.0,18.09
1990-06-17,,,0.37,5.4,0.0,19.23
1990-06-18,,,0.36,7.17,0.0,22.66
1990-06-19,,,0.36,7.44,0.0,19.47
1990-06-20,,,0.37,7.7,0.0,22.7
1990-06-21,,,0.37,6.12,0.0,21.37
1990-06-22,,,0.36,6.8,0.0,21.12
1990-06-23,,,0.37,7.85,0.0,21.24
1990-06-24,,,0.37,5.23,0.0,20.81
1990-06-25,,,0.37,6.3,0.0,22.42
1990-06-26,,,0.37,5.58,0.0,21.32
1990-06-27,,,0.36,5.03,0.0,20.8
1990-06-28,,,0.37,7.64,0.0,23.77
1990-06-29,,,0.37,6.15,0.0,19.65
1990-06-30,,,0.36,5.67,0.0,20.35
1990-07-01,,,0.36,7.78,0.0,22.9
1990-07-02,,,0.37,7.68,0.0,22.51
1990-07-03,,,0.36,5.5,0.0,21.49
1990-07-04,,,0.37,8.14,0.0,25.02
1990-07-05,,,0.36,4.63,0.0,21.85
1990-07-06,,,0.36,6.52,0.0,22.91
1990-07-07,,,0.37,6.64,0.0,20.82
1990-07-08,,,0.37,5.29,0.03,20.38
1990-07-09,,,0.37,4.89,0.0,20.18
1990-07-10,,,0.36,5.5,0.0,21.9
1990-07-11,,,0.36,8.21,0.0,23.06
1990-07-12,,,0.36,7.53,0.0,22.61
1990-07-13,,,0.36,6.56,0.0,21.59
1990-07-14,,,0.36,6.45,0.0,19.69
1990-07-15,,,0.35,7.4,0.0,21.79
1990-07-16,,,0.36,8.93,0.0,22.81
1990-07-17,,,0.36,7.07,0.0,21.3
1990-07-18,,,0.35,4.83,0.0,21.91
1990-07-19,,,0.35,8.02,0.0,23.69
1990-07-20,,,0.35,7.6,0.0,23.45
1990-07-21,,,0.36,7.62,0.0,23.33
1990-07-22,,,0.36,5.35,0.0,24.45
1990-07-23,,,0.36,4.79,0.0,24.45
1990-07-24,,,0.35,5.08,0.0,22.37
1990-07-25,,,0.36,8.13,0.0,24.09
1990-07-26,,,0.36,6.41,0.0,22.99
1990-07-27,,,0.35,6.25,0.0,24.75
1990-07-28,,,0.36,7.81,1.47,24.06
1990-07-29,,,0.35,4.71,0.59,19.84
1990-07-30,,,0.36,6.63,0.0,20.85
1990-07-31,,,0.35,6.21,0.0,21.69
1990-08-01,,,0.35,7.5,0.0,22.39
1990-08-02,,,0.35,7.11,0.0,22.07
1990-08-03,,,0.36,6.95,0.0,22.35
1990-08-04,,,0.35,5.04,0.0,21.69
1990-08-05,,,0.35,6.4,0.28,22.02
1990-08-06,,,0.35,6.97,0.75,22.52
1990-08-07,,,0.35,6.88,0.0,22.37
1990-08-08,,,0.36,6.95,0.0,24.14
1990-08-09,,,0.36,5.09,0.0,22.71
1990-08-10,,,0.35,4.97,0.0,20.87
1990-08-11,,,0.35,6.18,0.0,21.36
1990-08-12,,,0.35,6.65,0.0,21.49
1990-08-13,,,0.35,7.0,0.0,22.17
1990-08-14,,,0.35,6.23,0.0,22.77
1990-08-15,,,0.34,6.35,0.0,21.75
1990-08-16,,,0.35,8.45,0.0,23.94
1990-08-17,,,0.35,5.92,0.0,21.84
1990-08-18,,,0.35,5.99,0.0,22.2
1990-08-19,,,0.36,5.97,0.0,23.4
1990-08-20,,,0.35,4.09,0.2,23.08
1990-08-21,,,0.35,4.43,0.1,21.46
1990-08-22,,,0.35,6.52,0.0,21.13
1990-08-23,,,0.35,5.54,0.0,20.49
1990-08-24,,,0.35,5.46,0.0,21.97
1990-08-25,,,0.34,5.26,0.0,20.89
1990-08-26,,,0.35,7.53,0.0,24.22
1990-08-27,,,0.35,5.65,0.0,21.83
1990-08-28,,,0.35,4.71,0.0,22.09
1990-08-29,,,0.35,3.8,0.0,21.97
1990-08-30,,,0.34,5.38,0.0,21.56
1990-08-31,,,0.35,6.99,0.0,23.33
1990-09-01,,,0.35,3.85,0.0,20.97
1990-09-02,,,0.35,4.37,0.0,21.03
1990-09-03,,,0.35,4.69,0.0,21.79
1990-09-04,,,0.35,3.82,0.0,20.22
1990-09-05,,,0.34,5.03,0.0,20.61
1990-09-06,,,0.34,5.51,0.0,21.59
1990-09-07,,,0.34,5.54,0.0,22.42
1990-09-08,,,0.35,6.22,0.0,23.36
1990-09-09,,,0.35,3.03,1.1,21.32
1990-09-10,,,0.35,4.04,0.08,21.78
1990-09-11,,,0.35,3.18,0.0,21.78
1990-09-12,,,0.35,3.65,0.0,22.12
1990-09-13,,,0.34,3.68,0.0,22.18
1990-09-14,,,0.35,4.52,0.0,21.39
1990-09-15,,,0.35,3.32,0.1,21.91
1990-09-16,,,0.36,2.96,0.54,22.45
1990-09-17,,,0.35,1.99,5.36,19.82
1990-09-18,,,0.35,2.91,2.36,20.99
1990-09-19,,,0.35,3.05,0.64,21.35
1990-09-20,,,0.34,2.91,1.57,21.01
1990-09-21,,,0.34,4.33,0.0,22.3
1990-09-22,,,0.35,5.2,0.0,20.84
1990-09-23,,,0.35,3.21,0.0,22.36
1990-09-24,,,0.35,3.45,0.0,20.32
1990-09-25,,,0.35,2.55,1.34,19.88
1990-09-26,,,0.35,1.78,0.12,15.95
1990-09-27,,,0.35,3.55,0.0,20.99
1990-09-28,,,0.35,2.49,0.0,21.34
1990-09-29,,,0.35,2.43,0.0,21.49
1990-09-30,,,0.35,3.2,2.44,23.12
1990-10-01,,,0.35,2.48,0.0,19.0
1990-10-02,,,0.35,3.0,9.22,19.12
1990-10-03,,,0.35,1.98,3.24,17.74
1990-10-04,,,0.35,2.28,0.1,18.13
1990-10-05,,,0.35,2.54,0.0,16.98
1990-10-06,,,0.35,2.22,0.0,16.7
1990-10-07,,,0.34,2.35,0.0,15.67
1990-10-08,,,0.35,3.51,0.0,16.84
1990-10-09,,,0.34,2.16,0.0,12.97
1990-10-10,,,0.35,2.72,0.0,14.12
1990-10-11,,,0.35,2.13,0.0,14.33
1990-10-12,,,0.35,2.07,0.0,13.52
1990-10-13,,,0.35,1.85,0.2,15.24
1990-10-14,,,0.35,1.89,0.0,16.93
1990-10-15,,,0.38,1.79,6.89,17.85
1990-10-16,,,0.38,1.24,6.24,14.02
1990-10-17,,,0.36,1.33,9.16,14.67
1990-10-18,,,0.37,1.13,0.2,12.66
1990-10-19,,,0.35,1.32,7.35,14.38
1990-10-20,,,0.35,1.28,0.2,12.58
1990-10-21,,,0.41,1.35,0.65,14.31
1990-10-22,,,0.37,0.84,22.74,11.52
1990-10-23,,,0.35,0.96,1.08,12.15
1990-10-24,,,0.35,0.97,0.0,12.63
1990-10-25,,,0.35,1.34,1.56,11.9
1990-10-26,,,0.35,1.23,0.0,11.9
1990-10-27,,,0.35,1.18,2.19,14.05
1990-10-28,,,0.35,1.08,0.1,13.02
1990-10-29,,,0.34,1.2,0.2,13.09
1990-10-30,,,0.34,1.39,0.0,15.07
1990-10-31,,,0.35,1.14,0.0,15.22
1990-11-01,,,0.34,0.94,0.57,14.65
1990-11-02,,,0.35,1.49,0.0,11.13
1990-11-03,,,0.34,0.63,0.0,8.75
1990-11-04,,,0.34,1.19,0.0,7.94
1990-11-05,,,0.34,1.23,0.0,8.74
1990-11-06,,,0.35,1.01,0.0,11.06
1990-11-07,,,0.38,0.66,0.1,13.67
1990-11-08,,,0.4,0.77,13.45,13.43
1990-11-09,,,0.36,0.7,13.61,13.09
1990-11-10,,,0.35,0.59,0.54,12.18
1990-11-11,,,0.35,1.06,0.0,11.82
1990-11-12,,,0.34,0.6,0.0,10.49
1990-11-13,,,0.34,0.83,0.0,11.46
1990-11-14,,,0.34,0.76,0.0,11.02
1990-11-15,,,0.34,0.52,0.0,10.53
1990-11-16,,,0.34,1.23,0.0,14.46
1990-11-17,,,0.34,1.45,0.0,11.29
1990-11-18,,,0.34,1.11,0.0,10.58
1990-11-19,,,0.34,0.98,0.0,10.74
1990-11-20,,,0.34,1.07,0.0,10.52
1990-11-21,,,0.34,0.71,0.0,11.87
1990-11-22,,,0.34,0.44,0.36,8.45
1990-11-23,,,0.34,0.29,0.0,4.82
1990-11-24,,,0.37,0.8,0.56,7.08
1990-11-25,,,0.37,0.39,13.21,9.52
1990-11-26,,,0.36,0.32,3.23,6.37
1990-11-27,,,0.35,0.28,3.31,6.46
1990-11-28,,,0.34,0.29,0.1,4.81
1990-11-29,,,0.34,0.24,0.0,5.17
1990-11-30,,,0.34,0.45,0.0,4.11
1990-12-01,,,0.34,0.37,0.0,3.88
1990-12-02,,,0.34,0.5,0.0,5.07
1990-12-03,,,0.34,0.7,0.0,8.45
1990-12-04,,,0.34,0.4,0.0,9.52
1990-12-05,,,0.34,0.65,0.8,9.39
1990-12-06,,,0.34,0.47,0.55,10.0
1990-12-07,,,0.34,0.48,0.0,8.37
1990-12-08,,,0.36,0.15,0.0,8.19
1990-12-09,,,0.35,0.35,9.99,5.76
1990-12-10,,,0.34,0.24,0.74,2.19
1990-12-11,,,0.34,0.48,0.82,3.26
1990-12-12,,,0.33,0.68,0.0,4.34
1990-12-13,,,0.33,1.18,0.0,6.58
1990-12-14,,,0.33,1.29,0.0,7.36
1990-12-15,,,0.34,0.78,0.0,5.6
1990-12-16,,,0.34,0.1,0.0,2.58
1990-12-17,,,0.33,0.4,0.0,6.49
1990-12-18,,,0.34,0.78,0.0,7.58
1990-12-19,,,0.34,0.55,3.52,8.81
1990-12-20,,,0.34,0.43,2.82,6.24
1990-12-21,,,0.34,0.19,0.09,5.83
1990-12-22,,,0.34,0.2,0.0,6.24
1990-12-23,,,0.34,0.07,0.0,3.85
1990-12-24,,,0.33,0.23,0.0,5.68
1990-12-25,,,0.33,0.56,0.0,6.62
1990-12-26,,,0.33,0.4,1.34,7.42
1990-12-27,,,0.33,0.35,0.03,8.39
1990-12-28,,,0.33,0.61,0.0,9.91
1990-12-29,,,0.33,0.15,0.0,9.14
1990-12-30,,,0.33,0.13,0.0,7.75
1990-12-31,,,0.33,0.14,0.0,7.33
1991-01-01,,,0.33,0.21,0.0,9.74
1991-01-02,,,0.33,0.18,0.0,8.01
1991-01-03,,,0.33,0.05,0.0,5.94
1991-01-04,,,0.33,0.27,0.0,7.92
1991-01-05,,,0.33,0.65,0.09,5.94
1991-01-06,,,0.33,0.99,0.0,5.56
1991-01-07,,,0.33,1.1,0.0,7.21
1991-01-08,,,0.33,0.48,0.0,6.66
1991-01-09,,,0.33,0.26,0.08,9.58
1991-01-10,,,0.33,0.12,0.0,9.11
1991-01-11,,,0.33,0.25,0.0,6.25
1991-01-12,,,0.33,0.36,0.21,7.0
1991-01-13,,,0.32,0.43,0.1,6.12
1991-01-14,,,0.33,1.23,0.0,3.54
1991-01-15,,,0.33,0.55,0.0,2.37
1991-01-16,,,0.33,0.27,0.0,4.51
1991-01-17,,,0.33,0.35,0.0,3.51
1991-01-18,,,0.33,0.18,0.0,6.11
1991-01-19,,,0.33,0.19,0.0,6.44
1991-01-20,,,0.33,0.21,0.0,8.03
1991-01-21,,,0.34,0.21,2.52,7.51
1991-01-22,,,0.34,0.26,4.74,5.86
1991-01-23,,,0.33,0.26,2.49,3.86
1991-01-24,,,0.33,0.31,0.59,3.72
1991-01-25,,,0.33,0.28,0.25,5.1
1991-01-26,,,0.32,0.39,0.0,5.84
1991-01-27,,,0.32,0.82,0.0,6.09
1991-01-28,,,0.32,0.65,0.0,5.33
1991-01-29,,,0.32,0.73,0.0,4.91
1991-01-30,,,0.32,0.51,1.49,6.69
1991-01-31,,,0.32,0.5,0.0,4.44
1991-02-01,,,0.33,0.85,0.0,6.6
1991-02-02,,,0.33,0.52,5.45,4.6
1991-02-03,,,0.32,0.35,0.11,3.14
1991-02-04,,,0.32,1.07,0.0,4.42
1991-02-05,,,0.32,0.86,0.0,4.51
1991-02-06,,,0.32,1.24,0.0,7.94
1991-02-07,,,0.32,0.93,1.8,8.89
1991-02-08,,,0.32,0.62,1.61,6.89
1991-02-09,,,0.32,0.76,0.0,4.88
1991-02-10,,,0.32,0.67,0.0,6.38
1991-02-11,,,0.32,0.58,0.0,5.81
1991-02-12,,,0.35,0.75,0.0,5.21
1991-02-13,,,0.35,0.86,11.0,6.26
1991-02-14,,,0.32,0.54,3.96,2.7
1991-02-15,,,0.32,1.69,0.1,3.56
1991-02-16,,,0.32,1.55,0.0,4.6
1991-02-17,,,0.37,0.69,2.9,3.02
1991-02-18,,,0.36,0.71,20.84,4.14
1991-02-19,,,0.33,0.84,8.52,6.91
1991-02-20,,,0.32,0.88,0.3,7.58
1991-02-21,,,0.32,1.8,0.11,9.08
1991-02-22,,,0.32,1.02,0.46,8.03
1991-02-23,,,0.32,1.74,0.0,7.87
1991-02-24,,,0.32,1.62,0.0,7.28
1991-02-25,,,0.32,1.54,0.0,7.74
1991-02-26,,,0.32,1.03,2.54,7.62
1991-02-27,,,0.32,1.34,0.03,9.9
1991-02-28,,,0.33,1.29,0.0,8.66
1991-03-01,,,0.34,0.96,6.87,7.94
1991-03-02,,,0.32,1.05,7.03,6.49
1991-03-03,,,0.32,1.48,0.2,9.31
1991-03-04,,,0.32,1.92,0.0,9.19
1991-03-05,,,0.32,1.48,0.1,11.24
1991-03-06,,,0.45,1.3,9.38,10.54
1991-03-07,,,0.38,0.55,40.05,8.0
1991-03-08,,,0.34,1.1,8.18,6.56
1991-03-09,,,0.33,1.33,2.79,8.99
1991-03-10,,,0.33,1.28,1.21,10.49
1991-03-11,,,0.32,1.58,0.19,12.14
1991-03-12,,,0.33,1.77,0.0,11.3
1991-03-13,,,0.32,1.25,3.92,9.3
1991-03-14,,,0.32,1.71,0.6,9.69
1991-03-15,,,0.32,2.46,0.0,11.55
1991-03-16,,,0.32,1.66,0.1,11.35
1991-03-17,,,0.32,1.95,0.1,12.01
1991-03-18,,,0.31,1.91,0.0,9.58
1991-03-19,,,0.32,3.46,0.0,12.78
1991-03-20,,,0.31,2.17,0.0,11.39
1991-03-21,,,0.31,3.46,0.0,12.12
1991-03-22,,,0.31,2.94,0.0,11.01
1991-03-23,,,0.31,2.07,0.9,9.45
1991-03-24,,,0.31,1.79,0.11,7.19
1991-03-25,,,0.31,2.25,0.0,7.9
1991-03-26,,,0.31,1.92,0.0,8.52
1991-03-27,,,0.31,1.93,0.0,10.56
1991-03-28,,,0.31,1.8,0.0,9.23
1991-03-29,,,0.31,2.22,0.0,11.0
1991-03-30,,,0.31,2.48,0.1,12.84
1991-03-31,,,0.31,1.93,0.43,10.87
1991-04-01,,,0.31,1.58,0.56,8.95
1991-04-02,,,0.31,2.28,0.0,7.56
1991-04-03,,,0.31,3.4,0.0,8.98
1991-04-04,,,0.31,2.09,0.31,9.14
1991-04-05,,,0.31,2.92,1.68,10.07
1991-04-06,,,0.3,3.05,0.0,9.34
1991-04-07,,,0.31,4.26,0.0,9.45
1991-04-08,,,0.31,3.21,0.0,10.95
1991-04-09,,,0.31,2.73,0.27,13.61
1991-04-10,,,0.3,2.55,0.0,10.01
1991-04-11,,,0.31,4.28,0.0,10.69
1991-04-12,,,0.31,3.3,0.0,11.41
1991-04-13,,,0.3,2.83,0.0,11.08
1991-04-14,,,0.31,3.33,0.0,8.48
1991-04-15,,,0.31,2.52,1.03,9.85
1991-04-16,,,0.31,2.83,0.0,9.06
1991-04-17,,,0.32,2.44,6.18,9.9
1991-04-18,,,0.31,2.14,4.56,9.47
1991-04-19,,,0.3,2.54,1.69,10.41
1991-04-20,,,0.31,4.46,0.0,13.42
1991-04-21,,,0.31,2.74,3.21,12.21
1991-04-22,,,0.31,1.81,1.1,9.42
1991-04-23,,,0.31,1.51,1.77,9.07
1991-04-24,,,0.3,2.47,0.0,8.67
1991-04-25,,,0.3,3.99,1.0,11.74
1991-04-26,,,0.3,3.99,0.0,10.41
1991-04-27,,,0.3,3.12,0.0,8.41
1991-04-28,,,0.3,4.46,0.0,11.28
1991-04-29,,,0.3,4.21,0.0,13.03
1991-04-30,,,0.29,4.53,0.0,12.47
1991-05-01,,,0.29,5.07,0.0,14.37
1991-05-02,,,0.29,7.68,0.0,14.76
1991-05-03,,,0.29,4.66,0.0,10.68
1991-05-04,,,0.29,4.68,0.0,8.59
1991-05-05,,,0.29,5.43,0.0,10.49
1991-05-06,,,0.29,6.35,0.0,13.47
1991-05-07,,,0.29,4.97,0.0,11.31
1991-05-08,,,0.29,5.12,0.0,10.81
1991-05-09,,,0.29,5.2,0.0,10.4
1991-05-10,,,0.29,5.45,0.0,11.17
1991-05-11,,,0.29,5.45,0.0,12.69
1991-05-12,,,0.29,4.54,0.1,12.42
1991-05-13,,,0.29,4.57,0.0,10.97
1991-05-14,,,0.29,5.98,0.0,13.35
1991-05-15,,,0.29,6.11,0.0,13.93
1991-05-16,,,0.28,5.94,0.0,15.77
1991-05-17,,,0.29,7.27,0.0,18.54
1991-05-18,,,0.29,4.16,0.0,15.58
1991-05-19,,,0.29,4.08,0.0,15.35
1991-05-20,,,0.29,4.53,0.0,14.89
1991-05-21,,,0.29,4.74,0.0,14.08
1991-05-22,,,0.29,5.99,0.0,15.09
1991-05-23,,,0.29,4.5,0.0,12.95
1991-05-24,,,0.29,5.78,0.0,14.58
1991-05-25,,,0.29,4.8,0.0,16.15
1991-05-26,,,0.29,5.89,0.0,16.79
1991-05-27,,,0.29,5.44,0.0,17.01
1991-05-28,,,0.29,3.96,0.1,15.97
1991-05-29,,,0.29,5.17,0.0,16.64
1991-05-30,,,0.29,4.1,0.0,16.16
1991-05-31,,,0.29,4.72,0.0,16.83
1991-06-01,,,0.29,4.21,0.61,16.47
1991-06-02,,,0.29,2.79,0.62,14.73
1991-06-03,,,0.28,3.38,1.69,15.29
1991-06-04,,,0.28,4.95,0.99,16.41
1991-06-05,,,0.28,6.2,0.0,18.88
1991-06-06,,,0.28,6.39,0.0,19.74
1991-06-07,,,0.28,7.02,0.0,20.7
1991-06-08,,,0.28,5.89,0.0,19.99
1991-06-09,,,0.28,7.89,0.0,19.7
1991-06-10,,,0.28,5.44,0.0,17.1
1991-06-11,,,0.28,6.09,0.0,19.43
1991-06-12,,,0.28,6.31,0.0,18.89
1991-06-13,,,0.28,7.22,0.0,21.02
1991-06-14,,,0.28,5.55,0.0,20.54
1991-06-15,,,0.28,6.08,0.0,20.61
1991-06-16,,,0.28,4.5,0.8,21.22
1991-06-17,,,0.28,7.76,0.0,22.01
1991-06-18,,,0.28,7.69,0.0,20.78
1991-06-19,,,0.28,4.87,0.0,19.08
1991-06-20,,,0.28,4.05,0.0,16.65
1991-06-21,,,0.27,6.52,0.0,17.52
1991-06-22,,,0.27,6.84,0.0,19.26
1991-06-23,,,0.27,7.86,0.0,20.48
1991-06-24,,,0.27,6.74,0.0,19.87
1991-06-25,,,0.27,6.95,0.0,20.08
1991-06-26,,,0.27,7.22,0.0,20.6
1991-06-27,,,0.27,7.43,0.0,21.19
1991-06-28,,,0.28,9.12,0.0,24.57
1991-06-29,,,0.28,5.93,0.0,21.15
1991-06-30,,,0.27,5.55,0.0,19.43
1991-07-01,,,0.27,6.02,0.0,19.87
1991-07-02,,,0.27,6.11,0.1,19.51
1991-07-03,,,0.28,7.13,0.0,21.03
1991-07-04,,,0.28,5.02,0.0,19.58
1991-07-05,,,0.27,5.49,0.0,20.31
1991-07-06,,,0.27,7.09,0.0,20.3
1991-07-07,,,0.27,5.78,0.0,20.49
1991-07-08,,,0.27,7.11,0.0,20.01
1991-07-09,,,0.27,7.36,0.0,19.76
1991-07-10,,,0.27,8.57,0.0,23.18
1991-07-11,,,0.27,7.96,0.0,21.81
