date,outflow,volume,dis_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.0,10.93,0.06,,,
1990-01-02,0.0,10.938,0.06,0.19,0.19,11.42
1990-01-03,0.0,11.02,0.07,0.37,1.14,11.26
1990-01-04,0.0,11.02,0.07,0.51,23.26,10.16
1990-01-05,0.0,11.02,0.06,0.66,2.52,10.4
1990-01-06,0.0,11.022,0.06,0.06,0.1,8.43
1990-01-07,0.0,11.04,0.06,0.13,0.0,8.24
1990-01-08,0.0,11.04,0.06,0.26,1.91,10.27
1990-01-09,0.0,11.043,0.06,0.33,1.81,6.83
1990-01-10,0.0,11.087,0.06,0.3,0.1,8.68
1990-01-11,0.0,11.165,0.06,0.41,12.93,7.68
1990-01-12,0.0,11.226,0.06,0.46,2.86,9.24
1990-01-13,0.0,11.292,0.07,0.44,2.28,10.58
1990-01-14,0.0,11.32,0.06,0.5,10.74,9.73
1990-01-15,0.0,11.32,0.06,0.08,0.5,8.16
1990-01-16,0.0,11.32,0.06,0.17,0.0,7.9
1990-01-17,0.0,11.32,0.06,0.38,0.56,9.4
1990-01-18,0.0,11.32,0.06,0.07,0.0,7.92
1990-01-19,0.0,11.32,0.06,0.59,0.0,9.65
1990-01-20,0.0,11.32,0.06,0.09,0.0,6.87
1990-01-21,0.0,11.32,0.06,0.2,0.0,6.84
1990-01-22,0.0,11.32,0.06,0.77,0.0,7.4
1990-01-23,0.0,11.32,0.06,0.7,0.0,6.7
1990-01-24,0.0,11.32,0.06,0.83,0.0,8.75
1990-01-25,0.0,11.32,0.06,1.18,0.0,11.71
1990-01-26,0.0,11.32,0.06,1.29,0.0,15.2
1990-01-27,0.0,11.32,0.06,1.11,0.0,11.52
1990-01-28,0.0,11.32,0.06,0.56,0.0,12.11
1990-01-29,0.01,11.319,0.06,0.56,0.56,9.54
1990-01-30,0.106,11.31,0.06,0.93,0.0,8.93
1990-01-31,0.019,11.308,0.06,1.17,0.0,10.86
1990-02-01,0.212,11.29,0.06,0.41,0.37,8.82
1990-02-02,0.0,11.29,0.05,1.18,0.0,8.71
1990-02-03,0.01,11.29,0.06,1.89,0.0,10.74
1990-02-04,0.106,11.289,0.06,1.13,0.0,11.38
1990-02-05,0.0,11.28,0.06,0.79,0.0,12.65
1990-02-06,0.019,11.278,0.06,0.84,0.0,11.1
1990-02-07,0.221,11.259,0.06,0.79,0.0,12.5
1990-02-08,0.116,11.249,0.05,0.78,0.0,12.43
1990-02-09,0.126,11.238,0.06,1.84,0.0,13.65
1990-02-10,0.221,11.219,0.06,1.17,0.0,14.04
1990-02-11,0.116,11.208,0.05,0.85,0.0,12.9
1990-02-12,0.106,11.189,0.05,1.78,0.0,13.3
1990-02-13,0.01,11.178,0.05,3.0,0.0,16.21
1990-02-14,0.106,11.159,0.05,3.38,0.0,13.35
1990-02-15,0.0,11.149,0.05,4.15,0.0,15.36
1990-02-16,0.019,11.138,0.05,3.51,0.0,15.14
1990-02-17,0.221,11.119,0.05,1.44,0.0,12.54
1990-02-18,0.126,11.108,0.05,1.67,0.0,11.93
1990-02-19,0.221,11.089,0.05,1.16,0.0,9.91
1990-02-20,0.116,11.079,0.05,1.39,0.0,12.31
1990-02-21,0.126,11.068,0.05,1.16,0.0,13.74
1990-02-22,0.212,11.05,0.06,1.14,0.0,13.73
1990-02-23,0.0,11.05,0.06,0.9,0.0,11.46
1990-02-24,0.01,11.049,0.05,0.93,0.0,10.01
1990-02-25,0.116,11.038,0.05,1.89,0.0,11.41
1990-02-26,0.106,11.022,0.05,2.42,0.0,13.3
1990-02-27,0.0,11.04,0.05,2.56,0.0,17.25
1990-02-28,0.019,11.038,0.05,4.09,0.0,17.71
1990-03-01,0.212,11.02,0.05,3.59,0.0,16.21
1990-03-02,0.0,11.02,0.06,3.63,0.0,15.98
1990-03-03,0.01,11.019,0.06,1.7,8.0,12.75
1990-03-04,0.106,11.01,0.06,1.71,3.23,8.93
1990-03-05,0.019,11.008,0.06,0.88,1.21,8.45
1990-03-06,0.221,10.989,0.06,1.31,0.03,10.57
1990-03-07,0.106,10.98,0.06,1.34,0.0,11.17
1990-03-08,0.01,10.979,0.06,1.11,0.0,10.28
1990-03-09,0.126,10.968,0.05,1.27,0.74,12.63
1990-03-10,0.221,10.949,0.06,1.76,0.0,14.38
1990-03-11,0.116,10.939,0.06,1.51,0.0,13.45
1990-03-12,0.116,10.928,0.05,1.72,0.53,13.04
1990-03-13,0.106,10.913,0.05,2.05,0.0,15.16
1990-03-14,0.0,10.95,0.05,3.36,0.0,17.33
1990-03-15,0.01,10.949,0.05,1.96,0.0,14.03
1990-03-16,0.116,10.939,0.05,1.87,0.0,13.0
1990-03-17,0.126,10.928,0.05,2.79,0.0,12.61
1990-03-18,0.221,10.909,0.05,1.92,0.0,13.9
1990-03-19,0.116,10.899,0.05,1.58,0.0,11.28
1990-03-20,0.126,10.888,0.05,3.3,0.0,12.2
1990-03-21,0.212,10.869,0.05,2.87,0.0,12.22
1990-03-22,0.01,10.859,0.05,3.42,0.0,15.39
1990-03-23,0.126,10.848,0.05,4.03,0.0,17.1
1990-03-24,0.221,10.829,0.07,2.39,1.68,17.44
1990-03-25,0.106,10.819,0.06,1.3,12.25,12.01
1990-03-26,0.0,10.81,0.05,1.87,0.2,12.53
1990-03-27,0.019,10.808,0.05,3.74,0.0,10.11
1990-03-28,0.221,10.789,0.05,4.19,0.0,7.98
1990-03-29,0.116,10.78,0.05,4.14,0.0,10.05
1990-03-30,0.106,10.781,0.07,2.99,0.0,9.92
1990-03-31,0.0,10.792,0.07,1.85,21.2,10.35
1990-04-01,0.0,10.81,0.07,1.09,8.89,12.4
1990-04-02,0.019,10.808,0.06,1.21,14.27,11.32
1990-04-03,0.221,10.789,0.06,3.85,0.76,12.6
1990-04-04,0.116,10.779,0.06,4.18,0.0,13.13
1990-04-05,0.106,10.77,0.06,3.37,0.0,13.11
1990-04-06,0.01,10.769,0.06,2.3,0.0,13.48
1990-04-07,0.126,10.758,0.06,2.82,2.04,13.09
1990-04-08,0.221,10.739,0.06,4.2,0.0,12.42
1990-04-09,0.126,10.727,0.06,2.67,2.67,13.67
1990-04-10,0.212,10.7,0.06,2.69,0.21,11.21
1990-04-11,0.01,10.699,0.05,3.86,0.51,8.7
1990-04-12,0.106,10.69,0.05,5.0,0.0,14.18
1990-04-13,0.01,10.689,0.06,4.72,0.0,14.06
1990-04-14,0.126,10.678,0.05,3.6,2.81,16.35
1990-04-15,0.221,10.659,0.05,4.24,0.1,14.09
1990-04-16,0.116,10.649,0.05,6.33,0.0,18.13
1990-04-17,0.116,10.639,0.05,3.99,0.0,12.82
1990-04-18,0.116,10.628,0.05,4.67,0.0,15.53
1990-04-19,0.126,10.608,0.05,3.49,0.0,13.0
1990-04-20,0.231,10.588,0.05,5.87,0.0,16.85
1990-04-21,0.221,10.569,0.05,3.46,0.76,13.25
1990-04-22,0.116,10.559,0.05,3.96,2.09,10.74
1990-04-23,0.106,10.55,0.05,3.6,1.14,10.95
1990-04-24,0.019,10.548,0.05,4.26,0.01,11.8
1990-04-25,0.221,10.529,0.06,4.95,0.0,15.56
1990-04-26,0.106,10.519,0.05,2.72,0.0,12.71
1990-04-27,0.0,10.509,0.05,3.17,0.0,14.39
1990-04-28,0.019,10.498,0.05,4.39,0.24,16.43
1990-04-29,0.231,10.478,0.06,3.56,4.19,15.25
1990-04-30,0.212,10.46,0.06,2.05,3.5,13.94
1990-05-01,0.0,10.46,0.07,1.27,4.33,13.74
1990-05-02,0.0,10.46,0.06,1.27,9.3,13.93
1990-05-03,0.019,10.458,0.06,2.67,0.31,14.84
1990-05-04,0.231,10.428,0.05,3.29,0.53,13.09
1990-05-05,0.231,10.398,0.05,5.77,0.0,14.18
1990-05-06,0.221,10.378,0.05,5.79,0.0,14.77
1990-05-07,0.106,10.36,0.05,5.62,0.0,15.13
1990-05-08,0.0,10.36,0.05,5.7,0.0,15.66
1990-05-09,0.01,10.359,0.06,4.93,0.0,16.28
1990-05-10,0.106,10.35,0.06,2.89,9.74,15.29
1990-05-11,0.01,10.349,0.06,2.23,1.47,14.56
1990-05-12,0.106,10.339,0.05,3.73,0.0,16.65
1990-05-13,0.0,10.33,0.05,4.8,0.0,17.93
1990-05-14,0.01,10.328,0.05,5.36,0.0,18.16
1990-05-15,0.106,10.309,0.05,6.07,0.0,19.68
1990-05-16,0.0,10.299,0.05,4.2,0.0,18.4
1990-05-17,0.019,10.287,0.05,5.41,0.0,17.83
1990-05-18,0.221,10.259,0.05,6.8,0.0,19.09
1990-05-19,0.135,10.248,0.05,5.81,0.0,19.68
1990-05-20,0.328,10.219,0.05,4.5,0.0,19.45
1990-05-21,0.135,10.208,0.05,4.88,0.0,20.8
1990-05-22,0.318,10.18,0.05,5.85,0.0,19.43
1990-05-23,0.0,10.179,0.05,5.23,0.0,19.97
1990-05-24,0.0,10.169,0.05,5.13,1.31,18.07
1990-05-25,0.01,10.158,0.05,8.17,0.0,20.17
1990-05-26,0.106,10.157,0.05,5.86,0.0,20.96
