date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,0.116,10.552,18.57,,,
1990-01-02,0.116,10.637,2.15,0.19,8.36,5.55
1990-01-03,0.116,10.802,2.37,0.12,10.94,7.74
1990-01-04,0.116,11.139,1.95,0.44,7.01,5.19
1990-01-05,0.116,11.299,1.63,0.04,0.17,3.7
1990-01-06,0.116,11.389,1.5,0.03,0.0,4.13
1990-01-07,0.116,11.481,1.43,0.04,0.0,4.07
1990-01-08,0.116,11.583,1.4,0.01,0.06,4.45
1990-01-09,0.116,11.645,1.39,0.12,0.0,4.02
1990-01-10,0.116,11.734,1.39,0.08,0.0,2.99
1990-01-11,0.116,11.813,1.39,0.17,0.3,4.21
1990-01-12,0.116,11.881,1.39,0.09,0.0,2.17
1990-01-13,0.116,11.955,1.39,0.02,0.0,2.59
1990-01-14,0.116,12.029,1.39,0.07,0.0,3.88
1990-01-15,0.116,12.089,1.38,0.07,0.0,3.72
1990-01-16,0.116,12.163,1.38,0.07,0.07,3.04
1990-01-17,0.115,12.237,1.38,0.24,0.0,3.16
1990-01-18,0.105,12.313,1.38,0.17,0.0,3.31
1990-01-19,0.116,12.4,1.38,0.27,0.0,2.84
1990-01-20,0.116,12.459,1.38,0.27,0.0,1.99
1990-01-21,0.116,12.505,1.38,0.32,0.0,1.95
1990-01-22,0.116,12.565,1.37,0.39,0.0,1.43
1990-01-23,0.117,12.626,1.37,0.56,0.0,2.95
1990-01-24,0.126,12.7,1.37,0.45,0.05,4.23
1990-01-25,0.117,12.759,1.37,0.43,0.0,6.51
1990-01-26,0.126,12.804,1.38,0.26,0.0,7.17
1990-01-27,0.116,12.849,1.37,0.17,0.04,6.19
1990-01-28,0.116,12.896,1.73,0.51,0.13,10.42
1990-01-29,0.117,12.97,1.81,0.4,9.97,3.55
1990-01-30,0.127,13.03,1.6,0.3,2.21,5.5
1990-01-31,0.127,13.09,1.56,0.24,0.05,5.13
1990-02-01,0.127,13.154,1.55,0.36,4.94,4.89
1990-02-02,0.127,13.23,1.43,0.21,0.11,3.38
1990-02-03,0.126,13.28,1.39,0.52,0.0,5.64
1990-02-04,0.117,13.356,1.38,0.63,0.0,5.3
1990-02-05,0.127,13.403,1.38,0.93,0.0,9.54
1990-02-06,0.127,13.454,1.38,0.73,0.0,9.01
1990-02-07,0.127,13.531,1.38,0.51,0.0,9.31
1990-02-08,0.128,13.594,1.37,0.55,0.0,8.21
1990-02-09,0.137,13.655,1.36,0.85,0.0,8.58
1990-02-10,0.116,13.687,1.37,1.26,0.0,8.69
1990-02-11,0.117,13.734,1.37,0.93,0.0,9.78
1990-02-12,0.127,13.782,1.37,0.6,0.0,6.98
1990-02-13,0.127,13.83,1.36,0.87,0.0,8.3
1990-02-14,0.128,13.892,1.35,0.87,0.0,6.45
1990-02-15,0.139,13.941,1.35,1.87,0.0,8.85
1990-02-16,0.139,14.002,1.35,1.69,0.0,7.97
1990-02-17,0.139,14.034,1.35,1.72,0.0,7.9
1990-02-18,0.139,14.065,1.35,1.49,0.0,7.46
1990-02-19,0.139,14.098,1.35,1.32,0.0,8.25
1990-02-20,0.139,14.146,1.34,1.69,0.0,10.22
1990-02-21,0.139,14.192,1.35,1.85,0.0,11.22
1990-02-22,0.139,14.224,1.33,1.45,0.0,10.24
1990-02-23,0.14,14.256,1.33,2.18,0.0,10.21
1990-02-24,0.15,14.288,1.34,2.19,0.0,9.94
1990-02-25,0.15,14.319,1.33,2.28,0.0,10.57
1990-02-26,0.15,14.349,1.34,2.06,0.0,9.22
1990-02-27,0.15,14.365,1.33,1.79,0.0,9.35
1990-02-28,0.15,14.38,1.33,2.03,0.0,10.16
1990-03-01,0.15,14.38,1.35,2.46,0.0,10.36
