date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,36.756,60.392,4.43,,,
1990-01-02,35.181,58.46,2.07,0.0,0.46,6.34
1990-01-03,34.341,56.808,2.09,0.41,9.85,5.86
1990-01-04,26.978,54.91,2.08,0.01,10.46,5.1
1990-01-05,25.811,53.826,2.07,0.23,2.27,6.06
1990-01-06,25.787,52.738,2.13,0.15,2.72,8.97
1990-01-07,10.45,51.628,2.11,0.32,20.74,4.95
1990-01-08,1.525,52.486,2.08,0.01,0.41,3.66
1990-01-09,17.341,54.072,2.06,0.02,0.0,4.03
1990-01-10,6.239,53.81,2.05,0.03,0.0,4.1
1990-01-11,0.0,54.855,2.04,0.04,0.0,4.54
1990-01-12,1.742,56.516,2.03,0.12,0.0,4.07
1990-01-13,21.011,57.849,2.02,0.18,0.0,4.29
1990-01-14,21.049,57.192,2.01,0.1,0.43,5.28
1990-01-15,9.761,56.422,2.01,0.01,0.48,5.26
1990-01-16,24.632,56.673,2.0,0.0,0.0,4.59
1990-01-17,23.309,55.406,2.0,0.09,0.0,5.6
1990-01-18,16.964,54.052,1.99,0.15,0.13,6.27
1990-01-19,18.362,53.414,1.99,0.08,0.0,5.72
1990-01-20,14.554,52.47,1.99,0.04,0.0,4.46
1990-01-21,14.772,51.837,1.98,0.13,0.0,3.99
1990-01-22,22.158,51.247,1.98,0.31,0.19,6.61
1990-01-23,21.409,50.178,1.99,0.32,0.12,7.48
1990-01-24,17.728,49.193,2.0,0.56,6.0,10.24
1990-01-25,12.396,48.183,2.02,0.17,5.49,10.44
1990-01-26,10.604,48.147,2.04,0.44,17.05,8.58
1990-01-27,16.159,49.102,2.2,0.26,6.81,6.69
1990-01-28,16.781,49.65,2.15,0.36,29.7,4.99
1990-01-29,16.846,51.31,2.22,0.12,2.71,5.46
1990-01-30,20.36,52.115,2.2,0.39,28.93,6.67
1990-01-31,18.389,53.306,2.28,0.6,8.86,9.4
1990-02-01,26.595,55.072,2.28,0.54,19.85,5.78
1990-02-02,33.495,57.952,2.24,0.35,16.11,7.96
1990-02-03,37.047,58.388,2.19,0.38,10.75,9.85
1990-02-04,39.74,63.298,2.16,0.15,0.29,6.34
1990-02-05,40.147,64.48,2.14,0.35,0.0,9.63
1990-02-06,39.571,64.114,2.13,0.72,6.81,10.7
1990-02-07,39.281,63.254,2.13,1.05,4.48,10.35
1990-02-08,39.038,62.736,2.14,0.81,9.71,12.01
1990-02-09,39.373,61.758,2.12,0.35,10.06,10.87
1990-02-10,39.122,61.403,2.11,0.56,2.45,11.17
1990-02-11,39.407,60.53,2.1,0.51,6.15,7.31
1990-02-12,39.452,59.607,2.57,0.68,4.03,8.21
1990-02-13,38.775,58.595,7.97,0.59,4.58,9.18
1990-02-14,37.279,57.997,9.56,0.56,1.35,9.08
1990-02-15,35.395,57.322,8.97,0.63,0.09,8.8
1990-02-16,28.072,56.289,7.96,0.6,0.14,9.0
1990-02-17,20.478,55.712,6.96,0.49,0.0,8.15
1990-02-18,23.846,55.628,6.44,0.59,0.39,9.27
1990-02-19,15.535,55.202,7.38,0.54,10.36,8.42
1990-02-20,14.694,55.353,7.16,0.82,0.63,12.36
1990-02-21,13.887,55.588,6.75,0.66,4.23,10.11
1990-02-22,17.994,55.744,6.09,0.64,0.1,10.89
1990-02-23,15.858,55.508,5.31,1.38,0.0,13.59
1990-02-24,16.396,55.309,4.63,1.32,0.0,13.39
1990-02-25,13.964,55.019,4.19,0.68,1.61,9.73
1990-02-26,1.555,54.814,3.95,0.78,1.64,9.36
1990-02-27,14.176,55.88,3.86,0.75,3.44,10.2
1990-02-28,13.975,55.536,3.66,0.74,0.57,10.06
1990-03-01,14.694,55.103,3.3,0.74,0.11,8.54
