date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,,,1.54,,,
1990-01-02,,,1.51,0.23,2.89,1.95
1990-01-03,,,1.51,0.17,1.47,1.88
1990-01-04,,,1.5,0.03,0.1,0.16
1990-01-05,,,1.5,0.12,0.0,2.5
1990-01-06,,,1.5,0.25,0.0,5.42
1990-01-07,,,1.5,0.38,0.68,4.93
1990-01-08,,,1.5,0.02,0.0,0.21
1990-01-09,,,1.5,0.01,0.0,0.64
1990-01-10,,,1.5,0.07,0.0,1.08
1990-01-11,,,1.5,0.02,0.0,-1.59
1990-01-12,,,1.5,0.38,0.0,-0.37
1990-01-13,,,1.5,0.17,0.0,1.6
1990-01-14,,,1.5,0.11,0.0,0.9
1990-01-15,,,1.5,0.16,0.0,1.02
1990-01-16,,,1.5,0.05,0.0,0.83
1990-01-17,,,1.5,0.15,0.0,0.01
1990-01-18,,,1.5,0.29,0.0,2.25
1990-01-19,,,1.5,0.21,0.0,-0.92
1990-01-20,,,1.5,0.16,0.0,-0.66
1990-01-21,,,1.5,0.31,0.0,1.18
1990-01-22,,,1.49,0.28,0.0,0.47
1990-01-23,,,1.48,0.3,0.0,0.61
1990-01-24,,,1.48,0.42,0.0,5.98
1990-01-25,,,1.47,0.3,0.0,6.59
1990-01-26,,,1.47,0.44,0.06,7.32
1990-01-27,,,1.47,0.42,0.6,4.74
1990-01-28,,,1.46,0.39,4.57,3.68
1990-01-29,,,1.46,0.29,0.2,-1.14
1990-01-30,,,1.45,0.57,3.15,2.95
1990-01-31,,,1.46,0.45,0.13,5.07
1990-02-01,,,1.45,0.33,5.24,0.91
1990-02-02,,,1.44,0.44,0.2,3.74
1990-02-03,,,1.43,0.67,0.23,7.78
1990-02-04,,,1.43,0.36,0.02,5.68
1990-02-05,,,1.42,0.23,0.0,4.0
1990-02-06,,,1.41,0.53,0.22,5.54
1990-02-07,,,1.41,0.85,0.85,7.11
1990-02-08,,,1.4,0.81,0.0,6.83
1990-02-09,,,1.4,0.45,0.0,9.38
1990-02-10,,,1.39,0.42,0.0,7.7
1990-02-11,,,1.38,0.47,0.0,6.67
1990-02-12,,,1.38,0.95,0.0,6.53
1990-02-13,,,1.37,0.83,0.0,5.02
1990-02-14,,,1.36,0.97,0.0,5.99
1990-02-15,,,1.36,0.8,0.0,5.83
1990-02-16,,,1.35,0.65,0.0,5.1
1990-02-17,,,1.34,1.19,0.0,5.82
1990-02-18,,,1.34,1.17,0.0,9.35
1990-02-19,,,1.33,1.2,0.22,8.82
1990-02-20,,,1.33,0.64,0.47,7.13
1990-02-21,,,1.32,0.69,0.0,7.86
1990-02-22,,,1.31,0.82,0.0,9.68
1990-02-23,,,1.3,1.16,0.0,8.27
1990-02-24,,,1.3,2.39,0.0,10.36
1990-02-25,,,1.3,1.55,0.0,10.06
1990-02-26,,,1.29,0.75,0.0,4.69
1990-02-27,,,1.28,1.0,0.0,8.11
1990-02-28,,,1.27,1.67,0.0,9.38
1990-03-01,,,1.27,2.46,0.0,9.23
1990-03-02,,,1.27,0.9,0.0,5.11
1990-03-03,,,1.26,0.82,0.0,-1.79
1990-03-04,,,1.25,1.76,0.0,2.4
1990-03-05,,,1.24,1.88,0.0,2.6
1990-03-06,,,1.24,1.38,0.02,2.18
1990-03-07,,,1.23,2.31,0.0,6.48
1990-03-08,,,1.23,2.13,0.6,8.11
1990-03-09,,,1.22,0.89,0.02,5.12
1990-03-10,,,1.21,1.83,0.0,6.93
1990-03-11,,,1.21,2.33,0.0,10.23
1990-03-12,,,1.21,1.64,12.49,11.39
1990-03-13,,,1.2,1.55,0.54,9.57
1990-03-14,,,1.2,1.23,0.0,7.71
1990-03-15,,,1.19,1.3,0.0,6.48
1990-03-16,,,1.18,2.2,0.0,8.69
1990-03-17,,,1.17,2.23,0.0,9.47
1990-03-18,,,1.17,2.22,0.0,8.72
1990-03-19,,,1.16,2.05,0.0,7.15
1990-03-20,,,1.16,2.58,0.0,9.67
1990-03-21,,,1.15,3.08,0.0,11.8
1990-03-22,,,1.15,3.79,0.0,12.48
1990-03-23,,,1.15,2.46,0.0,12.81
1990-03-24,,,1.14,1.95,2.92,9.57
1990-03-25,,,1.14,1.25,0.11,6.34
1990-03-26,,,1.13,1.34,0.0,1.85
1990-03-27,,,1.12,2.01,0.0,-0.1
1990-03-28,,,1.12,2.42,0.0,0.86
1990-03-29,,,1.11,2.3,0.0,1.07
1990-03-30,,,1.1,2.6,0.0,1.8
1990-03-31,,,1.1,2.73,0.0,4.65
1990-04-01,,,1.16,1.95,3.55,6.08
1990-04-02,,,1.11,1.03,8.09,5.47
1990-04-03,,,1.1,1.73,1.04,6.11
1990-04-04,,,1.1,1.83,0.0,5.99
1990-04-05,,,1.1,1.39,1.42,5.43
1990-04-06,,,1.1,1.33,1.99,5.52
1990-04-07,,,1.09,1.34,3.43,3.75
1990-04-08,,,1.09,2.06,0.19,5.21
1990-04-09,,,1.11,1.41,4.02,3.37
1990-04-10,,,1.08,1.12,4.76,1.14
1990-04-11,,,1.08,1.71,0.38,2.47
1990-04-12,,,1.07,1.89,0.0,5.05
1990-04-13,,,1.07,2.67,0.0,6.24
1990-04-14,,,1.06,1.83,0.49,5.78
1990-04-15,,,1.05,2.59,0.0,7.67
1990-04-16,,,1.05,2.41,0.0,6.91
1990-04-17,,,1.05,3.46,0.0,7.33
1990-04-18,,,1.04,2.22,0.54,4.56
1990-04-19,,,1.03,2.59,0.0,4.58
1990-04-20,,,1.03,3.08,0.0,6.81
1990-04-21,,,1.03,2.24,3.06,2.2
1990-04-22,,,1.03,2.2,3.09,2.88
1990-04-23,,,1.03,2.14,0.86,4.06
1990-04-24,,,1.02,1.87,4.8,4.91
1990-04-25,,,1.01,2.22,0.97,4.82
