date,outflow,volume,inflow_efas5,e0_emo1,pr_emo1,ta_emo1
1990-01-01,128.482,12.45,94.36,,,
1990-01-02,168.066,12.442,66.12,0.0,2.4,2.26
1990-01-03,166.975,12.35,64.38,0.3,1.4,3.28
1990-01-04,153.462,12.338,60.66,0.05,0.23,2.88
1990-01-05,145.554,12.198,52.94,0.1,0.01,3.6
1990-01-06,102.006,12.096,82.52,0.09,0.02,4.81
1990-01-07,107.33,12.366,82.99,0.23,10.24,1.69
1990-01-08,132.88,12.222,66.26,0.05,0.41,1.48
1990-01-09,129.601,12.343,55.67,0.01,0.0,-0.35
1990-01-10,133.97,12.277,47.56,0.02,0.0,-0.31
1990-01-11,129.958,12.345,41.04,0.02,0.0,-0.67
1990-01-12,132.774,12.295,35.73,0.02,0.0,-0.92
1990-01-13,106.144,12.228,31.38,0.04,0.0,-0.78
1990-01-14,65.963,10.993,27.94,0.05,0.02,-0.15
1990-01-15,99.681,12.121,25.35,0.04,0.05,0.96
1990-01-16,107.591,12.022,22.77,0.21,0.0,-0.24
1990-01-17,107.697,12.046,20.63,0.0,0.0,-1.16
1990-01-18,114.699,12.112,19.48,0.16,0.66,0.25
1990-01-19,114.207,12.152,18.7,0.23,0.07,-1.45
1990-01-20,104.938,12.218,17.27,0.0,0.0,-1.5
1990-01-21,64.969,10.458,16.15,0.21,0.0,-1.58
1990-01-22,93.181,11.972,15.84,0.07,0.0,0.44
1990-01-23,104.6,11.875,15.7,0.08,0.2,0.86
1990-01-24,102.903,11.813,20.76,0.31,0.07,4.94
1990-01-25,98.196,11.728,46.9,0.14,0.71,8.93
1990-01-26,59.365,11.588,55.27,0.33,6.85,6.22
1990-01-27,60.821,10.266,79.69,0.29,0.62,3.73
1990-01-28,66.821,10.637,91.8,0.37,15.69,2.42
1990-01-29,99.363,11.623,94.98,0.07,0.4,0.61
1990-01-30,118.702,12.018,111.61,0.16,15.48,-0.57
1990-01-31,144.232,12.436,141.46,0.51,1.14,6.61
1990-02-01,168.48,12.399,142.39,0.73,10.26,4.93
1990-02-02,208.352,12.506,129.58,0.47,6.11,5.01
1990-02-03,197.116,12.495,113.59,0.31,1.39,8.68
1990-02-04,129.205,11.727,99.51,0.21,0.94,3.89
1990-02-05,151.504,12.353,85.84,0.17,0.0,3.98
1990-02-06,152.768,12.39,76.1,0.35,1.01,6.99
1990-02-07,139.081,12.392,68.97,0.8,0.16,7.82
1990-02-08,143.383,12.387,61.34,0.37,0.11,9.04
1990-02-09,140.249,12.161,56.68,0.53,2.09,8.41
1990-02-10,145.409,12.268,49.85,0.46,0.12,9.3
1990-02-11,97.463,11.059,46.8,0.4,0.86,6.02
1990-02-12,141.377,12.477,43.94,1.65,1.08,9.08
1990-02-13,161.246,12.445,39.29,1.33,0.51,7.59
1990-02-14,161.496,12.39,34.45,0.45,0.0,5.97
1990-02-15,147.358,12.387,30.38,0.49,0.0,5.95
1990-02-16,141.127,12.345,27.32,0.29,0.09,7.42
1990-02-17,135.6,12.16,25.13,0.43,0.18,5.3
1990-02-18,85.861,10.845,35.38,0.25,0.0,5.86
1990-02-19,105.478,12.121,48.31,0.53,6.88,5.06
1990-02-20,113.243,12.244,42.08,0.42,0.13,7.78
1990-02-21,109.337,12.251,38.77,0.5,1.06,7.34
1990-02-22,102.45,11.775,34.25,0.6,0.06,8.62
1990-02-23,100.097,11.33,30.02,0.79,0.0,10.17
1990-02-24,83.893,11.787,26.73,0.79,0.0,10.69
1990-02-25,63.252,10.843,24.42,0.61,0.19,9.3
1990-02-26,75.472,11.809,21.97,1.1,0.0,8.68
1990-02-27,63.339,12.328,19.87,0.78,0.0,7.61
1990-02-28,68.21,12.075,18.36,0.79,0.0,7.82
1990-03-01,63.494,12.012,17.9,1.05,0.11,7.51
1990-03-02,77.306,11.858,17.43,0.72,0.34,4.55
1990-03-03,78.984,11.037,16.73,0.86,0.27,2.91
1990-03-04,55.343,9.644,15.71,2.67,0.0,3.3
1990-03-05,42.544,11.669,14.72,2.65,0.0,4.83
1990-03-06,53.405,11.654,13.86,1.89,0.0,5.03
1990-03-07,52.836,11.519,13.23,2.11,0.0,8.01
1990-03-08,54.716,10.676,16.86,1.23,0.22,9.52
1990-03-09,53.897,9.918,25.58,0.76,3.77,5.65
1990-03-10,45.467,9.462,23.55,0.93,0.18,7.7
1990-03-11,16.358,10.727,21.15,2.42,0.0,11.81
1990-03-12,46.971,9.982,19.9,1.61,1.78,11.51
1990-03-13,29.996,10.651,18.82,1.27,0.05,12.22
1990-03-14,41.108,10.559,19.25,1.06,0.86,7.97
1990-03-15,34.944,10.643,17.78,1.22,0.01,8.2
1990-03-16,35.504,10.385,16.33,1.53,0.0,9.31
1990-03-17,40.191,9.663,15.11,2.02,0.0,11.36
1990-03-18,13.108,10.792,14.11,2.33,0.0,11.01
1990-03-19,33.401,10.739,13.32,2.22,0.0,11.24
1990-03-20,29.446,11.155,12.67,1.82,0.0,12.28
1990-03-21,33.777,10.969,12.15,2.2,0.0,12.57
1990-03-22,33.546,10.719,12.54,1.94,0.0,12.46
1990-03-23,33.815,10.397,20.13,1.53,2.33,10.41
1990-03-24,36.043,9.514,27.14,0.96,2.76,6.57
1990-03-25,5.054,10.928,26.87,1.45,0.42,8.36
1990-03-26,35.899,10.224,24.11,2.17,0.02,4.8
1990-03-27,29.446,10.05,21.61,1.9,0.0,5.29
1990-03-28,26.282,10.055,19.53,1.75,0.0,5.12
1990-03-29,27.074,10.098,17.77,1.31,0.0,4.55
1990-03-30,20.94,9.934,16.3,2.39,0.0,5.99
1990-03-31,22.608,9.67,15.12,3.34,0.0,8.03
1990-04-01,1.64,11.103,15.56,3.02,0.38,8.83
1990-04-02,18.644,11.132,20.57,1.86,1.97,9.67
1990-04-03,22.087,11.027,24.0,0.82,1.6,4.92
1990-04-04,30.555,10.906,23.68,1.71,0.3,6.44
1990-04-05,28.366,11.092,42.33,1.23,2.17,5.32
1990-04-06,33.488,11.138,63.99,0.95,12.27,3.42
1990-04-07,43.721,10.34,59.44,1.27,1.74,5.05
1990-04-08,13.04,11.448,55.29,1.69,0.07,6.5
1990-04-09,30.556,11.43,56.3,1.8,1.5,7.76
